event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
95,4421.435548122137,16957.024495312748,4319.804102994897,16752.770771748892,4319.804102994897,16752.770771748892,4410.817326001894,16893.04498085593,4262.771981238653,16606.06098056673,4262.771981238653,16606.06098056673
96,4870.877171869598,19335.360323175628,4758.556499164856,19101.082127157926,4758.556499164856,19101.082127157926,4859.366873653632,19262.5064757109,4695.740117490005,18936.30991950069,4695.740117490005,18936.30991950069
97,4977.774147403188,19321.759764809096,4869.865621763254,19093.99593250505,4869.865621763254,19093.99593250505,4966.203975605804,19249.691636497722,4808.997074102024,18931.675349650926,4808.997074102024,18931.675349650926
98,4785.024255993291,18321.765032857766,4670.3224557335725,18085.8460643238,4670.3224557335725,18085.8460643238,4773.598458255111,18251.025440005113,4606.484516730589,17920.78144372207,4606.484516730589,17920.78144372207
99,6344.623161117554,24655.072257561304,6200.068678291313,24363.12156709938,6200.068678291313,24363.12156709938,6329.535702888216,24564.41383576604,6118.901980941048,24155.32164693214,6118.901980941048,24155.32164693214
100,4968.505789595788,19455.42720418856,4853.802215382245,19206.826891038552,4853.802215382245,19206.826891038552,4956.782689885176,19382.959188642595,4789.699405047946,19035.138079388875,4789.699405047946,19035.138079388875
101,3999.7292868707655,15624.90946316788,3911.4234210536792,15436.991394591038,3911.4234210536792,15436.991394591038,3990.4218548778927,15567.419255213104,3861.835428777349,15303.217665589187,3861.835428777349,15303.217665589187
102,5901.6948632400245,23410.458522435216,5762.044243712375,23127.739617330906,5762.044243712375,23127.739617330906,5887.791972728605,23320.48177398924,5684.371537482846,22924.14963644101,5684.371537482846,22924.14963644101
103,4225.6777450347245,16687.752331996213,4132.4790863891085,16477.762389249303,4132.4790863891085,16477.762389249303,4215.769299434453,16625.081276746034,4080.0713672902502,16331.732108254333,4080.0713672902502,16331.732108254333
104,3741.3958052473663,14303.762428638129,3657.168617366488,14115.725217247169,3657.168617366488,14115.725217247169,3732.470815728541,14250.099741179298,3609.8291912800373,13987.733604222818,3609.8291912800373,13987.733604222818
105,4826.005966341387,18778.21345709902,4722.634370281919,18557.938546238798,4722.634370281919,18557.938546238798,4814.569443006662,18708.579170643512,4663.943768860492,18400.39138812592,4663.943768860492,18400.39138812592
106,4650.809139229203,18034.744127323607,4543.992194319664,17821.300152801825,4543.992194319664,17821.300152801825,4639.831758642281,17968.10160749862,4484.1928562622015,17667.859106056374,4484.1928562622015,17667.859106056374
107,4395.819993674583,17433.55879681762,4298.988564654056,17223.72276208366,4298.988564654056,17223.72276208366,4385.421101029042,17366.21572346964,4244.365736995864,17072.452349658157,4244.365736995864,17072.452349658157
108,4095.787558087635,15945.79485037164,4004.6683695500296,15746.030786836556,4004.6683695500296,15746.030786836556,4085.9424664092753,15886.871918521336,3953.1191886706633,15607.86314012643,3953.1191886706633,15607.86314012643
109,4033.213821314297,15741.380335851723,3941.9201786244485,15536.693565576357,3941.9201786244485,15536.693565576357,4023.612443555522,15681.425175478995,3890.646617652894,15395.96046263938,3890.646617652894,15395.96046263938
110,4483.520710621514,17390.933404695515,4379.827316092638,17180.289823314804,4379.827316092638,17180.289823314804,4472.95008842069,17327.330270058847,4321.776486852118,17031.738815775974,4321.776486852118,17031.738815775974
111,4756.835234207968,18182.657947112857,4639.839523734983,17951.87057803817,4639.839523734983,17951.87057803817,4745.301993456869,18115.31128485847,4574.791290752298,17790.775214555168,4574.791290752298,17790.775214555168
112,4145.022124526735,16247.801192130022,4052.646027497195,16048.96998224605,4052.646027497195,16048.96998224605,4135.310210412857,16186.980141338428,4000.728365984316,15909.960061347256,4000.728365984316,15909.960061347256
113,4063.4311913781044,16103.052290487123,3971.1427700908275,15912.094534773121,3971.1427700908275,15912.094534773121,4053.9530943196655,16043.309368358436,3919.519007560546,15775.361444048724,3919.519007560546,15775.361444048724
