material_code,material,nominal_d_mm,bin_low_deg,bin_high_deg,bin_center_deg,count,density_per_deg
0,EJ-200,700,83.42,83.44,83.43,0,0
0,EJ-200,700,83.44,83.46,83.45,0,0
0,EJ-200,700,83.46,83.48,83.47,0,0
0,EJ-200,700,83.48,83.5,83.49,0,0
0,EJ-200,700,83.5,83.52,83.51,0,0
0,EJ-200,700,83.52,83.54,83.53,0,0
0,EJ-200,700,83.54,83.56,83.55,0,0
0,EJ-200,700,83.56,83.58,83.57,0,0
0,EJ-200,700,83.58,83.6,83.59,0,0
0,EJ-200,700,83.6,83.62,83.61,0,0
0,EJ-200,700,83.62,83.64,83.63,0,0
0,EJ-200,700,83.64,83.66,83.65,0,0
0,EJ-200,700,83.66,83.68,83.67,0,0
0,EJ-200,700,83.68,83.7,83.69,0,0
0,EJ-200,700,83.7,83.72,83.71,0,0
0,EJ-200,700,83.72,83.74,83.73,0,0
0,EJ-200,700,83.74,83.76,83.75,0,0
0,EJ-200,700,83.76,83.78,83.77,0,0
0,EJ-200,700,83.78,83.8,83.79,0,0
0,EJ-200,700,83.8,83.82,83.81,0,0
0,EJ-200,700,83.82,83.84,83.83,0,0
0,EJ-200,700,83.84,83.86,83.85,0,0
0,EJ-200,700,83.86,83.88,83.87,0,0
0,EJ-200,700,83.88,83.9,83.89,0,0
0,EJ-200,700,83.9,83.92,83.91,0,0
0,EJ-200,700,83.92,83.94,83.93,0,0
0,EJ-200,700,83.94,83.96,83.95,0,0
0,EJ-200,700,83.96,83.98,83.97,0,0
0,EJ-200,700,83.98,84,83.99,0,0
0,EJ-200,700,84,84.02,84.01,0,0
0,EJ-200,700,84.02,84.04,84.03,0,0
0,EJ-200,700,84.04,84.06,84.05,0,0
0,EJ-200,700,84.06,84.08,84.07,0,0
0,EJ-200,700,84.08,84.1,84.09,0,0
0,EJ-200,700,84.1,84.12,84.11,0,0
0,EJ-200,700,84.12,84.14,84.13,0,0
0,EJ-200,700,84.14,84.16,84.15,0,0
0,EJ-200,700,84.16,84.18,84.17,0,0
0,EJ-200,700,84.18,84.2,84.19,0,0
0,EJ-200,700,84.2,84.22,84.21,0,0
0,EJ-200,700,84.22,84.24,84.23,0,0
0,EJ-200,700,84.24,84.26,84.25,0,0
0,EJ-200,700,84.26,84.28,84.27,0,0
0,EJ-200,700,84.28,84.3,84.29,0,0
0,EJ-200,700,84.3,84.32,84.31,0,0
0,EJ-200,700,84.32,84.34,84.33,0,0
0,EJ-200,700,84.34,84.36,84.35,0,0
0,EJ-200,700,84.36,84.38,84.37,0,0
0,EJ-200,700,84.38,84.4,84.39,0,0
0,EJ-200,700,84.4,84.42,84.41,0,0
0,EJ-200,700,84.42,84.44,84.43,0,0
0,EJ-200,700,84.44,84.46,84.45,0,0
0,EJ-200,700,84.46,84.48,84.47,0,0
0,EJ-200,700,84.48,84.5,84.49,0,0
0,EJ-200,700,84.5,84.52,84.51,0,0
0,EJ-200,700,84.52,84.54,84.53,0,0
0,EJ-200,700,84.54,84.56,84.55,0,0
0,EJ-200,700,84.56,84.58,84.57,0,0
0,EJ-200,700,84.58,84.6,84.59,0,0
0,EJ-200,700,84.6,84.62,84.61,0,0
0,EJ-200,700,84.62,84.64,84.63,0,0
0,EJ-200,700,84.64,84.66,84.65,0,0
0,EJ-200,700,84.66,84.68,84.67,0,0
0,EJ-200,700,84.68,84.7,84.69,0,0
0,EJ-200,700,84.7,84.72,84.71,0,0
0,EJ-200,700,84.72,84.74,84.73,0,0
0,EJ-200,700,84.74,84.76,84.75,0,0
0,EJ-200,700,84.76,84.78,84.77,0,0
0,EJ-200,700,84.78,84.8,84.79,0,0
0,EJ-200,700,84.8,84.82,84.81,0,0
0,EJ-200,700,84.82,84.84,84.83,0,0
0,EJ-200,700,84.84,84.86,84.85,0,0
0,EJ-200,700,84.86,84.88,84.87,0,0
0,EJ-200,700,84.88,84.9,84.89,0,0
0,EJ-200,700,84.9,84.92,84.91,0,0
0,EJ-200,700,84.92,84.94,84.93,0,0
0,EJ-200,700,84.94,84.96,84.95,0,0
0,EJ-200,700,84.96,84.98,84.97,0,0
0,EJ-200,700,84.98,85,84.99,0,0
0,EJ-200,700,85,85.02,85.01,0,0
0,EJ-200,700,85.02,85.04,85.03,0,0
0,EJ-200,700,85.04,85.06,85.05,0,0
0,EJ-200,700,85.06,85.08,85.07,0,0
0,EJ-200,700,85.08,85.1,85.09,0,0
0,EJ-200,700,85.1,85.12,85.11,0,0
0,EJ-200,700,85.12,85.14,85.13,0,0
0,EJ-200,700,85.14,85.16,85.15,0,0
0,EJ-200,700,85.16,85.18,85.17,0,0
0,EJ-200,700,85.18,85.2,85.19,0,0
0,EJ-200,700,85.2,85.22,85.21,0,0
0,EJ-200,700,85.22,85.24,85.23,0,0
0,EJ-200,700,85.24,85.26,85.25,0,0
0,EJ-200,700,85.26,85.28,85.27,0,0
0,EJ-200,700,85.28,85.3,85.29,0,0
0,EJ-200,700,85.3,85.32,85.31,0,0
0,EJ-200,700,85.32,85.34,85.33,0,0
0,EJ-200,700,85.34,85.36,85.35,0,0
0,EJ-200,700,85.36,85.38,85.37,0,0
0,EJ-200,700,85.38,85.4,85.39,0,0
0,EJ-200,700,85.4,85.42,85.41,0,0
0,EJ-200,700,85.42,85.44,85.43,0,0
0,EJ-200,700,85.44,85.46,85.45,0,0
0,EJ-200,700,85.46,85.48,85.47,0,0
0,EJ-200,700,85.48,85.5,85.49,0,0
0,EJ-200,700,85.5,85.52,85.51,0,0
0,EJ-200,700,85.52,85.54,85.53,0,0
0,EJ-200,700,85.54,85.56,85.55,0,0
0,EJ-200,700,85.56,85.58,85.57,0,0
0,EJ-200,700,85.58,85.6,85.59,0,0
0,EJ-200,700,85.6,85.62,85.61,0,0
0,EJ-200,700,85.62,85.64,85.63,0,0
0,EJ-200,700,85.64,85.66,85.65,0,0
0,EJ-200,700,85.66,85.68,85.67,0,0
0,EJ-200,700,85.68,85.7,85.69,0,0
0,EJ-200,700,85.7,85.72,85.71,0,0
0,EJ-200,700,85.72,85.74,85.73,0,0
0,EJ-200,700,85.74,85.76,85.75,0,0
0,EJ-200,700,85.76,85.78,85.77,0,0
0,EJ-200,700,85.78,85.8,85.79,0,0
0,EJ-200,700,85.8,85.82,85.81,0,0
0,EJ-200,700,85.82,85.84,85.83,0,0
0,EJ-200,700,85.84,85.86,85.85,0,0
0,EJ-200,700,85.86,85.88,85.87,0,0
0,EJ-200,700,85.88,85.9,85.89,0,0
0,EJ-200,700,85.9,85.92,85.91,0,0
0,EJ-200,700,85.92,85.94,85.93,0,0
0,EJ-200,700,85.94,85.96,85.95,0,0
0,EJ-200,700,85.96,85.98,85.97,0,0
0,EJ-200,700,85.98,86,85.99,0,0
0,EJ-200,700,86,86.02,86.01,0,0
0,EJ-200,700,86.02,86.04,86.03,0,0
0,EJ-200,700,86.04,86.06,86.05,0,0
0,EJ-200,700,86.06,86.08,86.07,0,0
0,EJ-200,700,86.08,86.1,86.09,0,0
0,EJ-200,700,86.1,86.12,86.11,0,0
0,EJ-200,700,86.12,86.14,86.13,0,0
0,EJ-200,700,86.14,86.16,86.15,0,0
0,EJ-200,700,86.16,86.18,86.17,0,0
0,EJ-200,700,86.18,86.2,86.19,0,0
0,EJ-200,700,86.2,86.22,86.21,0,0
0,EJ-200,700,86.22,86.24,86.23,0,0
0,EJ-200,700,86.24,86.26,86.25,0,0
0,EJ-200,700,86.26,86.28,86.27,0,0
0,EJ-200,700,86.28,86.3,86.29,0,0
0,EJ-200,700,86.3,86.32,86.31,0,0
0,EJ-200,700,86.32,86.34,86.33,0,0
0,EJ-200,700,86.34,86.36,86.35,0,0
0,EJ-200,700,86.36,86.38,86.37,0,0
0,EJ-200,700,86.38,86.4,86.39,0,0
0,EJ-200,700,86.4,86.42,86.41,0,0
0,EJ-200,700,86.42,86.44,86.43,0,0
0,EJ-200,700,86.44,86.46,86.45,0,0
0,EJ-200,700,86.46,86.48,86.47,0,0
0,EJ-200,700,86.48,86.5,86.49,0,0
0,EJ-200,700,86.5,86.52,86.51,0,0
0,EJ-200,700,86.52,86.54,86.53,0,0
0,EJ-200,700,86.54,86.56,86.55,0,0
0,EJ-200,700,86.56,86.58,86.57,0,0
0,EJ-200,700,86.58,86.6,86.59,0,0
0,EJ-200,700,86.6,86.62,86.61,0,0
0,EJ-200,700,86.62,86.64,86.63,0,0
0,EJ-200,700,86.64,86.66,86.65,0,0
0,EJ-200,700,86.66,86.68,86.67,0,0
0,EJ-200,700,86.68,86.7,86.69,0,0
0,EJ-200,700,86.7,86.72,86.71,0,0
0,EJ-200,700,86.72,86.74,86.73,0,0
0,EJ-200,700,86.74,86.76,86.75,0,0
0,EJ-200,700,86.76,86.78,86.77,0,0
0,EJ-200,700,86.78,86.8,86.79,0,0
0,EJ-200,700,86.8,86.82,86.81,0,0
0,EJ-200,700,86.82,86.84,86.83,0,0
0,EJ-200,700,86.84,86.86,86.85,0,0
0,EJ-200,700,86.86,86.88,86.87,0,0
0,EJ-200,700,86.88,86.9,86.89,0,0
0,EJ-200,700,86.9,86.92,86.91,0,0
0,EJ-200,700,86.92,86.94,86.93,0,0
0,EJ-200,700,86.94,86.96,86.95,0,0
0,EJ-200,700,86.96,86.98,86.97,0,0
0,EJ-200,700,86.98,87,86.99,0,0
0,EJ-200,700,87,87.02,87.01,0,0
0,EJ-200,700,87.02,87.04,87.03,0,0
0,EJ-200,700,87.04,87.06,87.05,0,0
0,EJ-200,700,87.06,87.08,87.07,0,0
0,EJ-200,700,87.08,87.1,87.09,0,0
0,EJ-200,700,87.1,87.12,87.11,0,0
0,EJ-200,700,87.12,87.14,87.13,0,0
0,EJ-200,700,87.14,87.16,87.15,0,0
0,EJ-200,700,87.16,87.18,87.17,0,0
0,EJ-200,700,87.18,87.2,87.19,0,0
0,EJ-200,700,87.2,87.22,87.21,0,0
0,EJ-200,700,87.22,87.24,87.23,0,0
0,EJ-200,700,87.24,87.26,87.25,0,0
0,EJ-200,700,87.26,87.28,87.27,0,0
0,EJ-200,700,87.28,87.3,87.29,0,0
0,EJ-200,700,87.3,87.32,87.31,0,0
0,EJ-200,700,87.32,87.34,87.33,0,0
0,EJ-200,700,87.34,87.36,87.35,0,0
0,EJ-200,700,87.36,87.38,87.37,0,0
0,EJ-200,700,87.38,87.4,87.39,0,0
0,EJ-200,700,87.4,87.42,87.41,0,0
0,EJ-200,700,87.42,87.44,87.43,0,0
0,EJ-200,700,87.44,87.46,87.45,0,0
0,EJ-200,700,87.46,87.48,87.47,0,0
0,EJ-200,700,87.48,87.5,87.49,0,0
0,EJ-200,700,87.5,87.52,87.51,0,0
0,EJ-200,700,87.52,87.54,87.53,0,0
0,EJ-200,700,87.54,87.56,87.55,0,0
0,EJ-200,700,87.56,87.58,87.57,0,0
0,EJ-200,700,87.58,87.6,87.59,0,0
0,EJ-200,700,87.6,87.62,87.61,0,0
0,EJ-200,700,87.62,87.64,87.63,0,0
0,EJ-200,700,87.64,87.66,87.65,0,0
0,EJ-200,700,87.66,87.68,87.67,0,0
0,EJ-200,700,87.68,87.7,87.69,0,0
0,EJ-200,700,87.7,87.72,87.71,0,0
0,EJ-200,700,87.72,87.74,87.73,0,0
0,EJ-200,700,87.74,87.76,87.75,0,0
0,EJ-200,700,87.76,87.78,87.77,0,0
0,EJ-200,700,87.78,87.8,87.79,0,0
0,EJ-200,700,87.8,87.82,87.81,0,0
0,EJ-200,700,87.82,87.84,87.83,0,0
0,EJ-200,700,87.84,87.86,87.85,0,0
0,EJ-200,700,87.86,87.88,87.87,0,0
0,EJ-200,700,87.88,87.9,87.89,0,0
0,EJ-200,700,87.9,87.92,87.91,0,0
0,EJ-200,700,87.92,87.94,87.93,0,0
0,EJ-200,700,87.94,87.96,87.95,0,0
0,EJ-200,700,87.96,87.98,87.97,0,0
0,EJ-200,700,87.98,88,87.99,0,0
0,EJ-200,700,88,88.02,88.01,0,0
0,EJ-200,700,88.02,88.04,88.03,0,0
0,EJ-200,700,88.04,88.06,88.05,0,0
0,EJ-200,700,88.06,88.08,88.07,0,0
0,EJ-200,700,88.08,88.1,88.09,0,0
0,EJ-200,700,88.1,88.12,88.11,0,0
0,EJ-200,700,88.12,88.14,88.13,0,0
0,EJ-200,700,88.14,88.16,88.15,0,0
0,EJ-200,700,88.16,88.18,88.17,0,0
0,EJ-200,700,88.18,88.2,88.19,0,0
0,EJ-200,700,88.2,88.22,88.21,0,0
0,EJ-200,700,88.22,88.24,88.23,0,0
0,EJ-200,700,88.24,88.26,88.25,0,0
0,EJ-200,700,88.26,88.28,88.27,0,0
0,EJ-200,700,88.28,88.3,88.29,0,0
0,EJ-200,700,88.3,88.32,88.31,0,0
0,EJ-200,700,88.32,88.34,88.33,0,0
0,EJ-200,700,88.34,88.36,88.35,0,0
0,EJ-200,700,88.36,88.38,88.37,0,0
0,EJ-200,700,88.38,88.4,88.39,0,0
0,EJ-200,700,88.4,88.42,88.41,0,0
0,EJ-200,700,88.42,88.44,88.43,0,0
0,EJ-200,700,88.44,88.46,88.45,0,0
0,EJ-200,700,88.46,88.48,88.47,0,0
0,EJ-200,700,88.48,88.5,88.49,0,0
0,EJ-200,700,88.5,88.52,88.51,0,0
0,EJ-200,700,88.52,88.54,88.53,0,0
0,EJ-200,700,88.54,88.56,88.55,0,0
0,EJ-200,700,88.56,88.58,88.57,0,0
0,EJ-200,700,88.58,88.6,88.59,0,0
0,EJ-200,700,88.6,88.62,88.61,0,0
0,EJ-200,700,88.62,88.64,88.63,0,0
0,EJ-200,700,88.64,88.66,88.65,0,0
0,EJ-200,700,88.66,88.68,88.67,0,0
0,EJ-200,700,88.68,88.7,88.69,0,0
0,EJ-200,700,88.7,88.72,88.71,0,0
0,EJ-200,700,88.72,88.74,88.73,0,0
0,EJ-200,700,88.74,88.76,88.75,0,0
0,EJ-200,700,88.76,88.78,88.77,0,0
0,EJ-200,700,88.78,88.8,88.79,0,0
0,EJ-200,700,88.8,88.82,88.81,0,0
0,EJ-200,700,88.82,88.84,88.83,0,0
0,EJ-200,700,88.84,88.86,88.85,0,0
0,EJ-200,700,88.86,88.88,88.87,0,0
0,EJ-200,700,88.88,88.9,88.89,0,0
0,EJ-200,700,88.9,88.92,88.91,0,0
0,EJ-200,700,88.92,88.94,88.93,0,0
0,EJ-200,700,88.94,88.96,88.95,0,0
0,EJ-200,700,88.96,88.98,88.97,0,0
0,EJ-200,700,88.98,89,88.99,0,0
0,EJ-200,700,89,89.02,89.01,0,0
0,EJ-200,700,89.02,89.04,89.03,0,0
0,EJ-200,700,89.04,89.06,89.05,0,0
0,EJ-200,700,89.06,89.08,89.07,0,0
0,EJ-200,700,89.08,89.1,89.09,0,0
0,EJ-200,700,89.1,89.12,89.11,0,0
0,EJ-200,700,89.12,89.14,89.13,0,0
0,EJ-200,700,89.14,89.16,89.15,0,0
0,EJ-200,700,89.16,89.18,89.17,0,0
0,EJ-200,700,89.18,89.2,89.19,0,0
0,EJ-200,700,89.2,89.22,89.21,0,0
0,EJ-200,700,89.22,89.24,89.23,0,0
0,EJ-200,700,89.24,89.26,89.25,0,0
0,EJ-200,700,89.26,89.28,89.27,0,0
0,EJ-200,700,89.28,89.3,89.29,0,0
0,EJ-200,700,89.3,89.32,89.31,0,0
0,EJ-200,700,89.32,89.34,89.33,0,0
0,EJ-200,700,89.34,89.36,89.35,0,0
0,EJ-200,700,89.36,89.38,89.37,0,0
0,EJ-200,700,89.38,89.4,89.39,0,0
0,EJ-200,700,89.4,89.42,89.41,0,0
0,EJ-200,700,89.42,89.44,89.43,0,0
0,EJ-200,700,89.44,89.46,89.45,0,0
0,EJ-200,700,89.46,89.48,89.47,0,0
0,EJ-200,700,89.48,89.5,89.49,0,0
0,EJ-200,700,89.5,89.52,89.51,0,0
0,EJ-200,700,89.52,89.54,89.53,0,0
0,EJ-200,700,89.54,89.56,89.55,0,0
0,EJ-200,700,89.56,89.58,89.57,0,0
0,EJ-200,700,89.58,89.6,89.59,0,0
0,EJ-200,700,89.6,89.62,89.61,0,0
0,EJ-200,700,89.62,89.64,89.63,0,0
0,EJ-200,700,89.64,89.66,89.65,0,0
0,EJ-200,700,89.66,89.68,89.67,0,0
0,EJ-200,700,89.68,89.7,89.69,0,0
0,EJ-200,700,89.7,89.72,89.71,0,0
0,EJ-200,700,89.72,89.74,89.73,0,0
0,EJ-200,700,89.74,89.76,89.75,0,0
0,EJ-200,700,89.76,89.78,89.77,0,0
0,EJ-200,700,89.78,89.8,89.79,0,0
0,EJ-200,700,89.8,89.82,89.81,0,0
0,EJ-200,700,89.82,89.84,89.83,0,0
0,EJ-200,700,89.84,89.86,89.85,0,0
0,EJ-200,700,89.86,89.88,89.87,0,0
0,EJ-200,700,89.88,89.9,89.89,0,0
0,EJ-200,700,89.9,89.92,89.91,0,0
0,EJ-200,700,89.92,89.94,89.93,0,0
0,EJ-200,700,89.94,89.96,89.95,0,0
0,EJ-200,700,89.96,89.98,89.97,0,0
0,EJ-200,700,89.98,90,89.99,0,0
0,EJ-200,900,38,38.02,38.01,0,0
0,EJ-200,900,38.02,38.04,38.03,0,0
0,EJ-200,900,38.04,38.06,38.05,0,0
0,EJ-200,900,38.06,38.08,38.07,0,0
0,EJ-200,900,38.08,38.1,38.09,0,0
0,EJ-200,900,38.1,38.12,38.11,0,0
0,EJ-200,900,38.12,38.14,38.13,0,0
0,EJ-200,900,38.14,38.16,38.15,0,0
0,EJ-200,900,38.16,38.18,38.17,0,0
0,EJ-200,900,38.18,38.2,38.19,0,0
0,EJ-200,900,38.2,38.22,38.21,0,0
0,EJ-200,900,38.22,38.24,38.23,0,0
0,EJ-200,900,38.24,38.26,38.25,0,0
0,EJ-200,900,38.26,38.28,38.27,0,0
0,EJ-200,900,38.28,38.3,38.29,0,0
0,EJ-200,900,38.3,38.32,38.31,0,0
0,EJ-200,900,38.32,38.34,38.33,0,0
0,EJ-200,900,38.34,38.36,38.35,0,0
0,EJ-200,900,38.36,38.38,38.37,0,0
0,EJ-200,900,38.38,38.4,38.39,0,0
0,EJ-200,900,38.4,38.42,38.41,0,0
0,EJ-200,900,38.42,38.44,38.43,0,0
0,EJ-200,900,38.44,38.46,38.45,0,0
0,EJ-200,900,38.46,38.48,38.47,0,0
0,EJ-200,900,38.48,38.5,38.49,0,0
0,EJ-200,900,38.5,38.52,38.51,0,0
0,EJ-200,900,38.52,38.54,38.53,0,0
0,EJ-200,900,38.54,38.56,38.55,0,0
0,EJ-200,900,38.56,38.58,38.57,0,0
0,EJ-200,900,38.58,38.6,38.59,0,0
0,EJ-200,900,38.6,38.62,38.61,0,0
0,EJ-200,900,38.62,38.64,38.63,0,0
0,EJ-200,900,38.64,38.66,38.65,0,0
0,EJ-200,900,38.66,38.68,38.67,0,0
0,EJ-200,900,38.68,38.7,38.69,0,0
0,EJ-200,900,38.7,38.72,38.71,0,0
0,EJ-200,900,38.72,38.74,38.73,0,0
0,EJ-200,900,38.74,38.76,38.75,0,0
0,EJ-200,900,38.76,38.78,38.77,0,0
0,EJ-200,900,38.78,38.8,38.79,0,0
0,EJ-200,900,38.8,38.82,38.81,0,0
0,EJ-200,900,38.82,38.84,38.83,0,0
0,EJ-200,900,38.84,38.86,38.85,0,0
0,EJ-200,900,38.86,38.88,38.87,0,0
0,EJ-200,900,38.88,38.9,38.89,0,0
0,EJ-200,900,38.9,38.92,38.91,0,0
0,EJ-200,900,38.92,38.94,38.93,0,0
0,EJ-200,900,38.94,38.96,38.95,0,0
0,EJ-200,900,38.96,38.98,38.97,0,0
0,EJ-200,900,38.98,39,38.99,0,0
0,EJ-200,900,39,39.02,39.01,0,0
0,EJ-200,900,39.02,39.04,39.03,0,0
0,EJ-200,900,39.04,39.06,39.05,0,0
0,EJ-200,900,39.06,39.08,39.07,0,0
0,EJ-200,900,39.08,39.1,39.09,0,0
0,EJ-200,900,39.1,39.12,39.11,0,0
0,EJ-200,900,39.12,39.14,39.13,0,0
0,EJ-200,900,39.14,39.16,39.15,0,0
0,EJ-200,900,39.16,39.18,39.17,0,0
0,EJ-200,900,39.18,39.2,39.19,0,0
0,EJ-200,900,39.2,39.22,39.21,0,0
0,EJ-200,900,39.22,39.24,39.23,0,0
0,EJ-200,900,39.24,39.26,39.25,0,0
0,EJ-200,900,39.26,39.28,39.27,0,0
0,EJ-200,900,39.28,39.3,39.29,0,0
0,EJ-200,900,39.3,39.32,39.31,0,0
0,EJ-200,900,39.32,39.34,39.33,1,0.00369521838741
0,EJ-200,900,39.34,39.36,39.35,1,0.00369521838741
0,EJ-200,900,39.36,39.38,39.37,5,0.018476091937
0,EJ-200,900,39.38,39.4,39.39,6,0.0221713103244
0,EJ-200,900,39.4,39.42,39.41,24,0.0886852412978
0,EJ-200,900,39.42,39.44,39.43,94,0.347350528416
0,EJ-200,900,39.44,39.46,39.45,367,1.35614514818
0,EJ-200,900,39.46,39.48,39.47,830,3.06703126155
0,EJ-200,900,39.48,39.5,39.49,1840,6.79920183283
0,EJ-200,900,39.5,39.52,39.51,1336,4.93681176558
0,EJ-200,900,39.52,39.54,39.53,826,3.052250388
0,EJ-200,900,39.54,39.56,39.55,499,1.84391397532
0,EJ-200,900,39.56,39.58,39.57,401,1.48178257335
0,EJ-200,900,39.58,39.6,39.59,313,1.15660335526
0,EJ-200,900,39.6,39.62,39.61,283,1.04574680364
0,EJ-200,900,39.62,39.64,39.63,217,0.801862390067
0,EJ-200,900,39.64,39.66,39.65,224,0.827728918779
0,EJ-200,900,39.66,39.68,39.67,211,0.779691079743
0,EJ-200,900,39.68,39.7,39.69,215,0.794471953292
0,EJ-200,900,39.7,39.72,39.71,167,0.617101470697
0,EJ-200,900,39.72,39.74,39.73,154,0.569063631661
0,EJ-200,900,39.74,39.76,39.75,146,0.539501884561
0,EJ-200,900,39.76,39.78,39.77,149,0.550587539724
0,EJ-200,900,39.78,39.8,39.79,150,0.554282758111
0,EJ-200,900,39.8,39.82,39.81,118,0.436035769714
0,EJ-200,900,39.82,39.84,39.83,61,0.225408321632
0,EJ-200,900,39.84,39.86,39.85,79,0.291922252605
0,EJ-200,900,39.86,39.88,39.87,74,0.273446160668
0,EJ-200,900,39.88,39.9,39.89,55,0.203237011307
0,EJ-200,900,39.9,39.92,39.91,45,0.166284827433
0,EJ-200,900,39.92,39.94,39.93,62,0.229103540019
0,EJ-200,900,39.94,39.96,39.95,42,0.155199172271
0,EJ-200,900,39.96,39.98,39.97,37,0.136723080334
0,EJ-200,900,39.98,40,39.99,50,0.18476091937
0,EJ-200,900,40,40.02,40.01,24,0.0886852412978
0,EJ-200,900,40.02,40.04,40.03,15,0.0554282758111
0,EJ-200,900,40.04,40.06,40.05,18,0.0665139309733
0,EJ-200,900,40.06,40.08,40.07,10,0.0369521838741
0,EJ-200,900,40.08,40.1,40.09,21,0.0775995861355
0,EJ-200,900,40.1,40.12,40.11,12,0.0443426206489
0,EJ-200,900,40.12,40.14,40.13,15,0.0554282758111
0,EJ-200,900,40.14,40.16,40.15,15,0.0554282758111
0,EJ-200,900,40.16,40.18,40.17,12,0.0443426206489
0,EJ-200,900,40.18,40.2,40.19,8,0.0295617470993
0,EJ-200,900,40.2,40.22,40.21,11,0.0406474022615
0,EJ-200,900,40.22,40.24,40.23,22,0.0812948045229
0,EJ-200,900,40.24,40.26,40.25,26,0.0960756780726
0,EJ-200,900,40.26,40.28,40.27,31,0.11455177001
0,EJ-200,900,40.28,40.3,40.29,47,0.173675264208
0,EJ-200,900,40.3,40.32,40.31,38,0.140418298721
0,EJ-200,900,40.32,40.34,40.33,42,0.155199172271
0,EJ-200,900,40.34,40.36,40.35,31,0.11455177001
0,EJ-200,900,40.36,40.38,40.37,25,0.0923804596852
0,EJ-200,900,40.38,40.4,40.39,40,0.147808735496
0,EJ-200,900,40.4,40.42,40.41,34,0.125637425172
0,EJ-200,900,40.42,40.44,40.43,32,0.118246988397
0,EJ-200,900,40.44,40.46,40.45,37,0.136723080334
0,EJ-200,900,40.46,40.48,40.47,60,0.221713103244
0,EJ-200,900,40.48,40.5,40.49,37,0.136723080334
0,EJ-200,900,40.5,40.52,40.51,22,0.0812948045229
0,EJ-200,900,40.52,40.54,40.53,21,0.0775995861355
0,EJ-200,900,40.54,40.56,40.55,41,0.151503953884
0,EJ-200,900,40.56,40.58,40.57,39,0.144113517109
0,EJ-200,900,40.58,40.6,40.59,42,0.155199172271
0,EJ-200,900,40.6,40.62,40.61,32,0.118246988397
0,EJ-200,900,40.62,40.64,40.63,65,0.240189195181
0,EJ-200,900,40.64,40.66,40.65,69,0.254970068731
0,EJ-200,900,40.66,40.68,40.67,46,0.169980045821
0,EJ-200,900,40.68,40.7,40.69,31,0.11455177001
0,EJ-200,900,40.7,40.72,40.71,32,0.118246988397
0,EJ-200,900,40.72,40.74,40.73,51,0.188456137758
0,EJ-200,900,40.74,40.76,40.75,45,0.166284827433
0,EJ-200,900,40.76,40.78,40.77,21,0.0775995861355
0,EJ-200,900,40.78,40.8,40.79,11,0.0406474022615
0,EJ-200,900,40.8,40.82,40.81,3,0.0110856551622
0,EJ-200,900,40.82,40.84,40.83,19,0.0702091493607
0,EJ-200,900,40.84,40.86,40.85,29,0.107161333235
0,EJ-200,900,40.86,40.88,40.87,22,0.0812948045229
0,EJ-200,900,40.88,40.9,40.89,8,0.0295617470993
0,EJ-200,900,40.9,40.92,40.91,6,0.0221713103244
0,EJ-200,900,40.92,40.94,40.93,4,0.0147808735496
0,EJ-200,900,40.94,40.96,40.95,14,0.0517330574237
0,EJ-200,900,40.96,40.98,40.97,16,0.0591234941985
0,EJ-200,900,40.98,41,40.99,13,0.0480378390363
0,EJ-200,900,41,41.02,41.01,10,0.0369521838741
0,EJ-200,900,41.02,41.04,41.03,9,0.0332569654867
0,EJ-200,900,41.04,41.06,41.05,3,0.0110856551622
0,EJ-200,900,41.06,41.08,41.07,6,0.0221713103244
0,EJ-200,900,41.08,41.1,41.09,12,0.0443426206489
0,EJ-200,900,41.1,41.12,41.11,8,0.0295617470993
0,EJ-200,900,41.12,41.14,41.13,25,0.0923804596852
0,EJ-200,900,41.14,41.16,41.15,9,0.0332569654867
0,EJ-200,900,41.16,41.18,41.17,10,0.0369521838741
0,EJ-200,900,41.18,41.2,41.19,4,0.0147808735496
0,EJ-200,900,41.2,41.22,41.21,8,0.0295617470993
0,EJ-200,900,41.22,41.24,41.23,9,0.0332569654867
0,EJ-200,900,41.24,41.26,41.25,12,0.0443426206489
0,EJ-200,900,41.26,41.28,41.27,13,0.0480378390363
0,EJ-200,900,41.28,41.3,41.29,7,0.0258665287118
0,EJ-200,900,41.3,41.32,41.31,13,0.0480378390363
0,EJ-200,900,41.32,41.34,41.33,33,0.121942206784
0,EJ-200,900,41.34,41.36,41.35,18,0.0665139309733
0,EJ-200,900,41.36,41.38,41.37,14,0.0517330574237
0,EJ-200,900,41.38,41.4,41.39,6,0.0221713103244
0,EJ-200,900,41.4,41.42,41.41,6,0.0221713103244
0,EJ-200,900,41.42,41.44,41.43,7,0.0258665287118
0,EJ-200,900,41.44,41.46,41.45,18,0.0665139309733
0,EJ-200,900,41.46,41.48,41.47,23,0.0849900229104
0,EJ-200,900,41.48,41.5,41.49,37,0.136723080334
0,EJ-200,900,41.5,41.52,41.51,24,0.0886852412978
0,EJ-200,900,41.52,41.54,41.53,21,0.0775995861355
0,EJ-200,900,41.54,41.56,41.55,18,0.0665139309733
0,EJ-200,900,41.56,41.58,41.57,9,0.0332569654867
0,EJ-200,900,41.58,41.6,41.59,16,0.0591234941985
0,EJ-200,900,41.6,41.62,41.61,23,0.0849900229104
0,EJ-200,900,41.62,41.64,41.63,23,0.0849900229104
0,EJ-200,900,41.64,41.66,41.65,25,0.0923804596852
0,EJ-200,900,41.66,41.68,41.67,35,0.129332643559
