scenario,wavelength_nm_created,folded_exit_angle_deg,finite_beta_edge_deg,d_axial_mm,group_velocity_mm_ns,propagation_time_ns,predicted_angular_penalty_ps,observed_edge_excess_ps,is_upper_5pct_angle_tail
visible_lower_764mm,425.763815894,42.8536500539,38.2222525294,49.5008004326,165.263529605,0.366311671218,27.3160205997,-14.9512006867,0
visible_lower_764mm,477.438683342,39.060222124,38.8087820926,49.6941698386,168.947627718,0.345677288134,1.34065777954,-31.7914928038,0
visible_lower_764mm,626.253952709,41.5887280697,39.9882136953,49.5000092149,178.113486839,0.354155720657,8.84980607677,-8.57100804927,0
visible_lower_764mm,424.532257957,38.2197531635,38.2069184907,49.5008884642,165.173108538,0.339689256193,0.0672685122592,-41.7026365971,0
visible_lower_764mm,600.449733618,41.8051539557,39.8284684344,49.4992949442,176.69235436,0.355156113019,11.0350599506,-9.63110603444,0
visible_lower_764mm,705.624167102,41.4726776352,40.3894935237,49.5000655221,189.255876095,0.348382556281,5.67638782458,4.98525135344,0
visible_lower_764mm,507.955661188,39.2264264507,39.1070207805,49.499918364,171.012228888,0.344178715065,0.633805103112,-28.8419362842,0
visible_lower_764mm,491.784654767,39.0449976713,38.9531468304,49.5004937978,169.929212008,0.34266156868,0.486574056146,-31.9244351735,0
visible_lower_764mm,565.091677917,39.8901804651,39.5820830265,49.4991964488,174.627695198,0.345287022174,1.64770380809,-22.4967855437,0
visible_lower_764mm,481.102320545,43.1730986392,38.8463713952,49.5002894332,169.200061639,0.367043597223,25.5167567088,-8.58982508004,0
visible_lower_764mm,547.885548331,40.4203471846,39.4496098853,49.4997974986,173.574607553,0.349802766287,5.27581431536,-19.5119393668,0
visible_lower_764mm,463.614940219,38.7892684734,38.6623622563,49.9017374072,167.984092165,0.346146397721,0.676311244953,-34.2925062409,0
visible_lower_764mm,433.558036996,38.6857984134,38.3177737144,49.5003186888,165.832969258,0.3423070729,1.94893521904,-38.1429646751,0
visible_lower_764mm,627.993143965,41.0900819524,39.9984148601,49.5001746461,178.206661897,0.350988548146,5.95842135311,-11.6038942951,0
visible_lower_764mm,717.351750499,40.4939893332,40.4387899812,49.4998273155,191.437922627,0.342480000383,0.279323335331,2.74963882586,0
visible_lower_764mm,685.233579945,40.2012610895,40.2980988845,49.5197088235,185.284155086,0.343631521658,-0.501023103203,-6.79088518935,0
visible_lower_764mm,718.725069423,42.3828424039,40.4444129698,49.4999581207,191.68878616,0.352366828318,10.2799322325,13.0517947762,0
visible_lower_764mm,455.217837327,38.7984840049,38.5697884498,49.505129296,167.390581298,0.350919206061,1.210861054,-27.3457542647,0
visible_lower_764mm,493.882654173,39.1103034774,38.9736310986,49.4995845552,170.071143704,0.3437819127,0.724944392029,-30.5928371278,0
visible_lower_764mm,441.378325331,39.6742519218,38.4110096488,49.9312957481,166.399662845,0.35288299342,6.90958881256,-30.065468358,0
visible_lower_764mm,471.673641271,38.7636030768,38.7486091013,49.5005785633,168.547879915,0.342571523479,0.0791177259507,-34.0006630681,0
visible_lower_764mm,567.269240136,39.6345334803,39.5982395151,49.5006272077,174.75875042,0.343677377962,0.192800198924,-23.9269575402,0
visible_lower_764mm,732.600182892,40.6294306735,40.4995221248,49.4999703317,192.515394531,0.342713572587,0.656925576881,4.5779968412,0
visible_lower_764mm,671.238354522,40.206176396,40.2309470392,49.4994940556,182.418489005,0.344452929624,-0.129916371465,-10.9760619425,0
visible_lower_764mm,779.888039228,46.0960714246,40.6658238617,49.8285539638,192.515394531,0.380197959935,32.0200331469,38.9705029375,0
visible_lower_764mm,421.226327145,38.5259988211,38.16542792,49.5000735884,164.929887057,0.342164563751,1.90507456966,-39.565996379,0
visible_lower_764mm,657.644664619,41.1858142019,40.1620662449,49.5009411866,179.74455329,0.349132831985,5.5761445038,-11.2279332469,0
visible_lower_764mm,512.673398751,39.3128215799,39.1502069726,49.5006905708,171.323342439,0.343315028839,0.864393642314,-29.2624314778,0
visible_lower_764mm,659.875480217,42.3824795072,40.1736248601,49.4998439589,180.002413324,0.356685032229,12.3910177956,-3.21280717194,0
visible_lower_764mm,443.540610521,38.5242494298,38.4363362405,49.4993222651,166.55553361,0.338865511469,0.463028127873,-40.5476621853,0
visible_lower_764mm,479.167813296,41.2390598607,38.8265856316,49.8909828026,169.066907711,0.359531372336,13.64185668,-19.2596841095,0
visible_lower_764mm,691.139919101,40.375600527,40.3253391684,49.4999682067,186.458714129,0.34376066476,0.259612626526,-4.45594338305,0
visible_lower_764mm,792.455519998,41.2129861326,40.7049284694,49.5000077652,192.515394531,0.34575307818,2.62076634071,6.57656442244,0
visible_lower_764mm,429.246144478,46.7080972629,38.2652537096,49.499885747,165.518444848,0.3919771155,55.2339708767,11.0832203496,1
visible_lower_764mm,622.66856177,39.9931533891,39.9669641971,49.4995955294,177.920355227,0.344924473132,0.139155797798,-18.0800639786,0
visible_lower_764mm,686.405104081,45.041376505,40.3035529212,49.4996564904,185.518736276,0.370861632636,27.7439676995,20.9957970216,0
visible_lower_764mm,411.964735037,43.217354673,38.0466094679,49.5000042901,164.244630883,0.370229094912,30.8509844734,-12.4706437994,0
visible_lower_764mm,639.128414903,40.172754491,40.0621118392,49.5003885644,178.795380471,0.345814641584,0.589071457624,-15.9231064611,0
visible_lower_764mm,592.000398468,40.0442098811,39.7725967134,49.5005774747,176.211279156,0.346100986389,1.45203142629,-19.3945403245,0
visible_lower_764mm,505.299606058,39.4750317302,39.0823731585,49.5001559566,170.836048201,0.34568798551,2.09810902108,-27.5886533257,0
visible_lower_764mm,676.620099357,44.8072772898,40.2572111025,49.4993350855,183.53448473,0.369829191248,26.7338243489,16.4254615316,0
visible_lower_764mm,696.885904538,40.2437439068,40.3512331922,49.4999141811,187.582278475,0.342644286015,-0.550418173673,-3.6190927884,0
visible_lower_764mm,703.201955967,46.917389826,40.379021065,49.4996330276,188.796128394,0.382320730525,39.6672456199,38.1437213465,1
visible_lower_764mm,434.769578763,43.1808766568,38.3323874608,49.4990219637,165.921024536,0.368066806202,28.804760807,-12.2480322452,0
visible_lower_764mm,711.648612368,41.7358248943,40.4151054839,49.4999175194,190.385773721,0.349345502048,6.93084172076,7.85730421169,0
visible_lower_764mm,526.374246699,39.7585610411,39.2714146637,49.5534438894,172.21437158,0.353941932416,2.61563245679,-17.7438118232,0
visible_lower_764mm,453.998688375,38.6121712153,38.5561144354,49.77722339,167.303990775,0.347923901508,0.297103414674,-32.5445651089,0
visible_lower_764mm,581.291454694,73.3504437486,39.6991213999,49.8901436405,175.590396827,0.928287395185,622.380739657,559.006759862,1
visible_lower_764mm,532.421902579,39.7748281758,39.3229754821,49.8092447975,172.601609604,0.351954161775,2.43729959661,-21.0867144348,0
visible_lower_764mm,471.164414407,39.7575405051,38.7432332792,49.572858954,168.512363926,0.348710385908,5.49537824566,-28.462752361,0
visible_lower_764mm,391.670850696,44.6920361123,37.7725546154,49.5003223203,162.723444538,0.37990438239,43.0650181245,-4.93925599275,0
visible_lower_764mm,414.087157313,38.1340176137,38.0741776875,49.5003908585,164.402203403,0.339481544061,0.313393922667,-42.998446596,0
visible_lower_764mm,739.045547318,40.2231396425,40.5240967102,49.500651966,192.515394531,0.340761218613,-1.50740026469,2.4970441317,0
visible_lower_764mm,439.512555638,38.4241477427,38.388999318,49.5004460494,166.264906232,0.341080799109,0.184772000452,-38.7552880673,0
visible_lower_764mm,590.899118919,40.1868926301,39.7651794907,49.4992863561,176.147969478,0.346351195616,2.26288834343,-19.2267688914,0
visible_lower_764mm,486.536118572,42.8879179184,38.9012061602,49.4999622124,169.57230555,0.365748095682,23.3157978933,-9.34754228978,0
visible_lower_764mm,538.136759532,40.7806563003,39.3706360025,49.9156003872,172.964096615,0.355335978132,7.81069996133,-17.9724754668,0
visible_lower_764mm,431.736276581,82.481901847,38.2956815035,49.6267614956,165.70029171,2.01129228043,1907.43364793,1629.68127168,1
visible_lower_764mm,698.301453983,40.2327323717,40.3575219193,49.5000444619,187.856234908,0.342527137154,-0.638001761378,-3.26443288037,0
visible_lower_764mm,485.282372783,39.2127507988,38.88865048,49.5002714154,169.486651039,0.344692099423,1.72582923374,-30.5291059395,0
visible_lower_764mm,640.75278834,41.6452525818,40.0711740193,49.5007760841,178.880141525,0.353187704998,8.69687449219,-8.42956952071,0
visible_lower_764mm,415.564932444,38.5245133205,38.0932528165,49.5002068057,164.511711091,0.342246479072,2.28019961939,-40.0772240063,0
visible_lower_764mm,568.158693337,40.1446513536,39.6048003707,49.4998903295,174.812156097,0.346531282942,2.90425010884,-20.9900930967,0
visible_lower_764mm,574.378003061,39.8039825655,39.650058766,49.5005780066,175.183024093,0.345503903929,0.820216639053,-21.4844835451,0
visible_lower_764mm,736.697100904,40.4933353743,40.5152162672,49.5000355847,192.515394531,0.342108647087,-0.110313629825,3.89349048451,0
visible_lower_764mm,467.219288195,40.5599110985,38.7012477872,49.8792898771,168.236909584,0.355770920717,10.3462414974,-24.1317749872,0
visible_lower_764mm,451.695872175,39.8445818678,38.5301225549,49.7240930206,167.139951359,0.350908182778,7.17990715455,-29.3897324488,0
visible_lower_764mm,488.771569218,38.944162862,38.9234507954,49.8891593067,169.724597729,0.347922998534,0.11035623511,-29.9010358535,0
visible_lower_764mm,764.59813618,40.7643399185,40.6154834937,49.4993091723,192.515394531,0.343595402394,0.75749564799,4.8781595956,0
visible_lower_764mm,555.366806577,43.2417586437,39.5082731085,49.5000036419,174.036338418,0.365068990138,21.7924457382,-3.57820919669,0
visible_lower_764mm,498.727740715,43.1847541263,39.0203379574,49.4999730605,170.39726035,0.367273701558,24.497325466,-6.63419838902,0
visible_lower_764mm,590.560543905,40.3256679569,39.7628928293,49.500498849,176.128511349,0.346811069892,3.03061845436,-18.8040964404,0
visible_lower_764mm,645.678565132,44.3198476468,40.0983042465,49.4994493406,179.135414932,0.36892435031,24.9877087823,7.68813920093,0
visible_lower_764mm,672.602945375,40.2660390011,40.2376595439,49.4990153806,182.703150034,0.344717899155,0.148858793106,-10.1890618978,0
visible_lower_764mm,441.948855826,40.1253290259,38.417711108,49.7448364302,166.44086785,0.352912127881,9.41122690846,-28.5472110677,0
visible_lower_764mm,485.150626049,40.5459749527,38.887327754,49.7629859815,169.477624545,0.35798818708,9.18258296951,-19.2375098379,0
visible_lower_764mm,651.575328988,40.2687036298,40.1301003167,49.5006738317,179.437528706,0.345970513936,0.738328706753,-14.8350680071,0
visible_lower_764mm,466.875684747,40.402660878,38.697562599,49.4996634611,168.212835506,0.351597644681,9.3821246593,-25.4481763852,0
visible_lower_764mm,589.447617153,39.9055433786,39.7553553407,49.5001041624,176.064393213,0.34517848382,0.800426519766,-20.526886105,0
visible_lower_764mm,408.25789154,41.4442554088,37.9979716383,49.4997794385,163.968698317,0.359544021691,19.6411633611,-23.543635076,0
visible_lower_764mm,433.598693801,40.1472340667,38.3182651354,49.7824532801,165.835932188,0.356906152538,10.1053813173,-25.7080751149,0
visible_lower_764mm,530.149275607,39.4519173831,39.3037364616,49.5000144813,172.456539856,0.344267122603,0.788216523465,-26.6676505557,0
visible_lower_764mm,466.406563457,39.7424636116,38.6925238257,49.5004900609,168.180038155,0.347899874068,5.68206762318,-29.1992084831,0
visible_lower_764mm,534.596106556,39.7077361769,39.3412284591,49.9288150431,172.739898299,0.350598943014,1.97767686872,-23.135632934,0
visible_lower_764mm,423.525880352,38.422887242,38.194338913,49.500859188,165.099172696,0.335617297217,1.20408350795,-45.8792480321,0
visible_lower_764mm,693.732889696,40.3761653836,40.3370975787,49.4998977925,186.968045488,0.343531854408,0.201307316355,-3.79617218179,0
visible_lower_764mm,707.267092201,41.2515311172,40.3965393512,49.4999584964,189.565919111,0.347071319828,4.44891825173,4.20052337956,0
visible_lower_764mm,417.091204868,43.4040672523,38.1128512229,49.5001559148,164.62459251,0.370859910969,31.7033077256,-11.3037401776,0
visible_lower_764mm,588.59340954,39.7802982132,39.7495481435,49.8143605134,176.01508705,0.34768851435,0.164428642838,-20.4106328364,0
visible_lower_764mm,738.469817812,43.7701586365,40.5219273896,49.4999756568,192.515394531,0.360131346888,17.8167956629,21.8827410143,0
visible_lower_764mm,557.663918908,39.7215518654,39.5259544871,49.499838015,174.176950025,0.345680779329,1.04289160358,-22.7613543465,0
visible_lower_764mm,697.886161587,40.1851494783,40.3556806118,49.4998033364,187.775977056,0.34216680898,-0.871150085101,-3.76142467053,0
visible_lower_764mm,698.409143039,42.6660032018,40.3579988899,49.5004322319,187.877030908,0.35545919084,12.5530791961,9.70074174326,0
visible_lower_764mm,524.052295398,40.7135656024,39.2513062731,49.5008376749,172.064711831,0.351304004881,8.03727214258,-20.2035140141,0
visible_lower_764mm,415.985168479,61.340035702,38.0986593374,49.4992968182,164.542859162,0.556939629732,244.963936345,174.667049117,1
visible_lower_764mm,689.981810183,41.62377604,40.3200481765,49.500086831,186.229992691,0.350461780648,6.95789847708,1.84399383333,0
visible_lower_764mm,410.374450906,43.0593089869,38.0258197068,49.50091263,164.126346505,0.367249446937,29.9141493847,-15.6244301785,0
visible_lower_764mm,449.371166216,38.6121981174,38.5036656234,49.7935629029,166.973881521,0.347851530119,0.57580308009,-33.2163922511,0
visible_lower_764mm,379.642290423,37.7155073428,37.6009114058,49.5327262029,161.810557682,0.346524559041,0.596829687475,-39.8483947676,0
visible_lower_764mm,517.749492204,40.4650693644,39.1958365918,49.8692135887,171.655686592,0.355744516439,6.99113288924,-19.1231599121,0
visible_lower_764mm,622.582515471,40.0502217767,39.9664505716,49.5004078908,177.915706792,0.345536613197,0.445766972171,-17.4806383611,0
visible_lower_764mm,627.124619714,40.1032297803,39.9933292111,49.499815123,178.160150314,0.345559628324,0.585168464128,-17.0978328743,0
visible_lower_764mm,595.190044585,40.2126843227,39.793902615,49.4990381405,176.393772873,0.345383671187,2.24708090959,-19.8354341075,0
visible_lower_764mm,494.992343478,39.0810482305,38.9844021429,49.4997288813,170.145957996,0.343128426421,0.512174577708,-31.1397278648,0
visible_lower_764mm,632.463695865,40.0638281146,40.0243212046,49.5598716343,178.444642842,0.346290037902,0.210230466628,-16.3931696203,0
visible_lower_764mm,508.464219345,39.1296994117,39.111712517,49.5001169868,171.045858301,0.343727295766,0.0952371235382,-29.2463400839,0
visible_lower_764mm,474.166340639,42.2440831205,38.7747814009,49.5002738539,168.721108109,0.361524575298,19.9912283764,-14.7966613272,0
visible_lower_764mm,529.858585957,39.6300287782,39.3012637762,49.4992274028,172.437944668,0.345818484779,1.75665800814,-25.1372854188,0
visible_lower_764mm,481.537852543,40.2401184591,38.8508067295,49.5001246265,169.230051757,0.350579125148,7.59604108162,-25.0098954554,0
visible_lower_764mm,396.914657762,38.023343532,37.8452098829,49.499239221,163.118791922,0.339645265189,0.932354694283,-44.6351565731,0
visible_lower_764mm,557.723406899,39.9241462078,39.5264103353,49.5002903782,174.18058563,0.346157473686,2.13145538877,-22.2827552885,0
visible_lower_764mm,473.09092086,39.0199094642,38.7635189554,49.633481157,168.646363411,0.345109817246,1.36491180764,-32.3317601071,0
visible_lower_764mm,450.38857132,39.0217447937,38.5152715159,49.4993089039,167.046629653,0.344491290865,2.69816524939,-34.2207814047,0
visible_lower_764mm,514.335089616,40.974253248,39.1652389884,49.8244727672,171.432437563,0.359136552939,10.0905073356,-15.7193535664,0
visible_lower_764mm,544.476068904,39.5193703179,39.4223195407,49.5000528615,173.362205991,0.343801929344,0.515933978678,-25.8223381605,0
visible_lower_764mm,410.826262728,39.9412933593,38.0317379004,49.4994206792,164.159882537,0.34981028387,10.4688054808,-33.0047631017,0
visible_lower_764mm,419.111940799,38.2825408456,38.1386390192,49.4999586149,164.773921763,0.33940160374,0.755923439666,-42.5490779551,0
visible_lower_764mm,478.952241763,45.1031329813,38.8243721631,49.7768284438,169.052025584,0.381955393559,39.2163604225,4.00952039893,0
visible_lower_764mm,570.765553976,40.574527449,39.6239015939,49.4999235667,174.968086261,0.348683240334,5.16769992979,-18.6121861792,0
visible_lower_764mm,558.828689691,39.8547681171,39.5348612658,49.5000386035,174.247994117,0.345152833013,1.71108023943,-23.1878216381,0
visible_lower_764mm,513.456159706,39.3970435108,39.1572995549,49.7847884339,171.374767289,0.347308898838,1.28423765255,-27.3322019746,0
visible_lower_764mm,411.813232879,38.0882701257,38.0446338211,49.587317518,164.233366573,0.341135559964,0.228741134745,-42.2551731223,0
visible_lower_764mm,421.309029482,38.1909091802,38.1664717271,49.4993105217,164.935996837,0.340330888807,0.128040106579,-41.3851119843,0
visible_lower_764mm,466.189936826,38.9453001298,38.6901941833,49.99526475,168.16487101,0.347669129453,1.36684647826,-33.2211376983,0
visible_lower_764mm,476.500256689,38.9025375522,38.7990728474,49.5006794297,168.882764715,0.343131250916,0.547438900128,-32.9609664587,0
visible_lower_764mm,722.414797784,41.130251179,40.4593681914,49.500044219,192.358063397,0.345287895059,3.43507382137,7.07760160697,0
visible_lower_764mm,569.38447368,39.7814485458,39.6138056826,49.5003437248,174.885562397,0.34539053579,0.893523019929,-22.0277280608,0
visible_lower_764mm,761.481261227,40.4670785589,40.6048340062,49.4994507143,192.515394531,0.34200704475,-0.695600975355,3.34280921304,0
visible_lower_764mm,422.884206918,46.5314987337,38.1862949035,49.4995609133,165.051909616,0.391378076569,54.379942797,9.82443874315,0
