estimator,x_mm,sigma_fit_ps,sigma_fit_err_ps,bootstrap_err_ps,mu_fit_ns,chi2_ndf,n_events,flag
END_R_SUM4,-350,1068.7372740749925,92.6144992277988,148.73309118096532,7.285309004608145,4.735901324437152,305,ok|sigma_outlier
END_R_SUM4,-300,1032.009302221512,80.74287164384286,124.48966306622961,6.996001537578891,5.6716495460479175,412,ok|sigma_outlier
END_R_SUM4,-250,1135.4617595921882,80.07824721120016,112.50713646604952,6.906354800680755,3.996440881027982,435,ok|sigma_outlier
END_R_SUM4,-200,1156.7761680041096,111.72398648308346,128.18326215805538,6.380556384568264,5.639635404487986,483,ok|sigma_outlier
END_R_SUM4,-150,1044.9232098276977,70.45665541586577,119.30498310568915,6.16882567214744,6.82734724518613,574,ok|sigma_outlier
END_R_SUM4,-100,1219.6297727854464,93.08709085220634,147.13380439087078,5.998966961573689,8.336360716350407,658,ok|sigma_outlier
END_R_SUM4,-50,1003.1159569621542,53.31120629043357,68.55691544239488,5.638521845066522,6.771050728052163,741,ok|sigma_outlier
END_R_SUM4,0,1100.3975407300577,55.66146468593569,106.9854265758135,5.506696171388792,11.532119716129461,867,ok|sigma_outlier
END_R_SUM4,50,964.483788093728,44.1618857449283,67.58656947342955,5.096667801809537,13.320917139425976,992,ok|sigma_outlier
END_R_SUM4,100,904.3190941776918,32.68699338979697,60.46364850300944,4.891208536732479,10.838273691195422,1200,ok|sigma_outlier
END_R_SUM4,150,907.332860453335,33.78188533067794,70.10379991256002,4.641118440301304,15.341458749312878,1455,ok|sigma_outlier
END_R_SUM4,200,1106.7283445688543,40.64433142318069,86.54187164608578,4.354520343916244,12.384065928765358,1746,ok|sigma_outlier
END_R_SUM4,250,994.9103955402867,32.44354172605829,49.644118753904756,4.004034496900903,20.034481611595634,2047,ok|sigma_outlier
END_R_SUM4,300,872.1833948492778,27.22870444773645,47.679931235158016,3.6554071983857934,26.635985351493677,2464,ok|sigma_outlier
END_R_SUM4,350,636.9329927350556,12.66800336647822,35.29312506730573,3.4236493368177556,49.44862682683167,3029,ok|sigma_outlier
END_R_SUM4,400,707.0574674271014,15.477546477761672,24.85366720508523,2.953021998245146,39.15243345685713,3636,ok|sigma_outlier
END_R_SUM4,450,630.4263935300354,13.825251041162778,22.695519009004997,2.4819624898595296,33.73065441967994,4208,ok|sigma_outlier
END_R_SUM4,500,427.2615691057666,7.937750278325051,18.714827339053308,2.029057492216608,70.25236349892701,4744,ok|sigma_outlier
END_R_SUM4,550,335.4551961443805,5.960771388542119,10.174480078787534,1.5588966053991127,38.08752927529537,4970,ok
END_R_SUM4,600,217.60677924205746,3.873530082985091,5.404706879680684,1.0773679099199065,11.772974304761714,5000,ok
END_R_SUM4,650,104.97508500525707,1.861806278248959,2.3462243051630725,0.6240851082507954,2.9665124423379057,5000,ok
END_R_SUM4,670,52.7713896379296,0.7478736499219041,1.0973340731576138,0.45685927123075387,7.138547402980175,5000,ok
END_R_SUM4,690,24.30234746292853,0.5033607663715474,3.0286355697889005,0.2952594208074568,24.892415610857974,5000,ok
END_L_SUM8,-690,30.17372986074824,0.9702174821970468,8.112174236745425,0.29944275856849445,20.604449078246486,5000,ok
END_L_SUM8,-670,50.30795736587953,0.7553020607138812,1.1099116892108416,0.44592653324655435,2.878280624926417,5000,ok
END_L_SUM8,-650,72.72927709526682,1.287527114425334,1.6521923483062926,0.5873381566405738,2.714491165702829,5000,ok
END_L_SUM8,-600,141.77255491727735,2.6076649945189767,3.431808450965135,0.9694688167245356,5.090223493677096,5000,ok
END_L_SUM8,-550,204.4554412323689,3.2312006667579443,6.20840169229761,1.369012669985044,22.81631606580807,5000,ok
END_L_SUM8,-500,245.05323304361082,3.0481423449578577,8.598026149092581,1.7988411101801833,97.53017707437122,4980,ok
END_L_SUM8,-450,445.6268409245611,9.117614812599207,13.915396410672745,2.228937054846678,46.022032987158624,4864,ok|sigma_outlier
END_L_SUM8,-400,517.3819869280225,10.599992337911813,18.494377464093063,2.618105361977564,41.51465320949235,4597,ok|sigma_outlier
END_L_SUM8,-350,674.4726575963305,15.230619497559772,25.1913646078775,3.047454498438144,32.259105230447375,4161,ok|sigma_outlier
END_L_SUM8,-300,533.7893952755123,10.39585227382539,33.527028827876805,3.465257689407858,80.01175393189575,3650,ok|sigma_outlier
END_L_SUM8,-250,777.0731682321914,19.90191766007715,34.53424751078142,3.8171136022813514,43.593873360685286,3164,ok|sigma_outlier
END_L_SUM8,-200,871.8634275722209,25.463899538074763,44.16611476934943,4.1433095589311675,29.945620377916047,2787,ok|sigma_outlier
END_L_SUM8,-150,865.1913920029966,25.35285049631597,50.152232904645395,4.474397428904088,24.722934284044275,2380,ok|sigma_outlier
END_L_SUM8,-100,885.501945452898,26.854465138949845,55.00868138131084,4.807195553860514,26.62542256306137,2061,ok|sigma_outlier
END_L_SUM8,-50,953.4110121836527,34.86075792904925,63.27573910024102,5.044488593891826,15.77573244085809,1747,ok|sigma_outlier
END_L_SUM8,0,820.5261167479972,29.177202770056255,47.311354617916045,5.271361146355946,16.627087120199125,1526,ok|sigma_outlier
END_L_SUM8,50,896.672577209584,34.153960113042615,96.26379073249925,5.668916955312101,23.811232584947945,1377,ok|sigma_outlier
END_L_SUM8,100,811.1281740863383,31.550543474682392,58.55235487393718,5.876789433627193,22.08957668750673,1148,ok|sigma_outlier
END_L_SUM8,150,1015.4316802195253,47.991102820511664,106.40020837414023,6.264368683959758,12.194180211454784,976,ok|sigma_outlier
END_L_SUM8,200,1036.3050849419799,56.38790719338027,87.73618823259449,6.491228780937982,6.711712032427779,897,ok|sigma_outlier
END_L_SUM8,250,1092.0525360495762,60.711456493098396,135.3881487899451,6.658920935005901,7.568952890797495,770,ok|sigma_outlier
END_L_SUM8,300,935.9922544874668,54.130276059337845,111.2803956546652,6.924381352430761,9.886189315650196,681,ok|sigma_outlier
END_L_SUM8,350,1085.2392040224552,67.81162591492362,98.07026566060438,7.203154517361043,4.447054710577743,621,ok|sigma_outlier
END_L_SUM8,400,951.2399680633071,59.32283796154658,102.49228310838312,7.496099898147457,9.390137752624568,565,ok|sigma_outlier
END_L_SUM8,450,1106.0970151295792,66.87084887843054,106.20386286970785,7.922243295504464,12.533891871554667,520,ok|sigma_outlier
END_L_SUM8,500,1528.6856339223875,129.400940689954,164.42276375792352,8.347329881196465,6.020901321351661,443,ok|sigma_outlier
END_L_SUM8,550,1189.6200897722388,88.58275200069666,152.6240311424897,8.50311478042234,4.183234334976,389,ok|sigma_outlier
END_L_SUM8,600,1710.8878921693029,188.8311334569063,563.5266230040804,8.513327880913415,2.105413084026407,346,ok|sigma_outlier
END_L_SUM8,650,1069.7278970073567,123.17426731553505,168.4591590972987,8.576253620101765,4.361395499667337,301,ok|sigma_outlier
END_L_SUM8,670,1527.437964010961,163.56176321155903,407.78118976944097,8.951034255321638,3.7140628917724157,298,ok|sigma_outlier
END_L_SUM8,690,1309.4347849573305,139.97842730306232,304.7696088990341,9.199791508077327,7.637935686669376,307,ok|sigma_outlier
END_R_SUM8,-690,1186.7370738461443,102.10148188963919,160.97354516285498,9.168527474374379,6.973859599452884,310,ok|sigma_outlier
END_R_SUM8,-670,1088.6782361249986,86.06212230622712,130.63193242846236,9.00333532455748,4.807570057045659,330,ok|sigma_outlier
END_R_SUM8,-650,1269.4518962807776,97.38961719258144,165.36399824183437,8.96654860081734,4.8492619947730375,341,ok|sigma_outlier
END_R_SUM8,-600,1462.8896958584933,129.16077883023303,185.74206423353647,8.776162721206763,3.3761718829832996,350,ok|sigma_outlier
END_R_SUM8,-550,1211.7505423676737,86.80277431741345,167.07061018092915,8.39287590504402,4.091384027270381,370,ok|sigma_outlier
END_R_SUM8,-500,981.9982745808286,69.00633843478849,118.50532062176455,7.931942899421298,6.118281525457916,438,ok|sigma_outlier
END_R_SUM8,-450,1067.8670385527444,66.45621057346519,126.32146014051939,7.834872999010251,6.860384575241366,501,ok|sigma_outlier
END_R_SUM8,-400,1070.6090930540674,64.90556818616977,120.83889094775824,7.544376539530398,9.20811495866673,553,ok|sigma_outlier
END_R_SUM8,-350,1159.534220145887,81.91249196435268,143.29895467635814,7.32261066053224,6.331639016547113,540,ok|sigma_outlier
END_R_SUM8,-300,1143.4436166357868,69.11189481338076,97.5453316449634,7.025410231997897,16.6571661023448,732,ok|sigma_outlier
END_R_SUM8,-250,1171.1335980173724,61.738268864091836,81.05339107454147,6.892809891944763,6.991090954836833,789,ok|sigma_outlier
END_R_SUM8,-200,992.4867786562738,48.00878454407265,96.91968587217134,6.443933709008782,15.03637925068494,881,ok|sigma_outlier
END_R_SUM8,-150,991.0070033777622,48.71189902841028,70.60655221725578,6.096359531702538,13.743636058261092,1027,ok|sigma_outlier
END_R_SUM8,-100,1022.5299455778701,49.01915343674135,80.6037792552138,5.914852943705602,14.54217422566816,1176,ok|sigma_outlier
END_R_SUM8,-50,1263.8739424190821,53.9809311179289,82.14666988720278,5.769262599451986,10.792116781889801,1331,ok|sigma_outlier
END_R_SUM8,0,1036.9926390870132,42.96982606311334,84.36427072868354,5.3700265946175625,17.149335570557227,1529,ok|sigma_outlier
END_R_SUM8,50,964.9554877426667,33.815898181797145,47.9169243151825,5.136256216760019,27.884039810694706,1746,ok|sigma_outlier
END_R_SUM8,100,888.6088994875968,28.19676616069594,49.69798924612436,4.8018800240719175,18.991442831373085,2074,ok|sigma_outlier
END_R_SUM8,150,814.8128853376543,22.844628991249007,45.472485789886754,4.468510006526461,30.292938100180866,2408,ok|sigma_outlier
END_R_SUM8,200,833.8985694007989,23.98303948820768,37.36958829281463,4.102538725590162,21.32093286567538,2796,ok|sigma_outlier
END_R_SUM8,250,805.0173923733963,22.814461836856538,36.015849287095484,3.8005926511705947,34.63780364126162,3192,ok|sigma_outlier
END_R_SUM8,300,753.9051791965762,18.981826361723463,28.750813438065684,3.4729767256760726,40.11791117833559,3666,ok|sigma_outlier
END_R_SUM8,350,498.4942353582712,8.438711900948636,27.587869790915846,3.0425299564651276,61.240047428243365,4125,ok|sigma_outlier
END_R_SUM8,400,512.2383132657218,9.463766232152725,16.657819135705218,2.659714238831919,47.109741728839076,4564,ok|sigma_outlier
END_R_SUM8,450,455.8690990750248,9.398082768682952,16.569819672426927,2.2100667469548902,40.63811199626337,4858,ok|sigma_outlier
END_R_SUM8,500,301.79969938828225,4.7881673198579,10.351766809808417,1.804831376040336,98.7494838707571,4981,ok
END_R_SUM8,550,224.8515385178813,3.9793636792233995,5.4545599770015825,1.3688173656758478,13.473407355443452,5000,ok
END_R_SUM8,600,144.8514971978424,2.4176867700118065,3.5197037358383474,0.9754036405517973,7.813848696067231,5000,ok
END_R_SUM8,650,79.41035285931136,1.362362733647253,1.7060515551991198,0.5897366884624574,2.1981387882193903,5000,ok
END_R_SUM8,670,50.737770782425386,0.7845297813421568,0.8626748945988999,0.44561876621718793,1.972250957080408,5000,ok
END_R_SUM8,690,24.31401159408921,0.5035657802097467,3.1518945708276234,0.2953285097857922,24.878223871499053,5000,ok
END_COMBINED_SUM4,-690,563.8731399393929,59.95155176346667,85.49313759037622,4.796155205899772,5.854499640933131,176,ok
END_COMBINED_SUM4,-670,637.2962575615782,70.47430198319404,95.67465698041937,4.792114394503465,3.0912058295961353,187,ok
END_COMBINED_SUM4,-650,736.9759334042747,102.55585372396104,109.43036131576984,4.756400271147064,5.049012814944868,189,ok
END_COMBINED_SUM4,-600,702.9714242321332,78.57615676611951,163.97425992757783,4.954327086647631,0.816535157962684,200,ok
END_COMBINED_SUM4,-550,638.3781401665256,55.40582255751697,110.3752909951038,5.219931660346107,5.257128118805521,202,ok
END_COMBINED_SUM4,-500,666.1185149246531,50.096405915313724,102.49811075571868,5.275001311038054,2.842118227578385,227,ok
END_COMBINED_SUM4,-450,664.6343160496268,71.54791720422699,114.11906885283648,5.173758645983186,1.4138853920982986,248,ok
END_COMBINED_SUM4,-400,835.2141375179862,59.19748601526575,90.53934237022659,5.629834624570561,1.0415413008071561,224,ok
END_COMBINED_SUM4,-350,860.5911470594787,79.80760842870771,115.47502808677625,5.517754666107965,1.0697329586781403,197,ok
END_COMBINED_SUM4,-300,855.2290068823033,65.83509796659581,130.5304144219462,5.7815634655068475,3.212869624381996,210,ok
END_COMBINED_SUM4,-250,802.6207003046642,94.18385417012814,155.39612605892768,5.747017152787235,3.5514221679760265,171,ok
END_COMBINED_SUM4,-200,774.069617368545,67.52840760596473,310.17648530068044,5.77856166618916,6.241720618545743,158,ok
END_COMBINED_SUM4,-150,813.0183885305023,92.28853058791925,132.36044339015356,5.683995566462249,5.427678391067357,181,ok
END_COMBINED_SUM4,-100,1167.6308978502548,140.8911716326764,291.9059506630356,5.8095671998510685,0.9496947646376758,153,ok
END_COMBINED_SUM4,-50,730.8622109406388,58.688715558694646,218.85668596898506,5.578280650132267,5.1820491145558,152,ok
END_COMBINED_SUM4,0,865.9580718678498,140.57808676626166,376.4379756921431,5.428144502139108,3.87969230379208,160,ok
END_COMBINED_SUM4,50,803.2019058612143,101.41099629592499,242.57220385268792,5.588491051047298,2.4621352158052803,145,ok
END_COMBINED_SUM4,100,1126.2239227200653,147.3714206805203,613.480080154663,5.911638787292471,1.528569922094943,140,ok
END_COMBINED_SUM4,150,705.4046159167282,61.29432851393507,115.48261232011026,5.68431904765294,3.5120280452018107,172,ok
END_COMBINED_SUM4,200,1017.4304094356461,126.8850603618742,332.59140092091604,5.72997420548315,5.044319684207736,190,ok
END_COMBINED_SUM4,250,832.6013791917851,77.3198252350179,159.02011750574533,5.601849712851,3.3469773845067015,172,ok
END_COMBINED_SUM4,300,803.6669034377736,72.76588459742229,134.0148702329497,5.568568056403422,3.6492314760075444,204,ok
END_COMBINED_SUM4,350,888.7353092033051,79.63465722600976,131.28924010498307,5.648000418188264,3.663539145232145,218,ok
END_COMBINED_SUM4,400,663.6846786213216,77.79362850513871,135.1297502467991,5.374081072462354,5.125828502398786,238,ok
END_COMBINED_SUM4,450,749.7589505496156,56.151161305836695,182.20769896511388,5.432999537963078,5.418043759477089,236,ok
END_COMBINED_SUM4,500,614.8627748931619,43.45448403060781,63.08223641261019,5.303833487838597,1.6073663260070743,231,ok
END_COMBINED_SUM4,550,750.2749510914391,53.39583487691024,90.92362861187196,5.267410755811578,3.4653047838704025,224,ok
END_COMBINED_SUM4,600,666.3584207962183,80.15087865946008,194.82983381101545,4.848873040165172,1.2890066925197416,206,ok
END_COMBINED_SUM4,650,653.382047180508,154.32775912576753,276.84956653761213,4.605987294570298,17.156865681594034,163,ok
END_COMBINED_SUM4,670,904.4682848585383,216.7201886515237,819.4693197570631,4.614747499703931,1.059723680100099,168,ok
END_COMBINED_SUM4,690,739.7523980351825,126.58308953180503,228.99621971161807,4.773953039117042,5.378634575999896,168,ok
END_COMBINED_SUM8,-690,608.6607940720421,52.88147705641089,74.79647610154751,4.724533996094025,6.44345998435147,310,ok
END_COMBINED_SUM8,-670,541.1702189323933,41.06147882524053,73.51910532889993,4.743310141350112,5.248644846193023,330,ok
END_COMBINED_SUM8,-650,695.3907244050592,58.550900475001555,114.11623186529933,4.751349131994486,2.863443682673243,341,ok
END_COMBINED_SUM8,-600,669.1685000833395,56.38758792404269,80.16645613428365,4.914718359705152,3.4080325188056846,350,ok
END_COMBINED_SUM8,-550,611.4431345356775,45.96409975387744,71.64666831361393,4.922004871086508,4.3012398055187475,370,ok
END_COMBINED_SUM8,-500,519.8635511356654,28.66226103153219,74.18918773315589,4.966915125180388,6.643864994962254,438,ok
END_COMBINED_SUM8,-450,549.7800051485643,24.747989201930885,64.16054012631653,5.1737453501473984,6.247362550002039,491,ok
END_COMBINED_SUM8,-400,758.3310337333361,41.78828072027857,58.384280251094566,5.361134642641504,4.599004455289942,507,ok
END_COMBINED_SUM8,-350,729.7136259821731,41.010565968548576,59.04724612730341,5.41595346404838,2.606399340776993,451,ok
END_COMBINED_SUM8,-300,808.9492888054453,46.43279268478595,75.30989192481931,5.5445999263204415,13.062186461987734,552,ok
END_COMBINED_SUM8,-250,759.9130441813164,41.319090736707196,79.60639802729611,5.646356893068458,6.922639256580566,500,ok
END_COMBINED_SUM8,-200,810.497393964301,47.05254060531833,72.75426717738739,5.604621610855348,5.89488589595715,507,ok
END_COMBINED_SUM8,-150,744.6964556340869,37.33574997341432,67.28919462053274,5.60751461267462,8.811555430141436,512,ok
END_COMBINED_SUM8,-100,1025.8620055451127,57.95627764401118,95.96399983944332,5.65977927965696,2.8185739239486747,465,ok
END_COMBINED_SUM8,-50,773.3566756701101,40.60664308036921,77.71744776452341,5.591463312120515,3.5798876186323803,481,ok
END_COMBINED_SUM8,0,882.4754392154288,60.72492994741818,101.03180839958543,5.6165561179002665,4.103411103523113,507,ok
END_COMBINED_SUM8,50,791.6348874466828,44.36677135673078,61.410924915736906,5.623016720405376,3.47037292752195,504,ok
END_COMBINED_SUM8,100,908.166781396745,57.91292434155787,87.23126757363882,5.673806205078489,8.101089291576724,482,ok
END_COMBINED_SUM8,150,785.3812328237929,39.53747243731165,72.00340702828447,5.656581372144657,4.461447705356079,497,ok
END_COMBINED_SUM8,200,825.7649203511249,56.41919150203062,80.26554200520185,5.586946348122637,10.097491435740285,518,ok
END_COMBINED_SUM8,250,898.7108458561803,73.16550791445026,135.8715716788141,5.443616850669198,3.912692427191542,494,ok
END_COMBINED_SUM8,300,703.5364764382533,36.529922541698845,48.42047361141145,5.407357595772107,2.03346747044649,509,ok
END_COMBINED_SUM8,350,685.3956928821002,35.341493613353926,50.076863734671676,5.3906942706184875,7.549859938689998,512,ok
END_COMBINED_SUM8,400,520.8183873950547,25.232385274854913,43.275407812619875,5.191147601075251,7.687554538818797,513,ok
END_COMBINED_SUM8,450,641.5189456120705,36.93804045705873,80.27158406208696,5.180745527646003,6.735403817925601,503,ok
END_COMBINED_SUM8,500,738.031630768688,56.475886351220474,72.32737441992931,5.124423129859736,3.760346969481559,441,ok
END_COMBINED_SUM8,550,586.9529726986269,36.89061987058678,70.73930122533264,5.045064303996632,5.689205446568024,389,ok
END_COMBINED_SUM8,600,693.2466326185876,52.10166799514121,172.53503537657798,4.906397855362192,5.296785231210843,346,ok
END_COMBINED_SUM8,650,518.3361200752987,55.02791006929741,85.88806742557352,4.618000901553102,5.307545020392217,301,ok
END_COMBINED_SUM8,670,581.0865816816763,59.134797077333324,216.1204146307301,4.781133138097791,6.423485262219019,298,ok
END_COMBINED_SUM8,690,660.1285017361881,71.52701166771158,138.9982430857136,4.7298579432535846,6.539636536001838,307,ok
