x_beam_mm,channel,mean,mean_error,fano,fano_error
-400,34,147.2635,0.9034539789636485,10.339833480461893,0.7423683247085983
-400,35,129.8125,0.8101250309609475,9.464514925373134,0.7919808016310546
-400,36,101.384,0.6568202509859604,7.2142403535074555,0.5185830991019835
-400,37,81.8655,0.5471997975338209,6.635217640520121,0.5033644053892958
-400,38,79.104,0.5393306768091032,5.73340392394822,0.36924354519251673
-400,39,71.8175,0.4445529244438513,5.302192275559578,0.36973616860472225
-400,40,62.931,0.341914039674176,4.957226788069472,0.36319724470604686
-400,41,58.4275,0.33851679193365447,4.657357301784262,0.362882983220697
-400,42,37.706,0.24322763866494662,3.7338769426616456,0.24372452431647226
-400,43,32.281,0.2005359923069348,3.3128167962578603,0.2729530126908701
-400,44,39.64,0.27526924618405274,3.3235216952573152,0.15510122863618617
-400,45,39.78,0.24953324849659136,3.1876470588235297,0.18479039419630577
-400,46,34.285,0.2915733183952222,2.963767682660056,0.2021889478174157
-400,47,26.493,0.22085134319146554,2.957760578265957,0.1854486727366874
-400,48,23.041,0.1777903851523803,2.6607924569246126,0.19182458708177183
-400,49,26.0115,0.17939558611010945,2.6132429021778827,0.1357214029668749
-400,50,20.2105,0.13775927707799948,2.2421607456520123,0.1419094782093999
-400,51,22.4465,0.14938694898255273,2.2875788096139704,0.12580841572722914
-400,52,14.121,0.10618231590300845,2.193496140499964,0.13448995869235453
-400,53,14.3245,0.1175080624333587,2.041970033858076,0.12090767592937054
-400,54,16.8995,0.14601996078402593,1.9664131926980084,0.10548789829159073
-400,55,14.085,0.12085114811204671,2.013260560880369,0.09865446481753525
-400,56,15.158,0.1304760514424003,1.9079717640849718,0.08981136055192931
-400,57,8.987,0.09434287968558232,1.7588551240680985,0.06303588919385525
-400,58,10.06,0.0837508837345365,1.8350298210735585,0.10552237353726714
-400,59,10.8925,0.0930813877036757,1.6642592380078036,0.06603663937950363
-400,60,9.753,0.07735461745820489,1.6105804367886805,0.07208553420251801
-400,61,7.896,0.056695864510840084,1.5154741641337388,0.04287055343958369
-400,62,6.354,0.06923415646234603,1.500579792256846,0.07399376165835395
-400,63,7.064,0.06400411171002562,1.4771947904869762,0.05546382484689689
-400,64,6.7325,0.05889721197940851,1.4787885258076494,0.06972567604062524
-400,65,7.0475,0.07702315099678592,1.3588142958495917,0.04787978484958327
-400,66,6.392,0.048278795607007256,1.5085006257822275,0.07508978547088539
-400,67,6.087,0.06505908245991728,1.3818680795137175,0.0536130662921332
-400,68,4.618,0.06723720774439657,1.3826496318752706,0.03798296479390115
-400,69,4.403,0.04992151735210796,1.3526211673858735,0.047492472354644724
-400,70,5.238,0.054326498332329644,1.3675746468117602,0.05917756021828109
-400,71,3.8465,0.04451655517007706,1.3627811646951775,0.039956753317119155
-400,72,3.5325,0.04547338724318249,1.2614136588818117,0.050268406896905926
-400,73,2.71,0.04187701291312852,1.3228413284132843,0.059269235894964786
-400,74,4.2755,0.030152899834362087,1.224324581920243,0.05120523195478865
-400,75,3.8675,0.058345048948836346,1.3036700064641238,0.042875213528631585
-400,76,3.2765,0.050054049733631235,1.263557988707462,0.044942980717658565
-400,77,2.5855,0.036645348667291515,1.2630786114871397,0.04860513242405115
-400,78,2.628,0.036975098305979295,1.2338721461187214,0.03728157381533636
-400,79,2.382,0.035165772833073816,1.218335852225021,0.059526035444315825
-400,80,2.7445,0.03267443069209662,1.227626070322463,0.038691504221860615
-400,81,2.484,0.04221124818912851,1.1275136876006442,0.042194033523887065
-400,82,2.2775,0.0357467333803865,1.2265614709110866,0.04098239258128142
-400,83,1.775,0.038603926716005675,1.0914788732394367,0.04235290274806949
-400,84,2.4825,0.04304755632162133,1.1225352467270897,0.03662621806657238
-400,85,2.1305,0.03429343193213845,1.1755314480168975,0.033889765947498755
-350,0,63.0655,0.3635754283573948,4.7769574450373025,0.32679444242612526
-350,1,58.4435,0.33160635747191286,4.513586759006563,0.2729352284183062
-350,2,64.3315,0.32942955081074066,5.128072682123065,0.2775398869293855
-350,3,63.6105,0.2621002971945522,4.8476554931968785,0.26694692776724005
-350,4,60.287,0.4228288816506,5.016979299019689,0.3076115367016568
-350,5,55.8975,0.3395003100533449,4.873598886354488,0.3019784754957096
-350,6,57.1585,0.3254998383053995,4.466568887392076,0.24971057282464512
-350,7,58.3205,0.38121238382160344,4.51508097067069,0.27397923543784014
-350,8,8.9915,0.0816580643518086,1.5918843074014346,0.06000637181397437
-350,9,6.539,0.0721617335536893,1.472928429423459,0.06369999838644225
-350,10,7.934,0.0887112406097806,1.561336526342324,0.047104191017888326
-350,11,7.877,0.1027236968510037,1.5241679573441669,0.04987834571829882
-350,12,7.476,0.0841502415795381,1.437991439272338,0.0677235991218789
-350,13,7.8265,0.07259938741223337,1.4953552354181308,0.05344987153037821
-350,14,6.8205,0.0656845531789307,1.4924535957774359,0.05788866359623917
-350,15,7.2675,0.0861268189785759,1.4654205366357067,0.04836133666153225
-350,16,31.082,0.18260051305628947,2.7247691911717387,0.1298222071164362
-350,17,24.653,0.16034190442859886,2.7975334036425594,0.16709091874636683
-350,18,30.8765,0.20511392854755292,2.9813368662251225,0.1580974440753875
-350,19,36.2575,0.2278825586268396,3.084608529269806,0.13473278380349862
-350,20,41.3945,0.26642810326714,3.543849297612002,0.21017627164868477
-350,21,50.1455,0.26512407720874653,3.9709710691886606,0.24267418355446482
-350,22,39.4275,0.3045470104580702,3.9082301375943187,0.21995977574073394
-350,23,51.309,0.3251881236906927,4.294227503946676,0.2708838982930682
-350,24,66.1875,0.388757721195953,4.877149669499528,0.26199938039085724
-350,25,77.093,0.5020049800549757,5.67623974939359,0.39698810911034715
-350,26,80.3745,0.48872038879205243,5.865209111720757,0.3146148006225667
-350,27,95.444,0.5885250967237421,7.000344327563806,0.4654369131034844
-350,28,97.9525,0.6225456546352788,7.226106977871927,0.39139553663414434
-350,29,142.3845,0.9449532082539648,9.46897070783688,0.6069410054264649
-350,30,176.174,1.057737008403953,11.7427641082112,0.8336264433216201
-350,31,217.24,1.2104875050986879,14.592949733014176,1.0337609482866972
-350,32,282.7185,1.6531318403499597,18.950932668891497,1.2632027709747184
-350,33,318.9415,1.925268439929717,20.775217642577086,1.5106907910186014
-350,34,344.977,1.946487267929222,21.228300643231293,1.4414884097387402
-350,35,233.679,1.3862548751753219,15.253030691675333,0.9961856258501517
-350,36,186.705,1.1223186760124444,12.221890013657909,0.766548584141327
-350,37,136.9825,0.7387025877563175,9.40879450842261,0.6112351548269759
-350,38,107.384,0.6842688760544638,7.385546673619906,0.49229078854425024
-350,39,112.399,0.6827197544804834,7.690582647532453,0.4655327711669315
-350,40,75.8675,0.41513084494055075,5.547262579497149,0.3538092446920588
-350,41,76.1345,0.48527717256278063,5.505052371132666,0.34830933902995287
-350,42,52.708,0.39650818004438193,4.46322637929726,0.2941945600017733
-350,43,55.4765,0.37174501377040503,4.4440699710688305,0.2722865609963123
-350,44,49.71,0.3094808896404248,3.8100362100181053,0.19389392082530776
-350,45,52.4535,0.37143695009346595,4.104031909214829,0.24305006034486726
-350,46,44.4525,0.30695951644612784,3.581840025870311,0.22110132513738795
-350,47,27.822,0.18814412168950767,3.0841174610020845,0.16340621160016294
-350,48,32.996,0.227130150493408,3.071189962419687,0.1271839530720031
-350,49,27.3285,0.23976224517326855,2.6342312146660087,0.14456194721479887
-350,50,27.165,0.20531426489267937,2.6839968709736794,0.13897426239190494
-350,51,22.95,0.19209509706337943,2.494575163398693,0.1279479636474852
-350,52,24.1905,0.22313846892857836,2.468291674417643,0.11051123407107186
-350,53,19.6675,0.14776559495576816,2.1546685521799915,0.10670242339829832
-350,54,19.148,0.16717088641015826,2.2306818466680594,0.12025124029560183
-350,55,20.0985,0.10662594480361513,2.228464698858124,0.11567514237239902
-350,56,12.981,0.11579450945987255,1.753766196749095,0.09376942156642525
-350,57,15.0255,0.12867231943768537,1.9016904429137136,0.1289220708405007
-350,58,8.6815,0.10291610021862709,1.6673452456372746,0.08200349536635475
-350,59,12.2995,0.10781679148590796,1.7054188991422412,0.06270626506244086
-350,60,13.3205,0.11933692903531133,1.6990938590893736,0.08206937496774096
-350,61,12.485,0.09059307513909579,1.6429134961954344,0.07179950792632782
-350,62,8.896,0.0647196382788667,1.5916348920863312,0.0724944461657701
-350,63,7.0655,0.07152281564574195,1.4702724152572355,0.05012854747921642
-350,64,10.2755,0.10144865177698727,1.5847014500510923,0.06394739032449294
-350,65,8.133,0.07306125764330153,1.5137478175335055,0.0638523738628337
-350,66,7.2785,0.080181619497632,1.4535876554235077,0.0423883295852745
-350,67,6.5495,0.05872090544978144,1.4644705321016869,0.07018642426877172
-350,68,5.5835,0.07697325236046222,1.4643194680755798,0.0527708686357641
-350,69,5.514,0.07514337173556603,1.3528842945230324,0.05361887384248358
-350,70,5.5815,0.05263216447042716,1.3462971871360745,0.03915097234195776
-350,71,4.698,0.056137050341575546,1.2547458492975736,0.04428420452035334
-350,72,4.6295,0.06494724579874078,1.325030726860352,0.04907401590626001
-350,73,3.958,0.05646890154859826,1.3330560889338048,0.05534962422121215
-350,74,5.001,0.05648427820385559,1.3069384123175363,0.04396067378121048
-350,75,4.774,0.057885549510264846,1.3183753665689146,0.0455598768830279
-350,76,3.823,0.055521925493685086,1.265673816374575,0.04341278974193035
-350,77,2.6125,0.04402077858657673,1.2456818181818181,0.04797257774667754
-350,78,3.069,0.052510149394890425,1.1555030954708372,0.05054208522706429
-350,79,3.6315,0.047313484224623455,1.2924983477901695,0.0490269142192153
-350,80,2.454,0.03837762506022437,1.1910692746536267,0.0432746025969049
-350,81,3.6605,0.04246035302429022,1.2665591449255567,0.05335110803891955
-350,82,1.858,0.034698703145794846,1.1441528525296014,0.04850500791630464
-350,83,2.2605,0.032105705346394134,1.1495862641008627,0.04410227900624235
-350,84,2.456,0.03658731445388378,1.1698143322475572,0.032023186980747124
-350,85,1.721,0.026346876375328603,1.1465188843695524,0.03352518054781325
-300,0,48.595,0.2962631298445091,3.9525254655828794,0.19903482114320362
-300,1,53.399,0.258824163030468,4.3850221726998635,0.25480824484603404
-300,2,42.2805,0.20394591001176238,3.816459591300954,0.19964411933393367
-300,3,57.549,0.24376854855201557,4.519098489982451,0.2068318015159705
-300,4,51.6085,0.24442120138034265,4.342467379404556,0.3545516508652067
-300,5,48.7885,0.1987702654348821,4.073721630097256,0.2271378238340354
-300,6,48.8105,0.33835707936718906,4.262947311541574,0.2528131163411261
-300,7,46.069,0.2623907291366118,3.6922060170613644,0.1956352589071676
-300,8,8.0605,0.07411752758111251,1.5611735934495379,0.06293534138403449
-300,9,9.072,0.07506698762824382,1.5860687830687832,0.06602968505736204
-300,10,8.237,0.07933639239273989,1.6924646109020272,0.0392769173994834
-300,11,8.04,0.0823055923149565,1.667213930348259,0.09579168276666294
-300,12,8.548,0.09102804657443755,1.630287318671034,0.06326525493453944
-300,13,8.7495,0.05240266666577381,1.5750328304474541,0.06957410411049587
-300,14,8.4475,0.07861925236292554,1.5690137614678903,0.07846684972101066
-300,15,8.492,0.08302377592244875,1.582894017899199,0.09154093649014719
-300,16,23.4855,0.16613956561625437,2.375627078410083,0.12524130989122
-300,17,23.4205,0.14085168571380557,2.4982250485685613,0.14012932227073113
-300,18,22.8355,0.12313979005478679,2.5912040353835035,0.13316507209600345
-300,19,30.2325,0.1549972410620349,2.7481830397750766,0.126345557976628
-300,20,28.4985,0.117173454421438,3.0328963892836462,0.1593940641628889
-300,21,35.758,0.16503843252566164,3.2350644890653832,0.2074272279966905
-300,22,30.9175,0.12663223793414868,3.0212887118945577,0.14259689222891458
-300,23,39.058,0.21259870772494346,3.571755747862154,0.17430487193968552
-300,24,50.624,0.24375829270643742,3.795030499367889,0.264396091082904
-300,25,55.7365,0.1970670137154809,4.367121504759,0.2282389138678345
-300,26,61.2025,0.3077078886490252,4.804599383195131,0.28280904543576507
-300,27,53.012,0.3027093446995348,4.873648532407757,0.30723398895456233
-300,28,75.179,0.47082452871755315,5.790991620000266,0.34963409638398574
-300,29,91.8115,0.44806148250576483,6.545519545481776,0.37553073406576765
-300,30,102.608,0.34084461655067494,7.154922968969281,0.45961315068153596
-300,31,130.143,0.5502588386147895,9.147096278708805,0.6348872782171164
-300,32,133.549,0.6376556156817951,9.484208784790601,0.7206743242703785
-300,33,175.827,0.8376713021981148,12.151922463557929,0.9031287285504596
-300,34,255.958,1.0338208640510895,16.88050866157729,1.1453622118188052
-300,35,368.673,1.7877427843954599,23.791528186224646,1.62543316377864
-300,36,370.5675,1.7396694899349419,23.68061808914705,1.668444192746851
-300,37,258.0945,1.0245051372812908,17.17976388396498,1.3000247757839782
-300,38,183.015,0.6862662134984289,12.833072562358273,0.8669013672808735
-300,39,149.035,0.6830248126802083,10.220872781561377,0.7150262261059933
-300,40,130.91,0.6535727720927839,9.5173699488198,0.6505209932732534
-300,41,102.4445,0.45667705680330306,7.181438923026615,0.4535657547590213
-300,42,82.832,0.34962430964498314,6.80722155688623,0.5267105707438062
-300,43,79.6855,0.3057522862160103,5.835535822075534,0.44957477285834857
-300,44,72.333,0.3122466130615661,5.479049825114402,0.3404002035349578
-300,45,63.8285,0.27725845343289357,4.910065061062066,0.26766373211417355
-300,46,58.979,0.2430571732611167,4.555766611844894,0.23580365590885147
-300,47,38.3295,0.21094832866941998,3.8764379851028576,0.22473128167212095
-300,48,32.8365,0.18758334989516826,3.4365650343367897,0.22873978330859857
-300,49,39.8795,0.19756607821981284,3.2283248222771097,0.1643438574819725
-300,50,40.451,0.21787961427308486,3.2084150948060617,0.21018148721352725
-300,51,35.867,0.22920928152420667,2.9519143223575988,0.15246146564030463
-300,52,26.286,0.14833709831610462,2.7827057749372286,0.16099220804195052
-300,53,21.516,0.1438153055320032,2.468151329243354,0.12616708921324565
-300,54,26.795,0.12003398641525326,2.63127355849972,0.11400911256493483
-300,55,18.398,0.1169898781046796,2.176790738123709,0.10540296124397071
-300,56,21.5105,0.13050604946656127,2.228255491504149,0.11702834573088583
-300,57,13.639,0.1011484058203584,2.0416217464623507,0.13507577813432148
-300,58,13.4835,0.09961841670779772,2.0219325657284832,0.12811279224281225
-300,59,18.407,0.1110384001856536,2.0695035041017005,0.08137939979049177
-300,60,13.819,0.10866389513202376,1.7338620015920108,0.0815853510570447
-300,61,14.6315,0.07682610233507885,1.8310978197724088,0.07382833341732867
-300,62,10.272,0.0592923177769973,1.725274143302181,0.08292243186345283
-300,63,11.253,0.06647160058408752,1.7371359637430022,0.10146070807333986
-300,64,10.661,0.09507863781323878,1.6592326235812775,0.06775357416003668
-300,65,10.216,0.07145259746300665,1.6047713390759595,0.06331026866286364
-300,66,7.9845,0.08279802629226538,1.5583016782516126,0.07757228048268687
-300,67,6.8855,0.082319899109958,1.500165529010239,0.06233707177516863
-300,68,7.516,0.05424311743874704,1.6118605641298562,0.06478391860794534
-300,69,5.9675,0.04067117820818704,1.4417165898617512,0.054855627659606665
-300,70,7.8495,0.05781310632683482,1.378540002547933,0.05293215027218032
-300,71,6.401,0.06670003550855218,1.4312137166067802,0.05554531453685803
-300,72,5.971,0.060757932122394095,1.399792162116898,0.07557793349302677
-300,73,5.2155,0.06456117050396558,1.3659399386444255,0.058114146695476536
-300,74,4.4145,0.05600975009106174,1.2596420319401969,0.03620006344353777
-300,75,5.465,0.059584084770136145,1.411669716376944,0.053142645650753426
-300,76,3.9475,0.05234940807989861,1.2318540215326157,0.0534786225675187
-300,77,3.543,0.05172345492592018,1.2786200959638723,0.056003663716046134
-300,78,3.25,0.042661458015402914,1.3226153846153845,0.06680335304400474
-300,79,3.877,0.0418336303896632,1.2099228785143157,0.04455897735633732
-300,80,4.175,0.06286786477249434,1.3157784431137727,0.03301887510116968
-300,81,2.9395,0.04217429374194142,1.2528796564041507,0.0501045669898564
-300,82,2.6885,0.034643105184756516,1.2473378277850102,0.05812057502586141
-300,83,2.9605,0.03700977822428194,1.1947102685357205,0.03770842752797933
-300,84,2.4335,0.02946250962976874,1.1935803369632216,0.039463921931168953
-300,85,2.8905,0.057548492138095396,1.3061787752983915,0.04982595357536923
-250,0,38.809,0.2865115961647014,3.597606714937257,0.263722372898426
-250,1,44.258,0.3016268171799466,3.4671570337566084,0.259440788521081
-250,2,37.27,0.284598516843419,3.5161282532868254,0.2561996538542405
-250,3,44.745,0.29038042198758346,3.527052743323277,0.21133589782632062
-250,4,45.6225,0.2631078176037568,3.6053261822565617,0.25502247933868205
-250,5,43.2215,0.3059259241264663,3.54734189581574,0.2627404362281436
-250,6,37.2395,0.23970538386242357,3.306492830193746,0.2581346394167753
-250,7,45.6035,0.36067865490663703,3.718558613922178,0.26285614987815664
-250,8,10.225,0.106337347996588,1.733239608801956,0.07378663720498342
-250,9,10.055,0.09379288492821854,1.746193436101442,0.08964391912524276
-250,10,9.695,0.09791376442134166,1.56162712738525,0.08437051605748061
-250,11,8.756,0.06672567563894533,1.5949593421653723,0.07882130770348317
-250,12,7.871,0.10911100094085728,1.6642560030491678,0.08821100302960842
-250,13,9.77,0.09871543365707872,1.7612180143295801,0.08753821373109218
-250,14,10.149,0.08588823827325982,1.677583899891615,0.0794986854038022
-250,15,10.239,0.07491012158439847,1.700447211641762,0.08624061809971063
-250,16,18.6415,0.1250584600139181,1.9888945497948125,0.12127653094927714
-250,17,17.2085,0.19237747296724578,2.2467982537699394,0.13788856514282216
-250,18,18.2645,0.13015067179396667,2.1266139094965637,0.14636350305562779
-250,19,17.1015,0.1640784071235769,2.1218722188112156,0.1371023795308348
-250,20,26.0435,0.18942193920618308,2.4847892084397256,0.14632619115659568
-250,21,30.8575,0.21657364737391785,2.622901847200842,0.1886596617580115
-250,22,24.3055,0.1586563233765621,2.664465645635762,0.21064742620795224
-250,23,30.9355,0.22321511338192412,2.887535024486431,0.21819537708795472
-250,24,35.678,0.28710863522550717,3.1899578451706936,0.2213112540908075
-250,25,41.0135,0.2790673140829505,3.485299175881112,0.25364719755019516
-250,26,49.7795,0.3818448810156983,3.83085165077994,0.2863628966763968
-250,27,39.3915,0.32024026752950185,3.7739163969384264,0.29018718257057413
-250,28,51.142,0.34749827716346804,4.3346336865980994,0.3584689157312462
-250,29,65.819,0.4688355676286635,4.778866877345448,0.35284752637409283
-250,30,76.288,0.5044437269747883,5.343147755872483,0.43117244625816536
-250,31,80.3205,0.583950013632203,5.820927157450464,0.5159389068521311
-250,32,94.41,0.7411985315405675,7.036552272005084,0.5728191838962787
-250,33,97.419,0.5699210009891077,7.280524733368234,0.5730499864902459
-250,34,141.6825,0.9504170483474457,9.596355892576712,0.7909657387816456
-250,35,175.309,1.079990716334382,11.238513248036325,0.9347015711479975
-250,36,215.778,1.4447699871569386,14.211127714595557,1.2533290089983793
-250,37,282.058,1.9207329467241427,18.576451070347236,1.691708122955701
-250,38,318.0885,2.162969605232111,21.474117007530925,2.1308042259351074
-250,39,342.0655,2.266621236322323,21.89417000472132,2.2026071427389167
-250,40,232.738,1.6493728632741724,15.603676047744676,1.5393621440301581
-250,41,185.615,1.092351037658535,12.450916008943244,1.1072713421195868
-250,42,136.274,0.8457806733240175,9.339198409087572,0.8989121436615709
-250,43,107.563,0.7870454745104408,8.095711638760541,0.7250689224114504
-250,44,112.11,0.8410594822196389,7.722414592810631,0.6082909283194716
-250,45,75.821,0.5012436638265915,6.065838738608038,0.5479448752882948
-250,46,75.6305,0.5715051572268129,5.723999838028309,0.5124937653673628
-250,47,52.699,0.4036764598171739,4.640361278202622,0.39007102417449135
-250,48,55.347,0.4664203547964211,4.405597250076788,0.36848456337202184
-250,49,49.3405,0.39159422809036437,4.213061475866682,0.2872216660655474
-250,50,52.2605,0.34448013845427305,4.229841653830331,0.3135084085239619
-250,51,46.8925,0.3601913782246478,3.6739125393186542,0.27662628342621204
-250,52,27.119,0.25011670959984406,3.0248106124857115,0.22685911671840278
-250,53,32.665,0.21648082448203493,2.815300015306903,0.16900180696400763
-250,54,26.961,0.21464156167899806,2.706631022588183,0.22721558629784533
-250,55,24.4525,0.20903648006986814,2.4255901748287494,0.16165441695464886
-250,56,21.7555,0.1539215025503856,2.5609946795063316,0.17087599543940774
-250,57,22.412,0.2055500963397091,2.344023558807782,0.1395967446218075
-250,58,21.826,0.15878386501616992,2.333580317053056,0.15040711476703544
-250,59,18.6235,0.17570051523154695,2.202472561548581,0.1562845279348886
-250,60,19.798,0.15015886324332192,2.2385188402868974,0.13608482417793188
-250,61,15.2335,0.09085348239422546,1.8211821150753273,0.07001880540769755
-250,62,15.916,0.13422173327822332,2.008981151042976,0.11155843773640611
-250,63,8.8175,0.07321876017869476,1.7873766657215762,0.09793415440982806
-250,64,12.1915,0.1275709812737917,1.8364292950006156,0.10404882145945824
-250,65,12.707,0.0953417675081538,1.7673841976863145,0.07911829002674303
-250,66,12.1435,0.13717502266121676,1.6439171367398198,0.0777838025873998
-250,67,8.1975,0.08508780294805131,1.5368702348276915,0.08325166829186893
-250,68,8.5515,0.09478861523910682,1.6871131088113194,0.08853312850004826
-250,69,9.4195,0.09235365379031309,1.5837910451722494,0.06804683813911731
-250,70,8.792,0.0824927429025065,1.5463757961783438,0.06957405347656169
-250,71,6.9615,0.07078981119074362,1.4712371974430796,0.06114569643877592
-250,72,6.136,0.06053011429728211,1.5105123859191656,0.05804690834413922
-250,73,5.5395,0.0637035692629708,1.463749390739236,0.0683887898538517
-250,74,5.957,0.057414008926852035,1.3921690448212187,0.045887692176312125
-250,75,5.5535,0.06054261222260638,1.3199131628702623,0.05235453965975831
-250,76,4.4115,0.04983274657872051,1.296422475348521,0.06357745020509258
-250,77,5.249,0.04632209885254835,1.3467325204800915,0.046784430545062865
-250,78,3.5635,0.046045029447727516,1.4109633085449702,0.06822306725221328
-250,79,5.364,0.07438661452877578,1.3058359433258764,0.046703246638508396
-250,80,4.371,0.04065192427632884,1.2780505605124686,0.04479102614257642
-250,81,3.7345,0.05555213293550669,1.2754076181550407,0.06250742834655991
-250,82,2.67,0.025802896614221516,1.2367415730337077,0.03953872166543683
-250,83,2.963,0.03656357117189336,1.2563722578467766,0.04393055885497536
-250,84,3.5485,0.04333027991941347,1.1944899957728619,0.02361472865824176
-250,85,2.709,0.052570253746271486,1.176197489848653,0.03723815979385044
-200,0,34.78,0.18547236990991534,3.181040828062104,0.22907295785260998
-200,1,33.8035,0.16759800746209166,3.1753483441063795,0.22303578880558936
-200,2,36.845,0.19910920040071126,3.3415382005699557,0.2189294322680588
-200,3,34.0735,0.23019131059552395,3.280176610855943,0.29245493298731107
-200,4,38.9535,0.24026550555144977,3.298428581513857,0.20798028287054235
-200,5,37.5415,0.24185497503125597,3.26530047414195,0.1907258051966973
-200,6,34.696,0.206470846674091,3.1386495273230346,0.21519575120119605
-200,7,34.478,0.1763543084397496,3.0738591565636058,0.22375259819349813
-200,8,11.129,0.08905320704057014,1.7890519363824244,0.0914097901018563
-200,9,10.614,0.07184193175224876,1.8276807989447899,0.08100880960984118
-200,10,12.3675,0.08524538882420248,1.7883520315342631,0.08159073519295534
-200,11,10.261,0.0994402756485144,1.7293518175616414,0.08117848390387702
-200,12,11.4365,0.08446822822190272,1.7236888689721506,0.07426537098296022
-200,13,11.417,0.08994764559102404,1.7102663571866514,0.078218677035184
-200,14,10.5525,0.09827157590869738,1.7170569770196638,0.06734063255376414
-200,15,10.088,0.06025646940589199,1.6681459159397305,0.07215619338050541
-200,16,11.336,0.09509385945087669,1.7867064220183484,0.11286790423334903
-200,17,13.854,0.14217002422970113,1.98662364660026,0.08913248134340535
-200,18,11.264,0.09294140768870428,1.9899062500000002,0.13838987708007114
-200,19,20.475,0.11709308038344511,2.1188461538461536,0.11597660877502101
-200,20,18.9635,0.12823349385932023,2.159894942916656,0.10476305841521713
-200,21,23.256,0.15440616295308504,2.2950405916752663,0.13376105537791477
-200,22,23.1455,0.18189423618656733,2.5566667278736688,0.18484648882930632
-200,23,22.5495,0.17739856256463807,2.450987815694362,0.164764274549294
-200,24,30.1735,0.15722808608079977,2.639017606509023,0.14736320573764702
-200,25,28.39,0.16780314280978814,2.9671680169073618,0.2030272309051366
-200,26,35.5295,0.2248747897222608,3.137987580742763,0.20907500676460908
-200,27,30.9665,0.14718458693619746,3.1263584115092113,0.23107270491472412
-200,28,38.641,0.17878817222153048,3.3616914417328747,0.28039524291589035
-200,29,50.292,0.27595823482625365,4.095119223733397,0.3090051093072257
-200,30,55.477,0.2989764116729663,4.280845593669449,0.32419977536470407
-200,31,61.071,0.2935453878650492,4.7747696779158675,0.3386188885166122
-200,32,53.4755,0.31775485006029563,4.526659867602921,0.26543682354430637
-200,33,75.504,0.4449053122205929,5.693671646535282,0.4233278899074942
-200,34,91.8315,0.48262891651105433,6.552905133314821,0.495554012766387
-200,35,102.5525,0.5852578716393183,7.16769697228249,0.6261475102573653
-200,36,129.8165,0.6741943632764067,9.087687834366202,0.7825369235340977
-200,37,133.6715,0.7237585650797569,9.633868010383663,0.7134274252977462
-200,38,175.718,0.8953604390352958,12.19015397398104,0.944192892519088
-200,39,255.4015,1.3675641570632966,16.898551096019403,1.4193951493651167
-200,40,368.175,1.7990305137694618,23.301115977456373,1.9100475896030782
-200,41,370.098,1.861599425508279,23.53902316683689,2.0146546212141168
-200,42,258.466,1.3159986002232464,17.285120069951176,1.556927331328051
-200,43,182.412,0.9628405344276207,12.460097230445365,0.980114391963207
-200,44,149.1445,0.8050065298852375,10.142449904287453,0.8944558096743794
-200,45,130.9465,0.6718271531310798,9.076795773464736,0.6600415074920416
-200,46,101.963,0.5666963820898127,7.3934626384080495,0.5512877716844609
-200,47,82.4885,0.42406260399292617,6.355223670572261,0.400997502909507
-200,48,79.3055,0.538859162832386,5.5791864341060835,0.3911209739307471
-200,49,71.8595,0.32739922113529946,5.186492527084102,0.3562834264065499
-200,50,63.5035,0.34645898595269253,4.832442113426819,0.3912941069466129
-200,51,58.9935,0.3787342319107849,4.480908197513286,0.2990502315150554
-200,52,35.007,0.21325435764042716,3.5160096837775305,0.2536783973119614
-200,53,34.035,0.2987134694688327,3.480528132804466,0.2836559143843096
-200,54,38.551,0.22016967141394575,3.4964177064148783,0.2173295829847923
-200,55,35.43,0.2579779672354713,3.1501862828111773,0.2154300052425839
-200,56,34.8455,0.2485055066635461,2.940914314617382,0.2090694457604971
-200,57,25.323,0.1375865277982497,2.651173676104727,0.18215543138824858
-200,58,23.729,0.1652715468873172,2.5260887100172784,0.1757651447792759
-200,59,26.622,0.1489411752478498,2.610101269626625,0.19744215309974325
-200,60,21.3905,0.1848989411031149,2.230383102311774,0.09612661409750177
-200,61,22.376,0.15383757668398199,2.304282445477297,0.11927476862508271
-200,62,13.429,0.10027304827582825,1.9450412540025315,0.10095468554494506
-200,63,13.7675,0.0984454831767043,1.8993603595424005,0.09272198282742046
-200,64,18.076,0.12493450915958654,1.94336269086081,0.1146254007716645
-200,65,12.1565,0.11567712551935615,1.8242099082795211,0.09150805906942534
-200,66,16.0915,0.1481078465528616,1.8876504831743468,0.09762746848544616
-200,67,10.3865,0.11097480747780941,1.7981146440090499,0.08627745402983057
-200,68,9.8855,0.07876839801796008,1.634048834151029,0.0873480866887164
-200,69,12.8235,0.09632804423044823,1.7660816274807971,0.0721008572398602
-200,70,8.8335,0.0903043829442805,1.5529266711948833,0.06772124585946114
-200,71,8.456,0.07812068935476178,1.4950406811731314,0.06364725184175359
-200,72,5.884,0.05664013826923349,1.4817375934738275,0.07021525003661917
-200,73,7.371,0.06625270600233302,1.4261781305114638,0.04848265446516857
-200,74,6.675,0.06080382605690139,1.4742134831460674,0.055842226649407814
-200,75,8.092,0.07434485789035306,1.4794285714285713,0.06562486254572217
-200,76,5.99,0.052725705305856095,1.4180133555926546,0.046378173965566184
-200,77,5.549,0.06329504844689478,1.4457738331230852,0.04874032208357722
-200,78,5.862,0.06273838747655154,1.338784715114295,0.05268450699098436
