x_beam_mm,grupo,npe_mean,npe_var,npe_rms,var_over_mean,chi2ndf_poisson,t_mean_ns,t_rms_ns,fpt_mean_ns,fpt_rms_ns,sigma_grupo_ps,sigma_tavg_ps,sigma_est_ps,lambda_eff_cm
600,ch_38,2.997,3.932991,1.983176996639483,1.3123093093093092,6.183322399511713,5.6634713750929615,1.7404866517030284,4.634298681749827,1.124478612350153,,,648.3983501061831,
600,ch_39,3.5265,4.25429775,2.062594906907316,1.2063796256911952,1.9593386325720508,5.692063726149329,1.8490069181917963,4.445221993906004,1.0479632527221658,,,597.7413890502745,
600,ch_40,4.466,5.9018440000000005,2.429371112037023,1.3215055978504255,3.765499459801492,5.582569947083254,1.7892898192158704,4.228188186545204,0.8765460842960676,,,531.1606738473832,
600,ch_41,4.6105,6.31078975,2.512128529753205,1.36878641145212,3.7550572329887983,5.463913387442525,1.803147835979474,4.093610794692673,0.8678974623037184,,,522.7707251777946,
600,ch_42,4.3385,5.510917750000001,2.3475343980440417,1.27023573815835,2.7168037078406475,5.454224978408944,1.8166788857179628,4.114934305606469,0.960272011508297,,,538.909043571628,
600,ch_43,5.367,7.221311,2.6872497092752656,1.3455023290478851,4.765065922968405,5.373422492584571,1.7640530746752063,3.883066409244378,0.7341733002616462,,,484.52866461194185,
600,ch_44,5.106,6.525763999999999,2.554557495927621,1.2780579710144926,5.109613240470704,5.355513886747657,1.8420088626220457,3.8750157166937607,0.8317770169329345,,,496.75799705497735,
600,ch_45,7.1955,10.448279750000001,3.232379889493189,1.452057501216038,6.197818874119173,5.201996913984531,1.748926347879866,3.590664338667598,0.6018031611496245,,,418.46080270692784,
600,ch_46,6.04,8.1744,2.859090764561349,1.3533774834437087,2.8063394398289296,5.118043031655035,1.8206684951577037,3.5365900188417836,0.6152103383339406,,,456.73763970487346,
600,ch_47,7.3795,10.86447975,3.2961310274320104,1.4722514736770782,4.455694990225277,5.140468561837925,1.795194007053533,3.4554342210187157,0.5519814849211213,,,413.21093316810214,
600,ch_48,8.2095,11.788609749999999,3.4334544921987824,1.435971709604726,4.988963542667114,5.07953897506972,1.7923278930264213,3.314155572865245,0.48331942333955585,,,391.7661592735933,
600,ch_49,6.51,9.8979,3.146092814905498,1.520414746543779,7.54249680481416,5.0450895581058095,1.8305082384554834,3.384755126974929,0.6898374782555513,,,439.94134506405993,
600,ch_50,8.3475,12.08874375,3.4768870775450846,1.4481873315363882,5.6336800641739195,5.084078611488364,1.8746929634601397,3.19134120020426,0.5340988537037274,,,388.5143449429057,
600,ch_51,9.6145,15.731889749999999,3.966344633286422,1.6362670705704925,6.828210340511674,4.8277576066937575,1.7741939045613397,3.02554147776194,0.4339802920339506,,,362.0111279908735,
600,ch_52,12.389,20.790679,4.559679703663406,1.6781563483735573,6.449443186245218,4.712373739151253,1.7441363251966684,2.8534507953378174,0.3536246223181508,,,318.90927195489405,
600,ch_53,9.4855,16.29278975,4.036432800134297,1.7176521796426125,6.339992794437857,4.667804387751991,1.8079257601873788,2.8718184722639895,0.48573427030687205,,,364.46443732776356,
600,ch_54,10.2435,17.424207749999997,4.174231396317171,1.7010013911260797,5.485546027469569,4.605613737080825,1.7770965625649142,2.7895439314423864,0.4125225421650689,,,350.72044755431466,
600,ch_55,16.0715,29.465387750000005,5.42820299454617,1.8333937560277513,8.168307197049076,4.521646705640778,1.7323827414275832,2.5765094907677257,0.2944934412196764,,,279.99937777985184,
600,ch_56,13.261,25.219879,5.021939764672611,1.9018082346731016,7.230072544046032,4.485247656247443,1.7611405548575398,2.5639067246023073,0.346677955652057,,,308.2457767177663,
600,ch_57,16.8945,31.59136975,5.620620050314733,1.8699203734943324,7.1167089076741705,4.366576171281736,1.7637624700688208,2.406445971221364,0.2720967249357629,,,273.094278177246,
600,ch_58,12.564,23.922904,4.891104578722479,1.9040834129258197,7.90704530819557,4.39623313665592,1.8218630542647634,2.4327068157721135,0.38120787707516307,,,316.6804903231164,
600,ch_59,15.425,32.776375,5.725065501808691,2.1248865478119936,11.217008303335502,4.244644424900976,1.7610426769718668,2.2935972703677305,0.2986534041631971,,,285.8068847397973,
600,ch_60,20.3555,44.92711975,6.702769558175188,2.207124352140699,11.25986215831448,4.199524674634696,1.791633107412703,2.1355273456970405,0.23473813838021382,,,248.79656802113368,
600,ch_61,20.0765,43.684647749999996,6.609436265673495,2.1759095335342313,10.381651789856104,4.126767834397104,1.7726267949811327,2.068434366068552,0.24763662125646635,,,250.5193469917927,
600,ch_62,26.1355,67.64413975000001,8.224605750429623,2.5882091312582505,11.205320292397282,4.014932917165516,1.7733028547487701,1.9564167149829288,0.20637250271455942,,,219.56841459508723,
600,ch_63,23.116,60.128544000000005,7.7542597325599045,2.6011655995847036,11.526163272762064,3.98344774559304,1.781669979660213,1.920788185246277,0.2315556647272515,,,233.46884223418024,
600,ch_64,26.532,71.226976,8.439607573815266,2.6845686717925523,13.052313383544977,3.9495892254785643,1.782680856509187,1.8166213236925381,0.21375600683084797,,,217.92159968490182,
600,ch_65,34.1035,102.62078775,10.130191891074917,3.0090984136525583,14.548969938031993,3.8081465860722616,1.7313310059127918,1.6914695317191413,0.18696892868988713,,,192.21434514558348,
600,ch_66,39.849,123.214199,11.100189142532662,3.0920273783532837,13.192963861804795,3.730630853129412,1.74869741913748,1.591323901765465,0.1633693619783057,,,177.8183429674403,
600,ch_67,39.412,130.437256,11.42091309834726,3.3095822592103925,15.088890374997215,3.6917319201464958,1.7516295128555943,1.51645867808597,0.16544937942286228,,,178.8014496258577,
600,ch_68,32.6735,103.78689775000001,10.187585472034089,3.1764854622247394,14.062201560529045,3.651497330968347,1.780213644252563,1.4541090091844198,0.19568104905398445,,,196.3755630055768,
600,ch_69,37.703,133.77279099999998,11.566018805103162,3.5480675543060225,20.366266348632447,3.497068730502264,1.7669027944171247,1.3568099397408895,0.17072755904128567,,,182.8088928881557,
600,ch_70,58.166,250.243444,15.819084802857592,4.302228862221917,20.973243699731793,3.4760504384044664,1.7370863121513282,1.2414833339747957,0.14036778884568507,,,147.18063525528004,
600,ch_71,62.8405,297.46805975,17.247262384216228,4.733699759709105,20.989994987943042,3.314340654609878,1.7258222370042626,1.1531716547330322,0.12894243414952347,,,141.60071836249512,
600,ch_72,72.1125,386.43684375,19.657996941448534,5.358805252210089,20.734214385087437,3.2550222055910725,1.7210204068512591,1.0559298411037015,0.11860366663724102,,,132.18433684804083,
600,ch_73,78.9945,443.55746974999994,21.060804109767506,5.615042436498743,16.36279481060398,3.2317036916829336,1.719446175099093,0.96575460024792,0.11889156780450513,,,126.29520008651856,
600,ch_74,82.097,521.034591,22.82618213806242,6.346572846754449,23.992236024748568,3.09801809460631,1.7238953372803645,0.8743938085181411,0.11508456696140935,,,123.88582830278656,
600,ch_75,101.247,700.007991,26.45766412592011,6.913864025600758,22.424024975510786,2.994922034889321,1.7255267413769841,0.7723836783023664,0.09817823766538444,,,111.55632290305094,
600,ch_76,130.1605,1132.06773975,33.6462143450047,8.697475345823042,18.723405965860916,2.9132808445063354,1.7121951343368997,0.6665587379301388,0.08015744095169036,,,98.38880106823483,
600,ch_77,148.3965,1473.53828775,38.38669414979623,9.929737478646734,19.908817642592314,2.788311415292733,1.7037383915291502,0.572563985743402,0.07393272141621426,,,92.14535415124206,
600,ch_78,181.224,2262.211824,47.56271464077718,12.482959343133361,16.89692930327421,2.6789001935073213,1.691034009234729,0.4726351373250241,0.05277873270299411,,,83.38298084046814,
600,ch_79,255.762,4207.2633559999995,64.86342078552441,16.449915765438178,13.900972041095617,2.560978100768722,1.6759145557367998,0.3901872846153433,0.02379044579094353,,,70.1887103720536,
600,ch_80,368.212,8738.406055999998,93.47944188964757,23.731996936547418,13.106420271075637,2.4952861340169035,1.6796579332232728,0.3457092292476926,0.0070596599247149,,,58.49736496197582,
600,ch_81,365.988,8416.327855999998,91.74054641215082,22.996185273834108,12.246008529560317,2.5484832089049863,1.7014590800516072,0.3509112186743906,0.009839666663780543,,,58.67483129421147,
600,ch_82,253.487,4193.4708310000005,64.75701375912882,16.54313961268231,13.928890114056975,2.6086459684883687,1.6846897351891854,0.4036316606339659,0.027021239011891074,,,70.50297232948054,
600,ch_83,174.7835,2048.32362775,45.25840946995376,11.719204774764208,17.732111865349218,2.718110541746066,1.6998285084911462,0.4898338696915192,0.05474320455340647,,,84.9053500197895,
600,ch_84,133.0435,1280.36260775,35.78215487851451,9.623638943277951,23.00156464076323,2.8392536381645135,1.7098084429375227,0.5903873290317638,0.07687795155924877,,,97.3169393672686,
600,ch_85,129.1965,1096.9508877499998,33.120248908334005,8.490561956012739,23.308991702085084,2.9593802836483976,1.7217459316654051,0.6921473372641533,0.08849980141932248,,,98.75518303800625,
600,end_left_A_SUM4,16.3495,34.68534974999999,5.889426945807206,2.1214929967277283,11.5989156789584,7.024108207252554,1.7245472375057183,5.151036589462927,0.2829252256204517,451.30433941382904,,,
600,end_left_B_SUM4,16.743,35.311951,5.942385968615637,2.1090575763005437,10.868899401905319,7.0545728405051165,1.7390655243490665,5.154011203725302,0.2666940037758212,451.30433941382904,,,
600,end_right_A_SUM4,735.5615,33335.95521775,182.58136602005695,45.32041877905518,10.384645784215309,2.730558782502757,1.6496752630019706,0.6370055012075595,0.020145801265382863,27.422553437413956,,,
