event_id,produced_scint,edep_total_MeV,edep_optical_MeV,edep_nonoptical_MeV,photon_equivalent_energy_MeV,equivalent_minus_nonoptical_MeV
515,16259,1.5591695637233807,0.024859881761933475,1.5343096819614472,1.5633653846153845,0.02905570265393731
516,19579,1.9073591048005623,0.029955228377338355,1.877403876423224,1.8825961538461538,0.005192277422929825
517,17747,1.704043242558598,0.02720503430903854,1.6768382082495594,1.7064423076923076,0.029604099442748222
518,16617,1.609961157743326,0.02532353453146295,1.584637623211863,1.5977884615384614,0.013150838326598357
519,26487,2.5535836709655375,0.04005671771816474,2.5135269532473727,2.546826923076923,0.03329996982955041
520,16811,1.625373808065256,0.02559491332443412,1.5997788947408218,1.6164423076923078,0.01666341295148599
521,21286,2.0550101584151577,0.031946586049548344,2.023063572365609,2.046730769230769,0.023667196865159834
522,20977,2.0300357799217266,0.031508596758573454,1.998527183163153,2.0170192307692307,0.0184920476060777
523,17539,1.6898479662322097,0.026893049760245126,1.6629549164719646,1.6864423076923076,0.023487391220343046
524,19400,1.8420323719070522,0.029540042158015145,1.812492329749037,1.8653846153846154,0.05289228563557846
525,18970,1.8373367735481205,0.029002110539640767,1.8083346630084798,1.8240384615384615,0.015703798529981716
526,18582,1.7591203310482089,0.02841537086434416,1.7307049601838647,1.7867307692307692,0.05602580904690457
527,18241,1.7594572923344824,0.027501265407138164,1.7319560269273442,1.7539423076923077,0.02198628076496356
528,17250,1.6377728632561568,0.02647023089020963,1.6113026323659472,1.6586538461538463,0.04735121378789908
529,16033,1.5378381561109988,0.02422861836493761,1.5136095377460612,1.5416346153846154,0.02802507763855422
530,18483,1.7811911260810769,0.028246645582381616,1.7529444804986953,1.7772115384615386,0.02426705796284323
531,18518,1.7692816591086042,0.02849010813896512,1.7407915509696392,1.780576923076923,0.039785372107283834
532,19038,1.8043959134661347,0.029095800305266095,1.7753001131608686,1.830576923076923,0.05527680991605455
533,33368,3.194247659386534,0.0498501163548939,3.14439754303164,3.2084615384615383,0.06406399542989805
534,19252,1.861989442938253,0.029200393888887774,1.8327890490493652,1.8511538461538461,0.018364797104480912
535,16189,1.568562101889094,0.024895805656680512,1.5436662962324135,1.5566346153846153,0.012968319152201868
536,17069,1.6309404216972287,0.02635090902982579,1.604589512667403,1.64125,0.03666048733259708
537,15185,1.459581178156415,0.02336957601475444,1.4362116021416604,1.4600961538461539,0.02388455170449344
538,22547,2.1626792930168657,0.03406448737100982,2.128614805645856,2.1679807692307693,0.03936596358491329
539,22714,2.1835196480817904,0.0345544483974721,2.1489651996843184,2.1840384615384614,0.035073261854142945
540,21285,2.046688232954293,0.03200726504465644,2.0146809679096362,2.0466346153846153,0.031953647474979086
541,19052,1.839234893123514,0.028810659865612577,1.8104242332579015,1.831923076923077,0.021498843665175515
542,17418,1.6708885430209925,0.02656909013685321,1.6443194528841394,1.6748076923076922,0.030488239423552832
543,21421,2.036884640574031,0.032502563583997716,2.004382076990033,2.0597115384615385,0.055329461471505414
544,20699,1.980330155815783,0.03137230456777304,1.9489578512480101,1.9902884615384615,0.041330610290451375
545,18340,1.7747483039332648,0.028155133598326342,1.7465931703349384,1.7634615384615384,0.016868368126599975
546,16349,1.575152492434911,0.024872549228201417,1.5502799432067096,1.5720192307692307,0.02173928756252108
547,22885,2.1915144326490186,0.034871758052241436,2.1566426745967773,2.200480769230769,0.0438380946339918
548,21224,2.0377972513983904,0.032180935519798864,2.0056163158785916,2.040769230769231,0.03515291489063932
549,19516,1.892089513878732,0.029785352431469906,1.862304161447262,1.8765384615384615,0.014234300091199525
550,16031,1.5234893325220544,0.024367129197272182,1.4991222033247822,1.5414423076923076,0.042320104367525424
551,20342,1.9612624176208402,0.030454902118580863,1.9308075155022593,1.9559615384615385,0.025154022959279265
552,19584,1.889360071700802,0.029904575958793058,1.8594554957420089,1.883076923076923,0.023621427334914236
553,20566,1.9820003882209136,0.031291933516923595,1.9507084547039901,1.9775,0.02679154529600991
554,18971,1.8229268217098218,0.0286236929068761,1.7943031288029456,1.8241346153846154,0.029831486581669786
555,19660,1.893236022222357,0.029974808615028513,1.8632612136073285,1.8903846153846153,0.027123401777286782
556,20841,2.0153519428949918,0.03133841189662677,1.984013530998365,2.0039423076923075,0.01992877669394244
557,16829,1.6164288026811737,0.025821473783892518,1.5906073288972813,1.6181730769230769,0.02756574802579559
558,40903,3.9428476385330486,0.061155694442586866,3.881691944090462,3.9329807692307694,0.05128882514030764
559,35577,3.4403867513702058,0.05387367673206429,3.3865130746381413,3.4208653846153845,0.034352309977243145
560,19957,1.9056641227594877,0.030116994597225454,1.8755471281622622,1.9189423076923078,0.04339517953004557
561,29382,2.8262865576659215,0.04427975265536634,2.782006805010555,2.8251923076923076,0.043185502681752475
562,18739,1.77844261937205,0.028341088135414742,1.7501015312366353,1.801826923076923,0.05172539184028779
563,19982,1.9105107536593906,0.030287068543756797,1.8802236851156338,1.9213461538461538,0.041122468730520056
564,22904,2.2182857779313108,0.03434278789604497,2.183942990035266,2.2023076923076923,0.01836470227242648
565,18457,1.7573144259800586,0.027940345524040625,1.729374080456018,1.7747115384615384,0.04533745800552036
566,19434,1.8422800006000244,0.02985996046418775,1.8124200401358366,1.8686538461538462,0.05623380601800965
567,15835,1.5188960387454133,0.024753550733187395,1.494142488012226,1.5225961538461539,0.028453665833927833
568,19703,1.8961044461378502,0.02999307624157655,1.8661113698962737,1.8945192307692307,0.02840786087295699
569,23904,2.28396183523257,0.03617245744090974,2.24778937779166,2.2984615384615386,0.05067216066987834
570,16972,1.6256387699928174,0.025746656671860563,1.599892113320957,1.631923076923077,0.0320309636021201
571,16731,1.6173820354665447,0.025546669281402375,1.5918353661851423,1.60875,0.016914633814857583
572,18036,1.7309415136791202,0.0271397733363144,1.7038017403428058,1.7342307692307692,0.030429028887963394
573,19033,1.8324978730622614,0.029223287332920265,1.803274585729341,1.8300961538461538,0.02682156811681269
574,21133,2.029482919145029,0.03222627193485932,1.9972566472101698,2.032019230769231,0.03476258355906103
575,17148,1.6463539070165694,0.026092086181513534,1.6202618208350559,1.6488461538461539,0.028584333011097973
576,15123,1.4712360627515881,0.02324344508869646,1.4479926176628917,1.4541346153846153,0.0061419977217236355
577,16836,1.604169621801795,0.025668538200378024,1.5785010836014168,1.6188461538461538,0.04034507024473699
578,16902,1.6226550411662395,0.025873301189796225,1.5967817399764432,1.6251923076923076,0.028410567715864365
579,19475,1.8805586258819256,0.02916540518868171,1.851393220693244,1.8725961538461537,0.021202933152909775
580,26965,2.592627527086632,0.04005230135303541,2.5525752257335963,2.5927884615384613,0.04021323580486502
581,29903,2.878858646148927,0.04493273319655859,2.833925912952368,2.8752884615384615,0.04136254858609334
582,22399,2.1570826367279223,0.03421308560764666,2.1228695511202758,2.15375,0.030880448879724298
583,18151,1.7319521167175873,0.027295926847629468,1.704656189869958,1.7452884615384616,0.040632271668503694
584,16800,1.594920608567641,0.025430136145579967,1.569490472422061,1.6153846153846154,0.04589414296255434
585,22702,2.195338201618078,0.033832217623717166,2.1615059839943607,2.1828846153846153,0.021378631390254643
586,16424,1.5925713149327532,0.025418901810290245,1.567152413122463,1.5792307692307692,0.01207835610830621
587,21292,2.054435275379641,0.03202058056423352,2.0224146948154074,2.0473076923076925,0.02489299749228513
588,19899,1.938495545181636,0.0298574101244518,1.9086381350571842,1.9133653846153846,0.004727249558200475
589,33358,3.1982752542183333,0.05048634628369404,3.1477889079346393,3.2075,0.05971109206536074
590,16412,1.5846646567038132,0.02510177065378098,1.5595628860500321,1.5780769230769232,0.018514037026891028
591,16607,1.5904265403039572,0.025269055083216366,1.5651574852207408,1.596826923076923,0.03166943785618215
592,19234,1.8588572862738397,0.029630529533390557,1.8292267567404492,1.8494230769230768,0.020196320182627625
593,16228,1.5674929357262208,0.024959352158616197,1.5425335835676046,1.5603846153846155,0.017851031817010865
594,17340,1.666884846863899,0.02634038245543123,1.640544464408468,1.6673076923076924,0.026763227899224473
595,16513,1.587725922269815,0.025514610808645852,1.562211311461169,1.5877884615384616,0.025577150077292554
596,18052,1.7437937723018015,0.027559455543501466,1.7162343167583,1.7357692307692307,0.01953491401093066
597,19185,1.8538595943902745,0.028944748784580258,1.8249148456056943,1.8447115384615385,0.019796692855844178
598,15589,1.5028905494952,0.023543787416005827,1.4793467620791942,1.4989423076923076,0.019595545613113385
599,16231,1.5866592464168803,0.02474582397353967,1.5619134224433406,1.560673076923077,-0.0012403455202636415
600,21356,2.0429255796202463,0.03208725158801597,2.0108383280322304,2.0534615384615384,0.042623210429308056
601,18498,1.7886943396844737,0.028041193748667648,1.7606531459358061,1.7786538461538461,0.01800070021804001
602,20984,1.991717327769547,0.03210640338314298,1.959610924386404,2.017692307692308,0.058081383305903955
603,26220,2.5233269366022206,0.03944850817606619,2.4838784284261544,2.521153846153846,0.03727541772769172
604,19052,1.8441571848585625,0.028942504112597727,1.8152146807459648,1.831923076923077,0.016708396177112173
605,15844,1.5165429222888005,0.02435709080049493,1.4921858314883056,1.5234615384615384,0.031275706973232786
606,22088,2.1166862300726823,0.03317881938814867,2.0835074106845335,2.123846153846154,0.04033874316162045
607,17469,1.6802938126214717,0.026580361573623024,1.6537134510478486,1.6797115384615384,0.025998087413689808
608,17024,1.6409071615736837,0.025639826240953553,1.61526733533273,1.636923076923077,0.02165574159034689
609,16656,1.588540148911738,0.025707319844685494,1.5628328290670523,1.6015384615384616,0.038705632471409235
610,20154,1.9401604842853761,0.03049544963367144,1.9096650346517048,1.9378846153846154,0.028219580732910643
611,16167,1.5676502609432135,0.02485834906633658,1.542791911876877,1.5545192307692308,0.0117273188923539
612,16529,1.5817644555286419,0.02524759330570474,1.556516862222937,1.5893269230769231,0.03281006085398608
613,27406,2.615596838739384,0.04167288771511314,2.573923951024271,2.6351923076923076,0.06126835666803654
614,17763,1.6942325177102737,0.027196949453753005,1.6670355682565208,1.7079807692307691,0.040945200974248364
615,17845,1.721707195384355,0.027197964942424685,1.6945092304419302,1.7158653846153846,0.021356154173454378
616,19522,1.869242045286219,0.029516492597627376,1.8397255526885916,1.8771153846153845,0.037389831926792905
617,16428,1.567156021344428,0.025255796256615275,1.5419002250878127,1.5796153846153846,0.037715159527571984
618,16611,1.5967383020110226,0.025114814448683118,1.5716234875623396,1.5972115384615384,0.0255880508991988
619,19412,1.890818512431544,0.029349977895592558,1.8614685345359514,1.8665384615384615,0.005069927002510077
620,19113,1.83669406163924,0.028908841130673435,1.8077852205085665,1.8377884615384616,0.030003241029895156
621,20747,1.9857173198155198,0.0313651863309559,1.954352133484564,1.9949038461538462,0.04055171266928226
622,18078,1.7377510174744604,0.02767188060956623,1.7100791368648942,1.7382692307692307,0.028190093904336466
623,16841,1.6140530408837221,0.025704271633760024,1.588348769249962,1.6193269230769232,0.03097815382696112
624,18750,1.7925405874037745,0.028504344724092634,1.7640362426796818,1.8028846153846154,0.038848372704933576
625,16712,1.6017401670375229,0.02559697526071469,1.5761431917768083,1.606923076923077,0.030779885146268615
626,16638,1.6227844883739,0.02549589311946735,1.5972885952544327,1.5998076923076923,0.002519097053259589
627,17939,1.7247719349000565,0.027108887134317302,1.6976630477657393,1.7249038461538462,0.02724079838810689
628,16021,1.5335021707333543,0.02470638419973536,1.508795786533619,1.5404807692307692,0.031684982697150144
629,16194,1.5520033998404181,0.025082903523366566,1.5269204963170515,1.5571153846153847,0.030194888298333167
630,19726,1.9134872732327866,0.02978791597584098,1.8836993572569456,1.8967307692307693,0.013031411973823737
631,27339,2.6471382057187784,0.04166846611384957,2.6054697396049287,2.62875,0.023280260395071473
632,16986,1.633818617318798,0.025800363417437914,1.60801825390136,1.6332692307692307,0.02525097686787059
633,16965,1.6295875483007656,0.026083697003226953,1.6035038512975386,1.63125,0.027746148702461504
634,32080,3.0888672297834376,0.04846773326519824,3.0403994965182393,3.0846153846153848,0.044215888097145495
635,18712,1.7880945370855341,0.028421560432521004,1.759672976653013,1.7992307692307692,0.03955779257775616
636,17803,1.7073329375887945,0.027045608904854197,1.6802873286839402,1.711826923076923,0.03153959439298282
637,15867,1.5265530660674456,0.024151324703726905,1.5024017413637187,1.5256730769230769,0.02327133555935812
638,17432,1.6741627676009998,0.02641001585964222,1.6477527517413575,1.676153846153846,0.028401094412488614
639,21145,2.0187055750454874,0.03195229019012621,1.9867532848553613,2.033173076923077,0.046419792067715626
640,27901,2.6684318551672805,0.04215394607916595,2.6262779090881145,2.6827884615384616,0.056510552450347085
641,17159,1.666152021637128,0.026267652984749843,1.639884368652378,1.6499038461538462,0.010019477501468144
642,16143,1.5601360266766402,0.024539848688476387,1.5355961779881637,1.5522115384615385,0.016615360473374752
643,19097,1.8264590715361213,0.028928930950589203,1.7975301405855322,1.83625,0.03871985941446776
644,19138,1.8294948161727003,0.029274644965087308,1.800220171207613,1.8401923076923077,0.039972136484694776
645,17256,1.6525810404206118,0.02616384985069717,1.6264171905699147,1.6592307692307693,0.03281357866085455
646,16940,1.6293794141620035,0.02582475140957756,1.603554662752426,1.6288461538461538,0.025291491093727858
647,28926,2.798392475287763,0.043458639229453366,2.75493383605831,2.7813461538461537,0.026412317787843698
648,16367,1.5791674119223513,0.02456471254091075,1.5546026993814406,1.57375,0.019147300618559404
649,40768,3.9773041491561325,0.061029616283327606,3.916274532872805,3.92,0.0037254671271949036
650,23037,2.2138817486493676,0.03516378347845503,2.1787179651709128,2.215096153846154,0.03637818867524123
651,19169,1.8392153199542858,0.02937245635693933,1.8098428635973465,1.843173076923077,0.033330213325730496
652,18942,1.8361004855636318,0.02863701442509972,1.807463471138532,1.821346153846154,0.01388268270762194
653,16954,1.6453345835930329,0.026118066218893878,1.619216517374139,1.6301923076923077,0.010975790318168643
654,16362,1.5490974865536975,0.025065307173906162,1.5240321793797913,1.5732692307692309,0.04923705138943957
655,16284,1.5796463358423902,0.024755828414052366,1.554890507428338,1.5657692307692308,0.010878723340892904
656,18276,1.7497562773445607,0.02790343627535968,1.7218528410692011,1.7573076923076922,0.035454851238491125
657,16946,1.6326378858382031,0.0260672127663861,1.606570673071817,1.6294230769230769,0.02285240385125986
658,18345,1.7755335012721112,0.02796298068702181,1.7475705205850893,1.7639423076923078,0.016371787107218427
659,17181,1.6453833273643448,0.02602601280801179,1.619357314556333,1.6520192307692307,0.032661916212897824
660,22816,2.162795651810819,0.03483142917515101,2.127964222635668,2.193846153846154,0.06588193121048569
661,23280,2.2597370702543906,0.03526276682115001,2.2244743034332406,2.2384615384615385,0.013987235028297906
662,16888,1.6304439459690503,0.02581578002598879,1.6046281659430615,1.623846153846154,0.01921798790309248
663,18231,1.7430894399449097,0.027772014293507143,1.7153174256514025,1.7529807692307693,0.03766334357936674
664,34786,3.326688444221522,0.05287274656097624,3.2738156976605457,3.3448076923076924,0.07099199464714667
665,17059,1.6366916365466786,0.02582882554867978,1.6108628109979988,1.6402884615384616,0.029425650540462867
666,16781,1.6144601859056,0.025461380140241446,1.5889988057653586,1.6135576923076924,0.024558886542333846
667,22476,2.1630223463438107,0.03444790457557717,2.1285744417682335,2.161153846153846,0.03257940438561269
668,21468,2.081565127157503,0.032918480289165344,2.0486466468683378,2.064230769230769,0.01558412236243134
669,17899,1.731204856895194,0.027013447890782007,1.7041914090044121,1.7210576923076923,0.016866283303280216
670,19678,1.893408100575487,0.029821090387074797,1.8635870101884122,1.8921153846153846,0.028528374426972425
671,16527,1.5823421838229685,0.02522060903513302,1.5571215747878355,1.5891346153846153,0.032013040596779785
672,17554,1.6857862738415461,0.026667527283324235,1.6591187465582218,1.6878846153846154,0.028765868826393648
673,15674,1.5117543744200481,0.023952686886729697,1.4878016875333184,1.5071153846153846,0.019313697082066206
674,19453,1.8549226605445897,0.029344310984888496,1.825578349559701,1.8704807692307692,0.04490241967106812
675,16616,1.5943903742182284,0.02533349026923404,1.5690568839489942,1.5976923076923077,0.028635423743313515
676,18030,1.7428589436101005,0.02748793568668404,1.7153710079234166,1.7336538461538462,0.018282838230429643
677,19453,1.876293905735055,0.029681124567530588,1.8466127811675244,1.8704807692307692,0.02386798806324486
678,19581,1.8788161113510788,0.030242437033149803,1.848573674317929,1.8827884615384616,0.034214787220532505
679,17131,1.6557021939308418,0.02634726368982014,1.6293549302410217,1.6472115384615384,0.017856608220516712
680,16906,1.6127054958422988,0.025845146441584334,1.5868603494007145,1.625576923076923,0.03871657367620851
681,17119,1.6542514474017482,0.0259855223371345,1.6282659250646137,1.6460576923076924,0.017791767243078738
682,23118,2.2400899809218617,0.03517156553300265,2.204918415388859,2.2228846153846153,0.017966199995756327
683,24812,2.408157061322685,0.037113831405581395,2.3710432299171034,2.3857692307692306,0.014726000852127274
684,18852,1.8253779859064427,0.028718913791349852,1.7966590721150928,1.8126923076923076,0.01603323557721481
685,19413,1.8933785085820076,0.029374190571494794,1.8640043180105128,1.8666346153846154,0.002630297374102586
686,15908,1.537411310193512,0.024284660239631797,1.5131266499538802,1.5296153846153846,0.016488734661504356
687,16757,1.6307387721456978,0.02531960556341407,1.6054191665822837,1.61125,0.005830833417716397
688,23853,2.2696220251977284,0.036153704198720577,2.2334683209990076,2.2935576923076924,0.06008937130868475
689,19563,1.8735063480365306,0.02957232448869164,1.843934023547839,1.8810576923076923,0.03712366875985329
690,19363,1.881119421535727,0.029277954968131462,1.8518414665675955,1.861826923076923,0.009985456509327584
691,20400,1.9776483242965965,0.030860588723680075,1.9467877355729164,1.9615384615384615,0.014750725965545053
692,21332,2.071440315227922,0.03250898663677693,2.038931328591145,2.0511538461538463,0.01222251756270154
693,16477,1.5808136033510019,0.02536569305555853,1.5554479102954433,1.584326923076923,0.02887901278147975
694,21480,2.053705305471713,0.03283460301730907,2.020870702454404,2.0653846153846156,0.044513912930211674
695,21073,2.028720789977042,0.03197239008509741,1.9967483998919444,2.02625,0.029501600108055692
696,15253,1.4565236616128308,0.02355117743163852,1.4329724841811922,1.4666346153846155,0.03366213120342332
697,17234,1.647299866459393,0.026302705599230407,1.6209971608601625,1.6571153846153845,0.036118223755222
698,18433,1.7794647215315114,0.027687671993878473,1.7517770495376328,1.772403846153846,0.02062679661621325
699,49054,4.683312469393462,0.07327947609092379,4.610032993302538,4.716730769230769,0.1066977759282306
700,18122,1.7158352457229307,0.02779303335335739,1.6880422123695733,1.7425,0.054457787630426635
701,17953,1.7024831222962764,0.02736412641689998,1.6751189958793764,1.72625,0.05113100412062366
702,16232,1.566464618079939,0.024961788669094785,1.5415028294108444,1.5607692307692307,0.01926640135838631
703,17406,1.6758827879344147,0.02651258269427593,1.6493702052401387,1.6736538461538462,0.024283640913707494
704,17231,1.6350214256088225,0.02663468861883673,1.6083867369899858,1.656826923076923,0.04844018608693723
705,17221,1.6468617576167293,0.02642811443983873,1.6204336431768904,1.6558653846153846,0.035431741438494146
706,16797,1.6246270811763697,0.02550066921031403,1.5991264119660555,1.615096153846154,0.015969741880098365
707,18095,1.747216381761829,0.0276001138846781,1.7196162678771507,1.739903846153846,0.02028757827669536
708,17091,1.6343083910413476,0.026353173726878516,1.607955217314469,1.6433653846153846,0.03541016730091551
709,16114,1.5465678594254912,0.02415292815366529,1.522414931271826,1.549423076923077,0.02700814565125098
710,17565,1.6805836993215233,0.026686923413084488,1.6538967759084389,1.6889423076923078,0.03504553178386893
711,18931,1.815996576420729,0.0287061474340155,1.7872904289867135,1.8202884615384616,0.03299803255174805
712,19194,1.8456778528289788,0.029220763484336974,1.816457089344642,1.845576923076923,0.02911983373228111
713,15975,1.529058916094202,0.024245499429990325,1.5048134166642118,1.5360576923076923,0.031244275643480535
714,17482,1.6652750599186585,0.026941972365882805,1.6383330875527757,1.6809615384615384,0.04262845090876266
715,16099,1.5633060011132223,0.024556597518426537,1.5387494035947957,1.5479807692307692,0.009231365635973487
716,19200,1.8450998875994515,0.02907626349057508,1.8160236241088765,1.8461538461538463,0.030130222044969734
717,19044,1.8310163429925461,0.02877031235939194,1.8022460306331543,1.8311538461538461,0.028907815520691882
718,18671,1.8083067774989368,0.02842778319448636,1.7798789943044504,1.7952884615384614,0.015409467234011043
719,18861,1.7991445599897147,0.028828345204447985,1.7703162147852667,1.8135576923076924,0.043241477522425686
720,26841,2.568273884683433,0.040120778875743945,2.5281531058076894,2.5808653846153846,0.052712278807695245
721,18076,1.7352635926938176,0.027360726548386255,1.7079028661454314,1.738076923076923,0.030174056931491666
722,22214,2.1323535561056044,0.03337189065472763,2.098981665450877,2.1359615384615385,0.036979873010661635
723,17372,1.6794853349600698,0.026852407201561963,1.652632927758508,1.6703846153846154,0.01775168762610746
724,19907,1.9195458312251594,0.030415267585803946,1.8891305636393554,1.9141346153846155,0.025004051745260103
725,16047,1.5247712058742717,0.024711026501530547,1.5000601793727413,1.5429807692307693,0.042920589858028046
726,18144,1.7491320095767726,0.027816408359795645,1.721315601216977,1.7446153846153847,0.02329978339840766
727,21866,2.1311737452748676,0.03290001673538979,2.098273728539478,2.1025,0.004226271460522124
728,22784,2.188232694983584,0.034489067927476046,2.1537436270561083,2.190769230769231,0.03702560371312247
729,18122,1.747026137150477,0.027585973334493356,1.7194401638159835,1.7425,0.023059836184016413
730,20433,1.9430953496620127,0.030801794079012398,1.9122935555830003,1.9647115384615386,0.05241798287853827
731,20411,1.9661185038042857,0.031096181709041878,1.9350223220952438,1.9625961538461538,0.027573831750909994
732,16173,1.5442633491652433,0.024381932098962025,1.5198814170662813,1.5550961538461539,0.035214736779872524
733,22080,2.1233224501065835,0.03312392127888878,2.0901985288276945,2.123076923076923,0.03287839424922856
734,19071,1.8330651627878918,0.02915977402892867,1.8039053887589631,1.83375,0.029844611241036878
735,20998,2.037727530481654,0.0321197263638185,2.0056078041178353,2.0190384615384613,0.013430657420625991
736,17949,1.7138475340252093,0.02751919348751847,1.6863283405376908,1.7258653846153846,0.03953704407769387
737,18234,1.7513765326323296,0.028009871509455848,1.7233666611228737,1.7532692307692308,0.02990256964635707
738,26707,2.542113483340843,0.04056226242444399,2.501551220916399,2.5679807692307692,0.0664295483143702
739,16939,1.6350102340729549,0.025973782514151236,1.6090364515588036,1.62875,0.019713548441196327
740,16853,1.6097284939240615,0.025698326322517638,1.5840301676015438,1.6204807692307692,0.03645060162922542
741,17818,1.7106958432259889,0.027250990101040037,1.6834448531249488,1.7132692307692308,0.02982437764428192
742,21658,2.085244520912512,0.033043217308665586,2.0522013036038467,2.0825,0.030298696396153346
743,17537,1.669039111128277,0.026524832326409425,1.6425142788018676,1.68625,0.043735721198132405
744,17071,1.6298935741443432,0.025772028461938642,1.6041215456824045,1.6414423076923077,0.0373207620099032
745,18100,1.7347298070032773,0.02774795627384594,1.7069818507294314,1.7403846153846154,0.03340276465518399
746,19802,1.8964054045777148,0.029959986777503046,1.8664454178002117,1.9040384615384616,0.0375930437382499
747,24924,2.3794710111933624,0.037606068318664955,2.3418649428746976,2.3965384615384617,0.05467351866376413
748,18594,1.7944378820191327,0.02823998658207329,1.7661978954370594,1.7878846153846153,0.021686719947555888
749,18040,1.7335918124763539,0.02730502726541295,1.706286785210941,1.7346153846153847,0.028328599404443766
750,36267,3.4644819909460214,0.05447836421118433,3.410003626734837,3.4872115384615383,0.07720791172670127
751,17103,1.6367806396763998,0.026079450005844402,1.6107011896705554,1.6445192307692307,0.033818041098675256
752,22882,2.1973190079952043,0.035058623894149224,2.1622603841010553,2.2001923076923076,0.0379319235912523
753,18612,1.8003001805010226,0.028127360635623086,1.7721728198653994,1.7896153846153846,0.01744256474998518
754,18380,1.787784309945843,0.028304549090490023,1.759479760855353,1.7673076923076922,0.007827931452339287
755,18228,1.772721280909668,0.027452548630749578,1.7452687322789184,1.7526923076923078,0.007423575413389338
756,28473,2.7484346050360706,0.04327351387338173,2.705161091162689,2.7377884615384613,0.03262737037577246
757,17095,1.6524236153487053,0.025993287367512483,1.626430327981193,1.64375,0.01731967201880713
758,17442,1.6711119210440437,0.026358070951687643,1.644753850092356,1.6771153846153846,0.03236153452302859
759,20463,1.9574498549447998,0.03131350188353892,1.926136353061261,1.967596153846154,0.041459800784892975
760,19415,1.8595506768628716,0.029506075127208674,1.8300446017356629,1.866826923076923,0.03678232134126014
761,22164,2.12758020577653,0.03314118132045995,2.09443902445607,2.131153846153846,0.03671482169777596
762,17538,1.6841237973327736,0.026499150459944987,1.6576246468728286,1.686346153846154,0.028721506973325317
763,22870,2.1904155370529685,0.03393807139108469,2.156477465661884,2.1990384615384615,0.04256099587657758
764,18819,1.8109725656279745,0.028725673054600182,1.7822468925733743,1.8095192307692307,0.027272338195856394
765,25784,2.4663421118672506,0.038468870994580844,2.4278732408726698,2.479230769230769,0.05135752835809937
766,19590,1.8813458572388364,0.030017583134930602,1.8513282741039059,1.8836538461538461,0.03232557204994024
767,16828,1.5999800855823374,0.025727731344964217,1.5742523542373732,1.618076923076923,0.04382456883954977
768,20940,2.0007863508891113,0.031746878001253906,1.9690394728878573,2.0134615384615384,0.04442206557368111
769,18270,1.7491981608404021,0.02799550383159863,1.7212026570088035,1.7567307692307692,0.035528112221965724
770,19429,1.8616300575908287,0.029381597670475205,1.8322484599203535,1.8681730769230769,0.035924617002723425
771,18470,1.7541652926271165,0.02867438754143228,1.7254909050856841,1.7759615384615384,0.050470633375854224
772,18192,1.764951870137286,0.027500918404016264,1.7374509517332697,1.7492307692307691,0.011779817497499456
773,19501,1.86700870818905,0.030006852715463835,1.8370018554735863,1.875096153846154,0.038094298372567614
774,32048,3.056000491286782,0.04863328066599606,3.007367210620786,3.0815384615384613,0.07417125091767529
775,28638,2.7852316588588524,0.04304167122994338,2.742189987628909,2.753653846153846,0.01146385852493692
776,14625,1.4219455335870044,0.022244376185876154,1.3997011574011282,1.40625,0.006548842598871785
777,17119,1.6330805508394386,0.02595847074613009,1.6071220800933086,1.6460576923076924,0.0389356122143838
778,21774,2.0890695123950707,0.03268395537545776,2.056385557019613,2.0936538461538463,0.03726828913423352
779,15874,1.5137273961111766,0.024207979858618004,1.4895194162525585,1.5263461538461538,0.03682673759359534
780,17703,1.7177029115525042,0.027076630353360026,1.6906262811991442,1.7022115384615384,0.011585257262394233
781,20381,1.9745106955124951,0.030456002813534343,1.9440546926989608,1.9597115384615384,0.015656845762577642
782,17263,1.6755661902429424,0.026464188271853387,1.649102001971089,1.6599038461538462,0.010801844182757314
783,15668,1.523315578343934,0.024195780542835717,1.4991197978010984,1.5065384615384616,0.007418663737363218
784,17515,1.6806468373076577,0.026778466900177617,1.6538683704074801,1.6841346153846153,0.03026624497713515
785,20504,2.002099561784013,0.030878887279616345,1.9712206745043965,1.9715384615384615,0.00031778703406493136
786,28393,2.7335826786159143,0.042564003006606066,2.691018675609308,2.7300961538461537,0.039077478236845486
787,20330,1.929219273620994,0.030685452358544914,1.8985338212624492,1.9548076923076922,0.05627387104524306
788,15851,1.5278779566159602,0.024146407114476,1.5037315495014842,1.5241346153846154,0.020403065883131122
789,16690,1.5829338043983046,0.025233740204783386,1.5577000641935212,1.6048076923076924,0.04710762811417113
790,18689,1.7893194948465325,0.02809270579429907,1.7612267890522335,1.7970192307692308,0.03579244171699725
791,17492,1.683551965346527,0.02685153236036991,1.656700432986157,1.6819230769230769,0.025222643936919864
792,20250,1.9362033441059743,0.030728158629755465,1.9054751854762189,1.9471153846153846,0.04164019913916572
793,16331,1.5640738286974087,0.02494618567903579,1.539127643018373,1.5702884615384616,0.031160818520088673
794,17655,1.6998280825652468,0.02665738501180298,1.6731706975534437,1.697596153846154,0.0244254562927102
795,20953,2.0330001370141844,0.03187671713331829,2.0011234198808663,2.0147115384615386,0.013588118580672326
796,21004,2.0186267436748704,0.03210065210306497,1.9865260915718055,2.019615384615385,0.033089293043579326
797,24387,2.380574167180286,0.037060913110707194,2.3435132540695784,2.344903846153846,0.0013905920842676167
798,19595,1.885022450665916,0.029832372117378988,1.855190078548537,1.8841346153846155,0.02894453683607856
