run_tag,event_id,track_id,global_id,detected_end_side,n_reflections_scint_air,n_reflections_air_reflector,n_total_internal_reflections,visited_air_gap,visited_reflector_boundary,first_detection_time_ns,gun_x_mm
x0mm,0,3281,4,0,57,0,57,1,0,5.41533462335,0
x0mm,0,3278,5,0,18,0,18,1,0,4.70622397004,0
x0mm,0,3263,3,0,164,0,164,1,0,9.24803719319,0
x0mm,0,3261,11,1,51,0,51,1,0,5.74951261063,0
x0mm,0,3260,9,1,8,0,8,1,0,4.46824337599,0
x0mm,0,3235,2,0,24,0,24,1,0,4.18749329473,0
x0mm,0,3231,6,0,14,0,14,1,0,5.74691479257,0
x0mm,0,3215,15,1,46,0,46,1,0,17.1625836028,0
x0mm,0,4737,15,1,2,8,0,1,1,5.39062102547,0
x0mm,0,3207,12,1,97,0,97,1,0,6.9585584483,0
x0mm,0,3189,4,0,86,0,86,1,0,4.21464942039,0
x0mm,0,3188,7,0,83,0,83,1,0,4.10651052161,0
x0mm,0,3183,9,1,91,0,91,1,0,4.43451660297,0
x0mm,0,3175,15,1,73,0,73,1,0,3.68778594458,0
x0mm,0,3170,3,0,95,0,95,1,0,4.56991195922,0
x0mm,0,3146,2,0,207,0,207,1,0,9.34494590674,0
x0mm,0,3140,11,1,118,0,118,1,0,5.54216420532,0
x0mm,0,3137,10,1,222,0,222,1,0,9.98171130697,0
x0mm,0,3135,10,1,77,0,77,1,0,3.85754305854,0
x0mm,0,3113,15,1,87,0,87,1,0,4.27212158643,0
x0mm,0,6324,13,1,19,0,19,1,0,8.24146280043,0
x0mm,0,6311,11,1,41,0,41,1,0,4.13989217081,0
x0mm,0,6310,5,0,11,0,11,1,0,5.87367243935,0
x0mm,0,6309,12,1,108,0,108,1,0,7.71632279003,0
x0mm,0,6308,14,1,25,0,25,1,0,6.59617124099,0
x0mm,0,6290,7,0,81,0,81,1,0,6.40528668947,0
x0mm,0,6282,1,0,4,0,4,1,0,3.86138569144,0
x0mm,0,6279,7,0,109,0,109,1,0,6.57972076544,0
x0mm,0,6273,2,0,58,0,58,1,0,5.6047003273,0
x0mm,0,6265,9,1,48,0,48,1,0,9.87411292347,0
x0mm,0,6260,11,1,17,0,17,1,0,4.45033411318,0
x0mm,0,6329,9,1,83,0,83,1,0,9.75899420766,0
x0mm,0,6244,6,0,11,0,11,1,0,3.61900208401,0
x0mm,0,6223,14,1,11,0,11,1,0,9.05769472563,0
x0mm,0,6194,10,1,9,0,9,1,0,5.58681371969,0
x0mm,0,6193,13,1,37,0,37,1,0,8.32776475818,0
x0mm,0,6182,2,0,61,0,61,1,0,6.99098495124,0
x0mm,0,6178,3,0,30,0,30,1,0,3.28497516564,0
x0mm,0,6162,10,1,32,0,32,1,0,4.42322687764,0
x0mm,0,6131,3,0,23,0,23,1,0,3.8628590973,0
x0mm,0,6128,13,1,19,0,19,1,0,6.00847913189,0
x0mm,0,6126,15,1,8,0,8,1,0,3.73653940894,0
x0mm,0,6114,4,0,87,0,87,1,0,5.70994606666,0
x0mm,0,6087,12,1,18,0,18,1,0,5.40931922808,0
x0mm,0,6081,0,0,13,0,13,1,0,2.85053097012,0
x0mm,0,6040,12,1,118,41,104,1,1,9.21479465861,0
x0mm,0,6032,15,1,25,0,25,1,0,4.87080868166,0
x0mm,0,6026,0,0,159,0,159,1,0,8.89289302194,0
x0mm,0,6021,1,0,60,0,60,1,0,3.57858590757,0
x0mm,0,6000,14,1,109,0,109,1,0,5.93768736181,0
x0mm,0,5981,3,0,17,0,17,1,0,8.18630735738,0
x0mm,0,5966,0,0,82,0,82,1,0,4.71675073627,0
x0mm,0,5965,4,0,56,0,56,1,0,5.27983209038,0
x0mm,0,5957,14,1,107,0,107,1,0,5.2085803042,0
x0mm,0,5945,3,0,74,0,74,1,0,6.18045460425,0
x0mm,0,5934,10,1,53,0,53,1,0,3.44921407548,0
x0mm,0,5933,10,1,82,0,82,1,0,5.61071068209,0
x0mm,0,5924,3,0,69,0,69,1,0,4.45132983477,0
x0mm,0,5923,5,0,231,0,231,1,0,11.3811654894,0
x0mm,0,5911,2,0,108,0,108,1,0,8.05272309614,0
x0mm,0,5906,5,0,48,0,48,1,0,5.65669822417,0
x0mm,0,5879,7,0,74,0,74,1,0,4.22123383267,0
x0mm,0,5877,10,1,97,0,97,1,0,4.95188403192,0
x0mm,0,5869,9,1,80,0,80,1,0,4.21654485162,0
x0mm,0,5866,7,0,38,0,38,1,0,3.08307692632,0
x0mm,0,5864,7,0,26,0,26,1,0,4.10184753099,0
x0mm,0,5853,13,1,22,0,22,1,0,3.3139017307,0
x0mm,0,5843,14,1,61,0,61,1,0,3.61441593137,0
x0mm,0,5840,0,0,42,0,42,1,0,3.66327384445,0
x0mm,0,5834,10,1,231,0,231,1,0,14.5747119892,0
x0mm,0,5829,2,0,151,0,151,1,0,7.16955544492,0
x0mm,0,5809,8,1,142,0,142,1,0,10.2501680776,0
x0mm,0,5805,1,0,154,0,154,1,0,7.49527071628,0
x0mm,0,5803,15,1,31,0,31,1,0,13.2777600037,0
x0mm,0,5792,10,1,48,31,48,1,1,7.85443430385,0
x0mm,0,5784,11,1,10,0,10,1,0,4.91979861113,0
x0mm,0,5768,5,0,81,0,81,1,0,4.13456516238,0
x0mm,0,5743,9,1,49,0,49,1,0,8.8572581556,0
x0mm,0,5741,11,1,23,0,23,1,0,3.96089013246,0
x0mm,0,5729,5,0,55,0,55,1,0,4.83964276664,0
x0mm,0,5728,1,0,43,0,43,1,0,6.10282602067,0
x0mm,0,5713,9,1,8,0,8,1,0,4.14010392258,0
x0mm,0,5710,15,1,56,0,56,1,0,3.49680165017,0
x0mm,0,5707,2,0,15,0,15,1,0,5.17802806363,0
x0mm,0,5685,8,1,57,0,57,1,0,4.47134371157,0
x0mm,0,5677,15,1,98,0,98,1,0,5.49723681465,0
x0mm,0,5670,0,0,2,0,2,1,0,6.27913439631,0
x0mm,0,5654,6,0,56,0,56,1,0,7.07775086312,0
x0mm,0,5644,11,1,76,0,76,1,0,4.2811777754,0
x0mm,0,5643,5,0,22,0,22,1,0,5.67647593317,0
x0mm,0,5632,14,1,115,0,115,1,0,5.92475374413,0
x0mm,0,5610,12,1,106,0,106,1,0,6.69285850424,0
x0mm,0,5599,2,0,8,39,6,1,1,8.82614281499,0
x0mm,0,5595,5,0,34,0,34,1,0,6.99941674564,0
x0mm,0,5575,10,1,106,0,106,1,0,5.89403788231,0
x0mm,0,5572,7,0,12,0,12,1,0,4.14981927817,0
x0mm,0,5567,0,0,24,0,24,1,0,9.32727157248,0
x0mm,0,5556,5,0,39,0,39,1,0,5.24165896388,0
x0mm,0,5545,15,1,110,0,110,1,0,5.33920986425,0
x0mm,0,5535,11,1,83,0,83,1,0,6.19793094281,0
x0mm,0,5520,1,0,74,0,74,1,0,7.89415195327,0
x0mm,0,5512,13,1,37,0,37,1,0,5.18773836952,0
x0mm,0,5511,5,0,54,0,54,1,0,3.95819160556,0
x0mm,0,5509,7,0,56,0,56,1,0,5.28981738303,0
x0mm,0,5508,11,1,5,0,5,1,0,5.71255372548,0
x0mm,0,5504,6,0,29,0,29,1,0,3.31559318603,0
x0mm,0,5493,15,1,54,0,54,1,0,7.0034463692,0
x0mm,0,5458,2,0,14,0,14,1,0,2.8880776019,0
x0mm,0,5441,4,0,68,0,68,1,0,6.39556379943,0
x0mm,0,5439,5,0,12,0,12,1,0,4.18219310328,0
x0mm,0,5427,0,0,153,0,153,1,0,10.7373073778,0
x0mm,0,5407,9,1,74,0,74,1,0,4.94107657653,0
x0mm,0,5397,10,1,17,0,17,1,0,4.06132798792,0
x0mm,0,5385,9,1,58,0,58,1,0,4.33903164329,0
x0mm,0,5374,13,1,64,0,64,1,0,3.64446898672,0
x0mm,0,5372,10,1,60,0,60,1,0,3.86639272512,0
x0mm,0,5366,13,1,13,0,13,1,0,7.81084596078,0
x0mm,0,5364,0,0,34,0,34,1,0,4.10237545835,0
x0mm,0,5357,11,1,30,0,30,1,0,3.21628766496,0
x0mm,0,5353,12,1,250,0,250,1,0,14.2474403827,0
x0mm,0,5349,12,1,92,0,92,1,0,6.38269346797,0
x0mm,0,5337,10,1,24,0,24,1,0,6.94223980499,0
x0mm,0,5335,5,0,105,0,105,1,0,7.15040909368,0
x0mm,0,5331,1,0,96,0,96,1,0,7.12559953074,0
x0mm,0,5322,15,1,11,0,11,1,0,3.53044676783,0
x0mm,0,5297,12,1,37,0,37,1,0,3.73381361331,0
x0mm,0,5284,1,0,38,0,38,1,0,4.97539782501,0
x0mm,0,5272,9,1,60,0,60,1,0,5.06346263487,0
x0mm,0,5256,3,0,17,0,17,1,0,5.71521002525,0
x0mm,0,5250,0,0,71,0,71,1,0,7.35591956219,0
x0mm,0,5238,2,0,35,0,35,1,0,4.27605160886,0
x0mm,0,5230,15,1,11,0,11,1,0,5.86293414221,0
x0mm,0,5217,10,1,49,0,49,1,0,10.8343584161,0
x0mm,0,5213,14,1,14,0,14,1,0,4.56084242832,0
x0mm,0,5207,5,0,36,0,36,1,0,6.663488709,0
x0mm,0,5178,13,1,30,0,30,1,0,8.0628034661,0
x0mm,0,5150,6,0,110,0,110,1,0,9.06017349738,0
x0mm,0,5144,8,1,308,0,308,1,0,15.2519659392,0
x0mm,0,5138,5,0,58,0,58,1,0,4.08116365495,0
x0mm,0,5132,14,1,58,0,58,1,0,5.00758879845,0
x0mm,0,5125,1,0,16,0,16,1,0,7.16416165369,0
x0mm,0,5116,5,0,38,0,38,1,0,5.31032351611,0
x0mm,0,5115,0,0,35,0,35,1,0,4.64275394264,0
x0mm,0,5111,3,0,33,0,33,1,0,5.95648827787,0
x0mm,0,5086,11,1,28,0,28,1,0,3.66602211802,0
x0mm,0,5084,9,1,72,0,72,1,0,6.39768754316,0
x0mm,0,5052,15,1,65,0,65,1,0,5.28593209626,0
x0mm,0,5039,12,1,31,0,31,1,0,6.41788373062,0
x0mm,0,5037,6,0,186,0,186,1,0,10.0668245332,0
x0mm,0,5016,13,1,36,0,36,1,0,3.72617801253,0
x0mm,0,4997,12,1,72,0,72,1,0,5.98348759843,0
x0mm,0,4970,2,0,146,0,146,1,0,9.52620376738,0
x0mm,0,4968,3,0,19,0,19,1,0,6.12264343796,0
x0mm,0,4961,7,0,112,0,112,1,0,6.99049525149,0
x0mm,0,4960,4,0,50,0,50,1,0,4.43981329731,0
x0mm,0,4940,0,0,113,0,113,1,0,10.3619002332,0
x0mm,0,4926,9,1,31,0,31,1,0,5.11229707439,0
x0mm,0,6347,9,1,0,0,0,0,0,6.12049391091,0
x0mm,0,4904,9,1,54,0,54,1,0,8.13088527058,0
x0mm,0,4895,3,0,9,0,9,1,0,9.7005772548,0
x0mm,0,4885,2,0,27,0,27,1,0,4.20193235284,0
x0mm,0,4867,4,0,48,0,48,1,0,4.30241338014,0
x0mm,0,4849,13,1,25,0,25,1,0,4.05100400895,0
x0mm,0,4845,12,1,72,0,72,1,0,6.25650780299,0
x0mm,0,4844,11,1,27,0,27,1,0,5.74491078178,0
x0mm,0,4824,11,1,71,0,71,1,0,3.6253592206,0
x0mm,0,4823,2,0,62,0,62,1,0,3.32781418074,0
x0mm,0,4771,4,0,74,0,74,1,0,3.73071364966,0
x0mm,0,4767,5,0,70,0,70,1,0,3.59260418525,0
x0mm,0,4752,6,0,65,0,65,1,0,3.44135026278,0
x0mm,0,6398,8,1,53,0,53,1,0,4.48368083128,0
x0mm,0,6381,15,1,23,0,23,1,0,6.01877439588,0
x0mm,0,8122,12,1,27,0,27,1,0,4.2099665342,0
x0mm,0,8104,3,0,248,0,248,1,0,12.191142399,0
x0mm,0,8094,8,1,102,0,102,1,0,5.15001943613,0
x0mm,0,8127,10,1,12,0,12,1,0,6.52014675702,0
x0mm,0,8088,2,0,23,0,23,1,0,4.61252068332,0
x0mm,0,8069,6,0,49,0,49,1,0,10.0468510132,0
x0mm,0,8063,8,1,51,0,51,1,0,5.03994504587,0
x0mm,0,8055,11,1,44,0,44,1,0,6.24266855188,0
x0mm,0,8048,7,0,56,0,56,1,0,6.63139709851,0
x0mm,0,8040,4,0,42,0,42,1,0,4.52804896032,0
x0mm,0,8031,3,0,124,0,124,1,0,7.63633005942,0
x0mm,0,8029,12,1,63,0,63,1,0,7.22512460258,0
x0mm,0,8023,15,1,54,0,54,1,0,4.83830706836,0
x0mm,0,8019,1,0,92,0,92,1,0,4.54397511704,0
x0mm,0,8013,2,0,19,0,19,1,0,6.14986438307,0
x0mm,0,8008,4,0,88,0,88,1,0,5.72070052592,0
x0mm,0,8002,12,1,38,0,38,1,0,6.60050794546,0
x0mm,0,7968,15,1,81,0,81,1,0,7.92665067774,0
x0mm,0,7961,6,0,115,0,115,1,0,7.14707923386,0
x0mm,0,7959,5,0,65,0,65,1,0,10.2218860038,0
x0mm,0,7939,10,1,17,0,17,1,0,6.18516612529,0
x0mm,0,7925,0,0,51,0,51,1,0,8.03950432922,0
x0mm,0,7920,7,0,37,0,37,1,0,8.07866468281,0
x0mm,0,7910,1,0,31,0,31,1,0,8.67118920059,0
x0mm,0,7908,0,0,42,0,42,1,0,4.20360745447,0
x0mm,0,7907,6,0,29,0,29,1,0,4.94457200536,0
x0mm,0,7902,14,1,75,0,75,1,0,4.68346323347,0
x0mm,0,7891,6,0,14,0,14,1,0,5.49735373415,0
x0mm,0,7885,0,0,43,0,43,1,0,5.20321526919,0
x0mm,0,7882,9,1,42,0,42,1,0,6.29533342965,0
x0mm,0,7861,3,0,62,0,62,1,0,6.12012760797,0
x0mm,0,7855,8,1,38,0,38,1,0,3.43537647697,0
x0mm,0,7845,9,1,11,0,11,1,0,5.52359414608,0
x0mm,0,7836,11,1,169,0,169,1,0,7.25835123599,0
x0mm,0,7823,0,0,5,0,5,1,0,4.27175802387,0
x0mm,0,7818,10,1,40,0,40,1,0,7.8812588138,0
x0mm,0,7816,4,0,32,0,32,1,0,4.60607591443,0
x0mm,0,7812,14,1,45,0,45,1,0,8.85281461689,0
x0mm,0,7807,11,1,42,0,42,1,0,5.14334957443,0
x0mm,0,7805,2,0,110,0,110,1,0,7.03842582067,0
x0mm,0,7772,1,0,74,0,74,1,0,6.22847734007,0
x0mm,0,7762,15,1,27,0,27,1,0,3.33132392526,0
x0mm,0,7749,11,1,34,0,34,1,0,4.34835046519,0
x0mm,0,7748,12,1,74,0,74,1,0,5.41307068086,0
x0mm,0,7742,5,0,55,0,55,1,0,6.4587399618,0
x0mm,0,7739,8,1,23,20,23,1,1,7.97675661639,0
x0mm,0,7718,10,1,24,0,24,1,0,3.55562391964,0
x0mm,0,7717,14,1,38,0,38,1,0,7.73466738445,0
x0mm,0,7715,0,0,20,0,20,1,0,3.62034200619,0
x0mm,0,7712,9,1,39,0,39,1,0,4.52096691458,0
x0mm,0,7672,14,1,55,0,55,1,0,6.4858933258,0
x0mm,0,7671,11,1,9,13,7,1,1,6.34374500177,0
x0mm,0,7670,15,1,56,0,56,1,0,7.7174639128,0
x0mm,0,7666,7,0,3,0,3,1,0,2.95352899724,0
x0mm,0,8131,7,0,0,0,0,0,0,10.9784330978,0
x0mm,0,7661,15,1,10,0,10,1,0,4.51043372386,0
x0mm,0,7654,6,0,30,0,30,1,0,7.52814594967,0
x0mm,0,7653,8,1,34,0,34,1,0,4.67495846793,0
x0mm,0,7643,10,1,26,0,26,1,0,3.69024072106,0
x0mm,0,7638,4,0,67,0,67,1,0,7.83524878809,0
x0mm,0,7629,1,0,26,0,26,1,0,4.51472652055,0
x0mm,0,7624,12,1,26,0,26,1,0,4.16560395047,0
x0mm,0,7623,8,1,373,0,373,1,0,21.4627835614,0
x0mm,0,7613,6,0,29,0,29,1,0,4.98467739076,0
x0mm,0,7608,7,0,3,0,3,1,0,3.46753136603,0
x0mm,0,7605,13,1,6,0,6,1,0,4.27381591084,0
x0mm,0,7573,0,0,121,0,121,1,0,6.78885167517,0
x0mm,0,8135,11,1,11,0,11,1,0,9.5504863719,0
x0mm,0,7487,13,1,11,0,11,1,0,3.77330142878,0
x0mm,0,7485,13,1,152,0,152,1,0,7.75043501909,0
x0mm,0,7482,0,0,26,0,26,1,0,5.77694978354,0
x0mm,0,7476,8,1,120,0,120,1,0,13.0273964674,0
x0mm,0,7464,11,1,16,0,16,1,0,4.49538001316,0
x0mm,0,7444,11,1,136,0,136,1,0,8.73448668725,0
x0mm,0,7436,8,1,27,0,27,1,0,4.18979662646,0
x0mm,0,7427,5,0,39,0,39,1,0,9.83814936305,0
x0mm,0,7415,1,0,13,0,13,1,0,5.42538509525,0
x0mm,0,7396,7,0,15,0,15,1,0,6.94322023382,0
x0mm,0,7388,3,0,31,0,31,1,0,4.87972322081,0
x0mm,0,7387,10,1,13,0,13,1,0,5.59898410223,0
x0mm,0,7375,11,1,71,0,71,1,0,4.53772904908,0
x0mm,0,7352,9,1,5,0,5,1,0,6.12599990826,0
x0mm,0,7335,3,0,14,0,14,1,0,4.18106240145,0
x0mm,0,7334,10,1,31,0,31,1,0,8.7832485247,0
x0mm,0,7322,3,0,18,0,18,1,0,3.18184039755,0
x0mm,0,7318,0,0,29,0,29,1,0,3.58646796471,0
x0mm,0,7293,5,0,37,0,37,1,0,6.28245585627,0
x0mm,0,7260,4,0,90,0,90,1,0,6.98754798061,0
x0mm,0,7256,14,1,56,0,56,1,0,9.00469588454,0
x0mm,0,7245,12,1,9,0,9,1,0,3.39117231342,0
x0mm,0,7229,12,1,36,0,36,1,0,4.86927392145,0
x0mm,0,7228,7,0,26,0,26,1,0,8.8703439552,0
x0mm,0,7220,13,1,94,0,94,1,0,4.3682001449,0
x0mm,0,7217,3,0,61,24,52,1,1,7.00573313724,0
x0mm,0,7212,4,0,34,0,34,1,0,4.57750935651,0
x0mm,0,7200,13,1,51,0,51,1,0,4.9393113495,0
x0mm,0,8141,13,1,0,0,0,0,0,5.32428525844,0
x0mm,0,7198,10,1,43,8,24,1,1,5.72504742984,0
x0mm,0,7194,1,0,20,23,20,1,1,8.63248716404,0
x0mm,0,7174,11,1,15,23,15,1,1,8.08503870893,0
x0mm,0,7163,4,0,35,0,35,1,0,4.6056785543,0
x0mm,0,7158,4,0,27,0,27,1,0,3.25910806528,0
x0mm,0,7148,0,0,22,0,22,1,0,4.97178521029,0
x0mm,0,7125,5,0,17,0,17,1,0,4.66976740872,0
x0mm,0,7114,11,1,31,0,31,1,0,2.96321152579,0
x0mm,0,7085,13,1,13,0,13,1,0,4.85257237116,0
x0mm,0,7083,2,0,14,0,14,1,0,8.45576776673,0
x0mm,0,7047,2,0,67,0,67,1,0,4.90134222017,0
x0mm,0,7042,9,1,17,16,10,1,1,5.30203015766,0
x0mm,0,7029,8,1,37,0,37,1,0,12.9074701309,0
x0mm,0,7025,15,1,13,0,13,1,0,4.37422635324,0
x0mm,0,7015,14,1,56,0,56,1,0,5.43212081008,0
x0mm,0,7010,13,1,33,0,33,1,0,4.25724323693,0
x0mm,0,7000,0,0,8,0,8,1,0,4.97120109773,0
x0mm,0,6996,3,0,60,0,60,1,0,5.91883840547,0
x0mm,0,6994,9,1,18,0,18,1,0,11.960033066,0
x0mm,0,6988,13,1,216,0,216,1,0,12.4556275611,0
x0mm,0,6985,11,1,82,0,82,1,0,5.27165233393,0
x0mm,0,6983,11,1,50,0,50,1,0,5.89870708246,0
x0mm,0,6979,2,0,25,0,25,1,0,3.30181478669,0
x0mm,0,6966,8,1,34,0,34,1,0,3.78648577904,0
x0mm,0,6958,11,1,31,0,31,1,0,6.73015613453,0
x0mm,0,6940,15,1,26,11,17,1,1,6.81249291043,0
x0mm,0,6937,11,1,11,0,11,1,0,4.05186179988,0
x0mm,0,6935,7,0,39,0,39,1,0,4.02976078179,0
x0mm,0,6934,8,1,23,0,23,1,0,4.27881810058,0
x0mm,0,6922,2,0,63,0,63,1,0,9.02417223706,0
x0mm,0,6909,14,1,66,0,66,1,0,6.09810035934,0
x0mm,0,6894,15,1,169,0,169,1,0,7.55482878795,0
x0mm,0,6873,8,1,17,0,17,1,0,5.06791782859,0
x0mm,0,6866,10,1,24,0,24,1,0,4.77696444902,0
x0mm,0,6865,5,0,20,0,20,1,0,3.91778994621,0
x0mm,0,6845,7,0,37,0,37,1,0,4.48760031264,0
x0mm,0,6824,14,1,60,0,60,1,0,5.97029834645,0
x0mm,0,6823,7,0,33,0,33,1,0,4.40126742262,0
x0mm,0,6817,10,1,48,0,48,1,0,6.18560222871,0
x0mm,0,6814,7,0,79,0,79,1,0,7.48821646536,0
x0mm,0,6812,4,0,31,0,31,1,0,4.00275251134,0
x0mm,0,6798,4,0,36,0,36,1,0,4.93136439974,0
x0mm,0,6778,13,1,110,0,110,1,0,6.23359340892,0
x0mm,0,6773,0,0,26,0,26,1,0,4.25650145525,0
x0mm,0,6771,15,1,59,0,59,1,0,5.29701749246,0
x0mm,0,6730,4,0,13,0,13,1,0,4.47695022811,0
x0mm,0,6723,0,0,153,0,153,1,0,6.3656268186,0
x0mm,0,6719,1,0,54,0,54,1,0,7.06396691949,0
x0mm,0,6714,14,1,55,0,55,1,0,4.44109820693,0
x0mm,0,6713,2,0,103,0,103,1,0,5.10849618808,0
x0mm,0,6704,13,1,21,0,21,1,0,4.01986263086,0
x0mm,0,6699,15,1,31,0,31,1,0,4.93806983483,0
x0mm,0,6691,5,0,41,0,41,1,0,4.64343034327,0
x0mm,0,6660,1,0,21,0,21,1,0,3.34741750986,0
x0mm,0,6647,15,1,193,0,193,1,0,13.1004855026,0
x0mm,0,6621,2,0,73,0,73,1,0,5.11858962922,0
x0mm,0,6620,5,0,134,0,134,1,0,10.0500181831,0
x0mm,0,6616,15,1,12,0,12,1,0,3.51806799977,0
x0mm,0,6598,2,0,119,0,119,1,0,5.65336407717,0
x0mm,0,6595,7,0,4,0,4,1,0,7.86437507179,0
x0mm,0,6589,8,1,80,0,80,1,0,5.61777050715,0
x0mm,0,6571,15,1,45,0,45,1,0,5.94321399997,0
x0mm,0,6559,0,0,110,0,110,1,0,14.1704570426,0
x0mm,0,6546,5,0,20,0,20,1,0,8.27708108105,0
x0mm,0,6535,4,0,120,0,120,1,0,6.70477501507,0
x0mm,0,6510,15,1,33,0,33,1,0,3.33571652248,0
x0mm,0,6509,15,1,51,0,51,1,0,5.30239711263,0
x0mm,0,6493,13,1,81,0,81,1,0,3.83245087097,0
x0mm,0,6469,10,1,39,0,39,1,0,3.96912866127,0
x0mm,0,6446,15,1,79,0,79,1,0,3.76983406336,0
x0mm,0,6417,11,1,56,0,56,1,0,3.20788428287,0
x0mm,0,6409,11,1,38,15,28,1,1,4.5301762362,0
x0mm,0,6408,13,1,44,0,44,1,0,2.97415734479,0
x0mm,0,10692,0,0,64,0,64,1,0,6.48889794517,0
x0mm,0,10664,8,1,20,0,20,1,0,2.8649959558,0
x0mm,0,10661,11,1,32,0,32,1,0,4.70957204617,0
x0mm,0,10656,13,1,17,0,17,1,0,3.56844034976,0
x0mm,0,10648,15,1,49,0,49,1,0,3.8148891751,0
x0mm,0,10599,10,1,32,0,32,1,0,4.08939130659,0
x0mm,0,10595,4,0,79,0,79,1,0,8.74133915819,0
x0mm,0,10588,5,0,71,0,71,1,0,4.80924151965,0
x0mm,0,10699,5,0,0,0,0,0,0,6.0497590337,0
x0mm,0,10536,12,1,26,0,26,1,0,3.67985672252,0
x0mm,0,10531,13,1,93,0,93,1,0,5.91422131007,0
x0mm,0,10498,7,0,46,0,46,1,0,3.66507319967,0
x0mm,0,10497,1,0,8,0,8,1,0,6.12873473516,0
x0mm,0,10474,12,1,85,0,85,1,0,6.34236285894,0
x0mm,0,10471,10,1,127,0,127,1,0,6.31708998195,0
x0mm,0,10465,4,0,75,0,75,1,0,5.07880343894,0
x0mm,0,10454,12,1,32,0,32,1,0,4.69306069752,0
x0mm,0,10448,14,1,13,0,13,1,0,6.69669352863,0
x0mm,0,10443,1,0,52,0,52,1,0,6.06185477475,0
x0mm,0,10427,1,0,46,0,46,1,0,7.5306817008,0
x0mm,0,10419,1,0,16,0,16,1,0,3.69899069021,0
x0mm,0,10416,15,1,65,0,65,1,0,7.38963382154,0
x0mm,0,10404,3,0,95,0,95,1,0,6.30009767852,0
x0mm,0,10397,7,0,62,0,62,1,0,3.97237705146,0
x0mm,0,10388,4,0,101,0,101,1,0,4.95387883048,0
x0mm,0,10383,11,1,64,0,64,1,0,5.46284020036,0
x0mm,0,10380,10,1,57,0,57,1,0,5.36118005378,0
x0mm,0,10704,10,1,0,0,0,0,0,5.78713487693,0
x0mm,0,10355,2,0,33,0,33,1,0,4.01038855938,0
x0mm,0,10344,1,0,42,0,42,1,0,5.55660413762,0
x0mm,0,10342,13,1,116,0,116,1,0,5.55023371695,0
x0mm,0,10340,5,0,55,0,55,1,0,6.33262333168,0
x0mm,0,10338,11,1,9,0,9,1,0,4.53223178539,0
x0mm,0,10335,0,0,12,0,12,1,0,5.29978545585,0
x0mm,0,10705,0,0,0,0,0,0,0,7.83937404138,0
x0mm,0,10706,9,1,11,0,11,1,0,7.91458259851,0
x0mm,0,10297,11,1,34,0,34,1,0,4.36846031936,0
x0mm,0,10283,12,1,14,0,14,1,0,4.67059192857,0
x0mm,0,10709,12,1,0,0,0,0,0,13.9078712269,0
x0mm,0,10267,10,1,39,0,39,1,0,4.52008418183,0
x0mm,0,10243,12,1,24,0,24,1,0,4.58943003365,0
x0mm,0,10240,4,0,38,0,38,1,0,3.69791216203,0
x0mm,0,10237,1,0,7,0,7,1,0,4.58465782538,0
x0mm,0,10230,6,0,21,0,21,1,0,6.29169138247,0
x0mm,0,10224,8,1,112,0,112,1,0,6.43820366403,0
x0mm,0,10201,11,1,60,0,60,1,0,4.37139467875,0
x0mm,0,10712,11,1,0,0,0,0,0,7.27676769479,0
x0mm,0,10199,4,0,36,0,36,1,0,3.38291838245,0
x0mm,0,10185,10,1,10,0,10,1,0,5.75253128718,0
x0mm,0,10183,0,0,29,0,29,1,0,5.51732235305,0
x0mm,0,10158,13,1,57,0,57,1,0,6.32356690888,0
x0mm,0,10157,15,1,3,0,3,1,0,4.19785316839,0
x0mm,0,10151,7,0,56,0,56,1,0,7.27919660558,0
x0mm,0,10146,15,1,21,0,21,1,0,4.22306541327,0
x0mm,0,10138,4,0,87,0,87,1,0,7.52278810279,0
x0mm,0,10080,3,0,54,0,54,1,0,4.28939300587,0
x0mm,0,10067,12,1,44,0,44,1,0,6.19821529856,0
x0mm,0,10056,2,0,15,0,15,1,0,5.20841975351,0
x0mm,0,10047,6,0,32,0,32,1,0,6.50841703659,0
x0mm,0,10037,9,1,28,0,28,1,0,6.79259965309,0
x0mm,0,10017,14,1,35,0,35,1,0,3.94120386649,0
x0mm,0,10014,5,0,52,0,52,1,0,5.89225238784,0
x0mm,0,10011,12,1,88,0,88,1,0,5.81681770623,0
x0mm,0,10010,1,0,24,0,24,1,0,3.78017528694,0
x0mm,0,10003,9,1,20,0,20,1,0,3.78804534286,0
x0mm,0,9997,0,0,100,0,100,1,0,6.75556933694,0
x0mm,0,9985,9,1,65,0,65,1,0,3.5100177622,0
x0mm,0,9980,2,0,29,0,29,1,0,4.14104823438,0
x0mm,0,9959,15,1,68,0,68,1,0,6.38161373457,0
x0mm,0,9931,10,1,65,0,65,1,0,7.1798843766,0
x0mm,0,9926,7,0,53,0,53,1,0,10.7654556648,0
x0mm,0,9921,14,1,21,0,21,1,0,5.11059226612,0
x0mm,0,9907,9,1,7,0,7,1,0,4.32624827999,0
x0mm,0,9902,5,0,61,0,61,1,0,7.08148413373,0
x0mm,0,9878,2,0,89,0,89,1,0,10.9798930194,0
x0mm,0,10717,2,0,76,0,76,1,0,14.6517198027,0
x0mm,0,9859,9,1,78,0,78,1,0,6.05992489002,0
x0mm,0,9858,5,0,26,0,26,1,0,3.69517515429,0
x0mm,0,9836,13,1,8,0,8,1,0,4.80551340721,0
