event_id,produced_scint,produced_optical,detected_left,detected_right,detected_top,edep_total_MeV,edep_nonionizing_MeV,edep_ionizing_MeV,edep_optical_MeV,gun_x_mm
1799,18461,19460,377,338,4342,1.7708797850566638,0.0,1.7708797850566638,0.02764132315808492,0.0
1800,28328,29655,567,546,6688,2.7390198926604903,0.0,2.7390198926604903,0.0427717378767648,0.0
1801,19053,20113,364,380,4529,1.826618574795797,0.0,1.826618574795797,0.028665126786682288,0.0
1802,17066,18079,310,346,3995,1.6393630746643086,0.0,1.6393630746643086,0.025741978928694852,0.0
1803,16759,17794,321,363,4069,1.6148091837741725,0.0,1.6148091837741725,0.02600432942790109,0.0
1804,29390,30854,640,598,7024,2.8273520094559843,0.0,2.8273520094559843,0.0445894377283022,0.0
1805,16583,17693,315,319,3938,1.6137927757602857,0.0,1.6137927757602857,0.025309581647924143,0.0
1806,27993,29363,575,524,6617,2.6858553723925143,0.0,2.6858553723925143,0.042306580881494874,0.0
1807,16883,17926,361,339,4050,1.6335123148987438,0.0,1.6335123148987438,0.02596220517412122,0.0
1808,16426,17457,307,334,3917,1.5695142854696054,0.0,1.5695142854696054,0.02522212162479305,0.0
1809,19698,20692,413,366,4852,1.8814123364531143,0.0,1.8814123364531143,0.030416452827206827,0.0
1810,32707,34203,703,643,7835,3.149059560873417,0.0,3.149059560873417,0.049732450480276705,0.0
1811,15284,16314,296,311,3636,1.470786990262625,0.0,1.470786990262625,0.023328924288670533,0.0
1812,17831,18833,344,365,4186,1.7247124728251713,0.0,1.7247124728251713,0.027192860716113484,0.0
1813,21640,22589,417,430,5074,2.074017689875854,0.0,2.074017689875854,0.032260896482194025,0.0
1814,22165,23169,472,463,5138,2.130864965077794,0.0,2.130864965077794,0.0331012001007856,0.0
1815,22176,23225,475,412,5255,2.1616678979502275,0.0,2.1616678979502275,0.033502999960886695,0.0
1816,32850,34359,658,632,7758,3.136230536580381,0.0,3.136230536580381,0.049448367988305646,0.0
1817,17359,18370,334,345,4237,1.6720612857851156,0.0,1.6720612857851156,0.026709522853774457,0.0
1818,16534,17556,324,343,3876,1.5879021815564476,0.0,1.5879021815564476,0.025200831669927697,0.0
1819,34254,35647,729,647,8252,3.302349839022722,0.0,3.302349839022722,0.05218342556018725,0.0
1820,18658,19700,357,377,4355,1.7933516192623804,0.0,1.7933516192623804,0.028217076447973242,0.0
1821,17166,18186,329,351,4181,1.640400260496578,0.0,1.640400260496578,0.026378576327338654,0.0
1822,16451,17394,328,316,3842,1.5672998661881057,0.0,1.5672998661881057,0.02507595963237599,0.0
1823,30855,32062,563,575,7099,2.9824965550410254,0.0,2.9824965550410254,0.046128488577633596,0.0
1824,17784,18888,348,355,4265,1.7010388854244471,0.0,1.7010388854244471,0.027182772434992262,0.0
1825,15928,16902,352,325,3745,1.530223851333152,0.0,1.530223851333152,0.02417537265799159,0.0
1826,19941,20964,409,365,4717,1.9304288223111934,0.0,1.9304288223111934,0.030163055178418656,0.0
1827,22207,23197,423,425,5208,2.129498414593061,0.0,2.129498414593061,0.033805023681067116,0.0
1828,23863,24999,458,474,5599,2.2799569844326815,0.0,2.2799569844326815,0.03586955472758382,0.0
1829,18929,19941,370,373,4423,1.822803585812996,0.0,1.822803585812996,0.028326076712565203,0.0
1830,19532,20571,411,363,4620,1.8912590884329956,0.0,1.8912590884329956,0.02957283419417671,0.0
1831,17209,18270,329,359,4125,1.6775913604746224,0.0,1.6775913604746224,0.02632533293731311,0.0
1832,18353,19387,398,348,4371,1.7577108792012954,0.0,1.7577108792012954,0.02790260802068873,0.0
1833,18063,19089,384,375,4211,1.7620309579450664,0.0,1.7620309579450664,0.02718680896626873,0.0
1834,21387,22368,413,396,5122,2.0387168149460115,0.0,2.0387168149460115,0.03215216334415052,0.0
1835,24405,25528,500,495,5690,2.3500918818432326,0.0,2.3500918818432326,0.03679944586133742,0.0
1836,22295,23381,433,439,5338,2.132210477941711,0.0,2.132210477941711,0.033811840157532136,0.0
1837,19693,20659,426,378,4645,1.9156504040266797,0.0,1.9156504040266797,0.02976283277138104,0.0
1838,19009,20017,362,379,4566,1.8177827253990602,0.0,1.8177827253990602,0.028762834405336973,0.0
1839,21107,22188,413,442,4967,2.051630995362067,0.0,2.051630995362067,0.03189391791638286,0.0
1840,15724,16768,306,346,3819,1.5166504206738947,0.0,1.5166504206738947,0.024312121264800087,0.0
1841,18201,19235,364,362,4319,1.7549568301792897,0.0,1.7549568301792897,0.02793978251018143,0.0
1842,22049,23375,469,440,5328,2.1099342577884443,0.0,2.1099342577884443,0.033759671077264686,0.0
1843,17983,19017,363,333,4202,1.7305074285465722,0.0,1.7305074285465722,0.026923581027540642,0.0
1844,16258,17321,318,358,3836,1.5427608789167726,0.0,1.5427608789167726,0.0248771270822748,0.0
1845,17791,18834,354,376,4329,1.717163243955295,0.0,1.717163243955295,0.02730158940449524,0.0
1846,16705,17731,316,376,4036,1.5956325739086608,0.0,1.5956325739086608,0.025715458782556187,0.0
1847,15334,16334,281,280,3660,1.4659208242813568,0.0,1.4659208242813568,0.023493348573999494,0.0
1848,18813,19823,412,369,4486,1.8180446517825937,0.0,1.8180446517825937,0.028518423619715585,0.0
1849,16488,17497,325,328,3924,1.5619067000646722,0.0,1.5619067000646722,0.025242816280676362,0.0
1850,18150,19178,344,351,4366,1.7397002813265194,0.0,1.7397002813265194,0.027580262820873093,0.0
1851,18856,19893,363,383,4509,1.814721650179995,0.0,1.814721650179995,0.028310594941332378,0.0
1852,18526,19572,329,384,4473,1.7593770973414329,0.0,1.7593770973414329,0.028494654428974003,0.0
1853,17821,18865,342,338,4192,1.7120387588475714,0.0,1.7120387588475714,0.027022315091274465,0.0
1854,20279,21293,396,389,4897,1.9407105072229787,0.0,1.9407105072229787,0.030784550359414246,0.0
1855,17022,18064,304,329,4165,1.6422780545328863,0.0,1.6422780545328863,0.026214759526718315,0.0
1856,17089,18062,361,302,3960,1.6278339438591516,0.0,1.6278339438591516,0.025601426898364265,0.0
1857,20230,21325,376,399,4856,1.958038169545699,0.0,1.958038169545699,0.03083352672709737,0.0
1858,17600,18652,355,392,4182,1.696238191692222,0.0,1.696238191692222,0.026795901593798525,0.0
1859,15553,16574,314,321,3689,1.4840140596100089,0.0,1.4840140596100089,0.023557325676303708,0.0
1860,23294,24357,458,517,5487,2.21052278978416,0.0,2.21052278978416,0.03543799235420976,0.0
1861,19341,20354,362,357,4603,1.8357895711473646,0.0,1.8357895711473646,0.02927968035290487,0.0
1862,17645,18700,383,331,4164,1.7112963230116844,0.0,1.7112963230116844,0.02685015474693652,0.0
1863,30479,31597,640,586,7119,2.9454705435585966,0.0,2.9454705435585966,0.045513487013567874,0.0
1864,17096,18087,307,338,4046,1.629349754341609,0.0,1.629349754341609,0.025835724208368816,0.0
1865,20291,21319,419,427,4629,1.9286121896961874,0.0,1.9286121896961874,0.030673735740502056,0.0
1866,19516,20551,347,390,4723,1.859525987692699,0.0,1.859525987692699,0.030086050604125867,0.0
1867,19832,20848,391,373,4684,1.8886606486155637,0.0,1.8886606486155637,0.030048001111040314,0.0
1868,16223,17257,329,325,3914,1.5777266901622555,0.0,1.5777266901622555,0.025210653531763858,0.0
1869,29308,30749,598,585,6968,2.7977926013287657,0.0,2.7977926013287657,0.0446143886877608,0.0
1870,18803,19781,358,321,4476,1.8132117214897776,0.0,1.8132117214897776,0.028593373690511677,0.0
1871,18299,19335,354,366,4298,1.7586130654280459,0.0,1.7586130654280459,0.027841565092191163,0.0
1872,29800,31347,578,626,7056,2.8818228395554053,0.0,2.8818228395554053,0.04459798981621479,0.0
1873,41323,42924,839,829,9652,3.9789881988737195,0.0,3.9789881988737195,0.062151104125375424,0.0
1874,18562,19583,359,386,4403,1.79610045467628,0.0,1.79610045467628,0.028322840848729602,0.0
1875,18928,19930,419,331,4569,1.8173942243513068,0.0,1.8173942243513068,0.029191407760507725,0.0
1876,17734,18749,385,352,4227,1.6910631531231752,0.0,1.6910631531231752,0.02713942850347898,0.0
1877,20929,21888,451,431,4863,2.009848387921769,0.0,2.009848387921769,0.031681131152442955,0.0
1878,15865,16921,286,298,3787,1.5351418850368097,0.0,1.5351418850368097,0.02417729903387196,0.0
1879,22457,23477,459,418,5339,2.179212896983836,0.0,2.179212896983836,0.03363744453972937,0.0
1880,19316,20314,365,377,4529,1.842261369425361,0.0,1.842261369425361,0.029079673157367886,0.0
1881,17676,18674,337,348,4195,1.6841141689741423,0.0,1.6841141689741423,0.026436997605337673,0.0
1882,16789,17816,307,340,4077,1.5885040366952334,0.0,1.5885040366952334,0.025483506454942222,0.0
1883,16939,18047,352,342,4020,1.6337906328933829,0.0,1.6337906328933829,0.025789782041397025,0.0
1884,16493,17546,353,334,3876,1.5927673588820457,0.0,1.5927673588820457,0.025426309131133206,0.0
1885,29996,31835,572,601,7204,2.8631639811782517,0.0,2.8631639811782517,0.04589669088403569,0.0
1886,17220,18219,321,401,4025,1.6597202282039196,0.0,1.6597202282039196,0.026295830627535394,0.0
1887,17411,18489,337,326,4234,1.6634205847229566,0.0,1.6634205847229566,0.02679046657529098,0.0
1888,19564,20611,391,380,4666,1.8962402270301046,0.0,1.8962402270301046,0.029849909805683063,0.0
1889,22726,23805,432,472,5486,2.1655917478304603,0.0,2.1655917478304603,0.034421332612229176,0.0
1890,17389,18383,324,333,4156,1.6457120842050035,0.0,1.6457120842050035,0.026549189805262764,0.0
1891,18350,19347,359,368,4351,1.782391448320683,0.0,1.782391448320683,0.027653306485189745,0.0
1892,20665,21709,407,415,4906,2.0347028080278653,0.0,2.0347028080278653,0.03137521151108669,0.0
1893,19194,20235,379,337,4579,1.8498950081837469,0.0,1.8498950081837469,0.029029790720710477,0.0
1894,21204,22205,394,419,4976,2.030225933165184,0.0,2.030225933165184,0.03192194238725087,0.0
1895,17299,18287,357,344,4119,1.650473349208683,0.0,1.650473349208683,0.026251361564136138,0.0
1896,23336,24314,479,456,5463,2.235475268671712,0.0,2.235475268671712,0.03550318107377195,0.0
1897,16892,17920,345,337,4013,1.6113101298545276,0.0,1.6113101298545276,0.026013396614632374,0.0
1898,19332,20345,383,379,4573,1.8630861417311348,0.0,1.8630861417311348,0.02894547908168234,0.0
1899,22426,23463,407,495,5246,2.1464302572013847,0.0,2.1464302572013847,0.033927319619120926,0.0
1900,16456,17487,321,292,3955,1.5910581119587188,0.0,1.5910581119587188,0.025207766950534533,0.0
1901,15496,16537,300,319,3739,1.4834167099439108,0.0,1.4834167099439108,0.02391861068475782,0.0
1902,18235,19160,352,365,4390,1.7580621438595658,0.0,1.7580621438595658,0.027704409711048775,0.0
1903,18027,19100,391,358,4164,1.7137809821017889,0.0,1.7137809821017889,0.027211606822752293,0.0
1904,15871,16932,341,311,3742,1.548664897259561,0.0,1.548664897259561,0.02414771393826236,0.0
1905,25809,26858,534,503,6073,2.5191261725270064,0.0,2.5191261725270064,0.03859319764691309,0.0
1906,18040,19077,373,374,4259,1.7348243519127677,0.0,1.7348243519127677,0.027440820767027436,0.0
1907,18771,19778,368,371,4488,1.8190070923797395,0.0,1.8190070923797395,0.028551605502051002,0.0
1908,18401,19465,367,388,4422,1.77340099508425,0.0,1.77340099508425,0.028115154700674147,0.0
1909,17548,18541,332,353,4246,1.6787303090631311,0.0,1.6787303090631311,0.026815326600842355,0.0
1910,18744,19689,367,360,4453,1.8010393810790948,0.0,1.8010393810790948,0.028578829526705228,0.0
1911,16372,17380,324,344,3793,1.5854234803921572,0.0,1.5854234803921572,0.02463549488931938,0.0
1912,20053,21117,417,404,4925,1.9260412268696125,0.0,1.9260412268696125,0.031041131333265144,0.0
1913,19993,21043,402,354,4720,1.900918613144091,0.0,1.900918613144091,0.030345794021935657,0.0
1914,28162,29372,595,540,6770,2.65982238243873,0.0,2.65982238243873,0.04301693103131996,0.0
1915,16434,17504,340,320,3855,1.5823709041975351,0.0,1.5823709041975351,0.02536497166409683,0.0
1916,18170,19179,371,382,4236,1.744976079151861,0.0,1.744976079151861,0.027495797524105386,0.0
1917,19872,20902,388,434,4797,1.9178581976023261,0.0,1.9178581976023261,0.030254149225679476,0.0
1918,24298,25304,474,483,5622,2.3244165640528687,0.0,2.3244165640528687,0.0361542737765564,0.0
1919,15955,17008,313,298,3832,1.514998263707343,0.0,1.514998263707343,0.024273828282713815,0.0
1920,18225,19201,322,402,4374,1.7462361891994342,0.0,1.7462361891994342,0.02780846134844604,0.0
1921,18820,19928,362,382,4467,1.7888252132259912,0.0,1.7888252132259912,0.02874844052657598,0.0
1922,26411,27698,481,517,6175,2.503638695195023,0.0,2.503638695195023,0.039260939821327355,0.0
1923,20741,21803,404,399,4953,2.015994670775998,0.0,2.015994670775998,0.03133846758263234,0.0
1924,39923,42173,799,785,9296,3.829979990683636,0.0,3.829979990683636,0.06043971692676686,0.0
1925,20670,21619,396,453,4838,2.0012963328285354,0.0,2.0012963328285354,0.031218725397073113,0.0
1926,17707,18721,343,332,4147,1.6933338584191464,0.0,1.6933338584191464,0.026637028644061672,0.0
1927,31624,33178,622,686,7589,3.0541046528428635,0.0,3.0541046528428635,0.04773583831965201,0.0
1928,17397,18470,323,352,4208,1.6700852011973626,0.0,1.6700852011973626,0.026779342602177993,0.0
1929,37792,40171,777,726,8939,3.6179918207086956,0.0,3.6179918207086956,0.05717941297516436,0.0
1930,35066,36690,682,684,8354,3.341928318797787,0.0,3.341928318797787,0.05307751881640551,0.0
1931,16809,17861,325,309,4026,1.6277493009132091,0.0,1.6277493009132091,0.025348261021796933,0.0
1932,19783,20787,370,383,4719,1.8784308763335225,0.0,1.8784308763335225,0.03008245313952589,0.0
1933,20765,21732,415,385,4899,1.98533090089904,0.0,1.98533090089904,0.03130285566571277,0.0
1934,19432,20526,415,403,4718,1.8839321419251631,0.0,1.8839321419251631,0.029811521431691985,0.0
1935,17438,18442,347,358,4225,1.6390729377766504,0.0,1.6390729377766504,0.026584919127059826,0.0
1936,18891,19949,375,378,4478,1.821036853632159,0.0,1.821036853632159,0.028813296190416414,0.0
1937,18187,19191,375,380,4332,1.7271461354075197,0.0,1.7271461354075197,0.02791653676081428,0.0
1938,19981,21070,411,418,4681,1.9063701644757731,0.0,1.9063701644757731,0.03021725438117858,0.0
1939,16594,17540,371,329,3929,1.5693977503679675,0.0,1.5693977503679675,0.0254302281063087,0.0
1940,18329,19377,394,368,4254,1.7611844664244625,0.0,1.7611844664244625,0.02783340076460339,0.0
1941,19356,20418,403,364,4588,1.8435794038250486,0.0,1.8435794038250486,0.029204912145294852,0.0
1942,23129,24290,452,430,5531,2.224446120488207,0.0,2.224446120488207,0.03480278067222391,0.0
1943,18722,19760,368,377,4406,1.8231629872916975,0.0,1.8231629872916975,0.02869882538114061,0.0
1944,20831,21916,414,428,4967,1.995019958755267,0.0,1.995019958755267,0.031782088265017334,0.0
1945,19224,20302,386,357,4542,1.8375799549543674,0.0,1.8375799549543674,0.029512310349154275,0.0
1946,21617,22749,408,410,5141,2.0852739467677504,0.0,2.0852739467677504,0.03292819985830611,0.0
1947,24322,25395,463,490,5737,2.330503522619587,0.0,2.330503522619587,0.036446218677647406,0.0
1948,20315,21292,353,416,4857,1.9522701566793843,0.0,1.9522701566793843,0.03063874353043745,0.0
1949,18111,19169,375,396,4354,1.753888899112252,0.0,1.753888899112252,0.027656022417305994,0.0
1950,19404,20403,413,408,4556,1.8803598474577727,0.0,1.8803598474577727,0.029527297012005727,0.0
1951,31265,32511,557,639,7386,2.9739095779922957,0.0,2.9739095779922957,0.04725087429324554,0.0
1952,17379,18414,351,303,4157,1.6669563501708107,0.0,1.6669563501708107,0.026320311100354567,0.0
1953,21276,22417,426,432,4993,2.053184763895375,0.0,2.053184763895375,0.03194036639955626,0.0
1954,18906,19896,379,362,4501,1.8049437850775092,0.0,1.8049437850775092,0.02858519952620749,0.0
1955,15432,16458,312,302,3637,1.4743799146305507,0.0,1.4743799146305507,0.023325133422680295,0.0
1956,17113,18192,329,302,4116,1.6570036592298825,0.0,1.6570036592298825,0.026205279181555803,0.0
1957,18448,19461,331,423,4372,1.7690720321308937,0.0,1.7690720321308937,0.028013174915554502,0.0
1958,19815,20847,382,372,4651,1.911625787940475,0.0,1.911625787940475,0.0300947824117242,0.0
1959,21605,22666,409,419,5070,2.0622601511264533,0.0,2.0622601511264533,0.03238297130447414,0.0
1960,21018,22098,419,406,4944,2.0148167109963118,0.0,2.0148167109963118,0.03181271036246524,0.0
1961,20028,21047,370,432,4733,1.9164434556888243,0.0,1.9164434556888243,0.030666269026944717,0.0
1962,16726,17739,340,328,4016,1.6031122114590264,0.0,1.6031122114590264,0.025485101683169458,0.0
1963,20914,21948,409,487,4930,2.0188774850263,0.0,2.0188774850263,0.03174723147927621,0.0
1964,17556,18622,344,358,4200,1.6811986422730756,0.0,1.6811986422730756,0.02655989236390168,0.0
1965,21872,22854,434,418,5179,2.1130821267047333,0.0,2.1130821267047333,0.033204774127737965,0.0
1966,16749,17768,331,318,4012,1.623359372387306,0.0,1.623359372387306,0.02535342516028273,0.0
1967,17338,18406,386,339,4153,1.6525022184498863,0.0,1.6525022184498863,0.0266969283949083,0.0
1968,17177,18201,352,345,4189,1.6601316875892795,0.0,1.6601316875892795,0.02623279543460711,0.0
1969,19257,20214,396,393,4479,1.8842110907034382,0.0,1.8842110907034382,0.029075916907245095,0.0
1970,28125,29518,579,586,6591,2.7038966136162363,0.0,2.7038966136162363,0.042746541203275486,0.0
1971,18648,19669,358,319,4487,1.7808676794463258,0.0,1.7808676794463258,0.02835175368680894,0.0
1972,20115,21137,387,366,4762,1.9383363230457245,0.0,1.9383363230457245,0.030190601551168834,0.0
1973,18305,19311,342,390,4361,1.7435412898217983,0.0,1.7435412898217983,0.028084900472075403,0.0
1974,16726,17735,311,316,4008,1.595997576625455,0.0,1.595997576625455,0.02554641485711685,0.0
1975,15778,16796,304,348,3803,1.517030988144493,0.0,1.517030988144493,0.024176676704861632,0.0
1976,18656,19685,364,375,4380,1.7904139915486081,0.0,1.7904139915486081,0.02853456746740497,0.0
1977,17343,18429,314,334,4083,1.6724991923121326,0.0,1.6724991923121326,0.02638296491188166,0.0
1978,17694,18733,382,321,4176,1.717061934506691,0.0,1.717061934506691,0.02703733072742447,0.0
1979,22216,23335,448,424,5290,2.1164996216593273,0.0,2.1164996216593273,0.033996585372043066,0.0
1980,16383,17400,356,317,3885,1.5530784325605156,0.0,1.5530784325605156,0.025110707670591585,0.0
1981,22063,23162,435,431,5261,2.1456192116659163,0.0,2.1456192116659163,0.03335465795406732,0.0
1982,20235,21303,375,417,4869,1.9369433386190078,0.0,1.9369433386190078,0.03094555519087935,0.0
1983,18527,19557,365,361,4391,1.804594871286937,0.0,1.804594871286937,0.02788701428932251,0.0
1984,16884,17940,390,329,4035,1.6126443171579874,0.0,1.6126443171579874,0.025833603278034255,0.0
1985,16872,17876,347,351,4012,1.6530379012047702,0.0,1.6530379012047702,0.02575284642858934,0.0
1986,17415,18436,317,330,4131,1.677755460988803,0.0,1.677755460988803,0.026404659773763373,0.0
1987,16837,17842,336,361,3989,1.6278924318895993,0.0,1.6278924318895993,0.025603507693955044,0.0
1988,20738,21860,407,438,4912,1.9774118927765452,0.0,1.9774118927765452,0.03151946679329682,0.0
